日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2023-07-26,5653,646,"[2, 2, 3, 2, 2, 6, 2, 5, 5, 7, 6, 4, 3, 7, 4]","[2, 3, 2, 6, 2, 5, 7, 6, 4, 3, 7, 4]","[0, 30, 45, 120, 180, 240, 285, 360, 420, 480, 540, 615]"
2023-07-26,5638,674,"[0, 3, 5, 3, 2, 7, 5, 7, 6, 6, 3, 4, 3]","[0, 3, 5, 3, 2, 7, 5, 7, 6, 3, 4, 3]","[0, 30, 45, 90, 180, 225, 300, 360, 450, 510, 570, 630]"
2023-07-26,6076,656,"[0, 3, 6, 4, 2, 5, 4, 5, 5, 3, 3, 3, 2, 6, 6, 3, 5]","[0, 3, 6, 4, 2, 5, 4, 5, 3, 2, 6, 3, 5]","[0, 30, 45, 90, 150, 210, 255, 315, 375, 450, 510, 570, 630]"
2023-07-26,5655,675,"[3, 4, 7, 5, 5, 5, 3, 5, 6, 3, 7, 4, 4, 7, 4, 4, 0, 0]","[3, 4, 7, 5, 3, 5, 6, 3, 7, 4, 7, 4]","[0, 30, 75, 150, 210, 285, 330, 390, 465, 525, 600, 660]"
2023-07-26,6558,674,"[4, 3, 6, 6, 3, 4, 6, 2, 5, 2, 7, 5, 3, 4, 5]","[4, 3, 6, 3, 4, 6, 2, 5, 2, 7, 5, 3, 4, 5]","[0, 30, 45, 75, 150, 210, 270, 330, 375, 435, 495, 540, 615, 660]"
2023-07-26,6098,670,"[0, 3, 7, 6, 4, 2, 2, 6, 5, 4, 3, 6, 4, 5, 1]","[0, 3, 7, 6, 4, 2, 6, 5, 4, 3, 6, 4, 5]","[0, 30, 45, 120, 195, 240, 315, 360, 420, 465, 540, 600, 645]"
2023-07-26,5646,671,"[2, 4, 4, 2, 2, 5, 2, 5, 2, 0, 4, 6, 2, 4, 0]","[2, 4, 2, 5, 2, 5, 2, 0, 4, 6, 2, 4]","[0, 30, 75, 150, 195, 270, 315, 375, 465, 525, 585, 645]"
2023-07-26,6090,675,"[0, 3, 3, 6, 3, 6, 5, 7, 2, 5, 4, 6, 6, 6, 6, 6, 4, 3]","[0, 3, 6, 3, 6, 5, 7, 2, 5, 4, 6, 4, 3]","[0, 30, 45, 90, 165, 225, 270, 345, 405, 465, 525, 570, 630]"
2023-07-26,6044,653,"[1, 3, 6, 5, 4, 3, 5, 5, 3, 5, 4, 6, 2, 5]","[1, 3, 6, 5, 4, 3, 5, 3, 5, 4, 6, 2, 5]","[0, 30, 45, 90, 135, 195, 285, 330, 405, 465, 525, 570, 630]"
2023-07-26,6118,675,"[0, 3, 2, 3, 3, 5, 5, 5, 4, 7, 5, 4, 5, 7, 2, 4, 0, 0]","[0, 3, 2, 3, 5, 4, 7, 5, 4, 5, 7, 2, 4]","[0, 30, 45, 120, 210, 255, 315, 390, 435, 495, 540, 600, 660]"
