日付,lambda,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-07-06,7,8455.0,684,"[7, 1, 1, 3, 7, 5, 3, 7, 3, 5, 7, 7, 4, 3, 1, 6, 4, 5, 3, 0]","[7, 1, 3, 7, 5, 3, 7, 3, 5, 7, 4, 3, 1, 6, 4, 5, 3, 0]","[0, 45, 120, 150, 210, 240, 270, 315, 345, 360, 420, 450, 465, 510, 570, 600, 630, 645]"
2022-07-06,5,8457.0,623,"[4, 1, 1, 4, 5, 1, 0, 3, 3, 0, 4, 1, 7, 5, 4, 3, 5, 4, 5, 4]","[4, 1, 4, 5, 1, 0, 3, 0, 4, 1, 7, 5, 4, 3, 5, 4, 5, 4]","[0, 30, 105, 120, 150, 195, 255, 270, 330, 360, 405, 465, 495, 510, 540, 555, 585, 600]"
2022-07-06,4,7994.0,664,"[5, 2, 4, 4, 4, 5, 3, 7, 3, 7, 4, 5, 5, 1, 3, 7, 1, 0, 2, 0]","[5, 2, 4, 5, 3, 7, 3, 7, 4, 5, 1, 3, 7, 1, 0, 2, 0]","[0, 30, 90, 105, 135, 165, 225, 255, 315, 345, 360, 420, 435, 495, 555, 600, 630]"
2022-07-06,7,5149.0,443,"[7, 0, 5, 3, 6, 0, 5, 3, 7, 4, 5]","[7, 0, 5, 3, 6, 0, 5, 3, 7, 4, 5]","[0, 45, 120, 150, 180, 240, 300, 315, 345, 405, 435]"
2022-07-06,9,8527.0,694,"[5, 4, 2, 3, 4, 7, 5, 2, 7, 3, 7, 7, 4, 0, 4, 2, 2, 4, 3, 7]","[5, 4, 2, 3, 4, 7, 5, 2, 7, 3, 7, 4, 0, 4, 2, 4, 3, 7]","[0, 30, 45, 105, 135, 165, 225, 240, 300, 360, 390, 450, 480, 525, 555, 600, 615, 645]"
2022-07-06,10,7987.0,639,"[7, 3, 3, 3, 0, 5, 0, 4, 6, 4, 7, 4, 0, 5, 3, 3, 5, 3, 5, 7]","[7, 3, 0, 5, 0, 4, 6, 4, 7, 4, 0, 5, 3, 5, 3, 5, 7]","[0, 45, 90, 165, 180, 225, 255, 330, 345, 405, 435, 480, 495, 525, 540, 570, 585]"
2022-07-06,8,8050.0,706,"[1, 4, 3, 7, 5, 7, 3, 7, 2, 4, 1, 3, 0, 4, 0, 4, 2, 4, 0, 4]","[1, 4, 3, 7, 5, 7, 3, 7, 2, 4, 1, 3, 0, 4, 0, 4, 2]","[0, 90, 105, 150, 210, 225, 300, 315, 375, 420, 450, 495, 525, 570, 600, 645, 660]"
2022-07-06,2,7534.0,621,"[2, 3, 4, 7, 3, 2, 3, 5, 5, 5, 7, 0, 1, 1, 4, 1, 2, 5, 2, 2]","[2, 3, 4, 7, 3, 2, 3, 5, 7, 0, 1, 4, 1, 2, 5, 2]","[0, 30, 60, 90, 150, 180, 240, 270, 285, 345, 405, 450, 480, 525, 570, 600]"
2022-07-06,8,8472.0,633,"[5, 4, 7, 0, 5, 2, 1, 3, 4, 5, 3, 4, 1, 4, 7, 4, 4, 1, 3]","[5, 4, 7, 0, 5, 2, 1, 3, 4, 5, 3, 4, 1, 4, 7, 4, 1, 3]","[0, 30, 45, 90, 165, 180, 240, 300, 315, 345, 360, 390, 405, 450, 480, 540, 570, 615]"
2022-07-06,3,8002.0,600,"[2, 4, 5, 5, 4, 5, 4, 0, 3, 3, 7, 0, 4, 0, 5, 7, 4, 5, 1]","[2, 4, 5, 4, 5, 4, 0, 3, 7, 0, 4, 0, 5, 7, 4, 5, 1]","[0, 30, 45, 75, 90, 120, 150, 195, 225, 300, 345, 375, 435, 450, 510, 540, 555]"
