日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2023-08-17,4727,675,"[4, 7, 5, 7, 4, 5, 4, 2, 7, 0]","[4, 7, 5, 7, 4, 5, 4, 2, 7, 0]","[0, 30, 90, 180, 255, 360, 375, 480, 570, 660]"
2023-08-17,4679,674,"[4, 7, 2, 5, 5, 6, 5, 5, 2, 7, 5, 4]","[4, 7, 2, 5, 6, 5, 2, 7, 5, 4]","[0, 30, 90, 180, 270, 330, 360, 450, 525, 615]"
2023-08-17,4664,671,"[4, 5, 4, 6, 2, 5, 2, 5, 1, 0]","[4, 5, 4, 6, 2, 5, 2, 5, 1, 0]","[0, 30, 90, 195, 270, 360, 390, 480, 555, 660]"
2023-08-17,4671,663,"[4, 6, 5, 5, 4, 7, 5, 6, 6, 6, 6, 2, 6, 2]","[4, 6, 5, 4, 7, 5, 6, 2, 6, 2]","[0, 30, 75, 150, 240, 330, 345, 420, 510, 570]"
2023-08-17,4679,669,"[6, 6, 2, 2, 2, 2, 5, 5, 7, 6, 6, 5, 5, 2, 4, 4, 2, 2, 0]","[6, 2, 5, 7, 6, 5, 2, 4, 2, 0]","[0, 45, 135, 210, 285, 360, 390, 480, 555, 660]"
2023-08-17,4651,675,"[7, 7, 6, 3, 5, 1, 5, 6, 6, 5, 7, 4]","[7, 6, 3, 5, 1, 5, 6, 5, 7, 4]","[0, 60, 105, 225, 240, 360, 375, 450, 540, 615]"
2023-08-17,4701,667,"[7, 5, 4, 7, 5, 4, 2, 5, 4, 0]","[7, 5, 4, 7, 5, 4, 2, 5, 4, 0]","[0, 60, 135, 210, 300, 315, 405, 510, 585, 660]"
2023-08-17,4660,673,"[5, 5, 3, 5, 6, 5, 0, 7, 4, 6, 0]","[5, 3, 5, 6, 5, 0, 7, 4, 6, 0]","[0, 30, 135, 195, 270, 300, 435, 510, 600, 660]"
2023-08-17,4671,669,"[5, 4, 4, 6, 6, 2, 5, 2, 7, 6, 6, 1, 0]","[5, 4, 6, 2, 5, 2, 7, 6, 1, 0]","[0, 30, 105, 165, 270, 285, 375, 465, 525, 660]"
2023-08-17,4208,666,"[2, 5, 4, 4, 5, 1, 1, 5, 4, 7, 0]","[2, 5, 4, 5, 1, 5, 4, 7, 0]","[0, 75, 165, 255, 270, 390, 480, 570, 660]"
