日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-08-23,6099,673,"[4, 6, 4, 5, 4, 5, 7, 5, 7, 4, 5, 0, 0, 0, 7, 1, 0]","[4, 6, 4, 5, 4, 5, 7, 5, 7, 4, 5, 0, 7]","[0, 60, 105, 180, 240, 300, 360, 405, 450, 495, 555, 615, 630]"
2022-08-23,5635,671,"[5, 7, 3, 6, 6, 3, 4, 7, 6, 3, 6, 3, 0]","[5, 7, 3, 6, 3, 4, 7, 6, 3, 6, 3, 0]","[0, 30, 75, 165, 210, 285, 345, 390, 465, 540, 585, 660]"
2022-08-23,6114,668,"[6, 5, 7, 3, 7, 5, 4, 7, 7, 7, 5, 5, 4, 7, 4, 4, 2]","[6, 5, 7, 3, 7, 5, 4, 7, 5, 4, 7, 4, 2]","[0, 45, 105, 150, 225, 270, 330, 405, 450, 510, 555, 600, 660]"
2022-08-23,5630,662,"[5, 7, 4, 5, 6, 7, 4, 7, 0, 0, 7, 5, 5, 1]","[5, 7, 4, 5, 6, 7, 4, 7, 0, 7, 5, 1]","[0, 30, 75, 150, 210, 270, 315, 390, 435, 540, 585, 645]"
2022-08-23,5638,629,"[5, 7, 5, 7, 7, 4, 7, 7, 7, 3, 6, 6, 3, 6, 7, 0]","[5, 7, 5, 7, 4, 7, 3, 6, 3, 6, 7, 0]","[0, 30, 75, 135, 180, 255, 300, 375, 435, 510, 570, 615]"
2022-08-23,5656,666,"[4, 4, 6, 3, 7, 3, 3, 2, 5, 3, 4, 7, 2, 2, 1, 0]","[4, 6, 3, 7, 3, 2, 5, 3, 4, 7, 2, 1]","[0, 60, 105, 180, 225, 300, 405, 465, 525, 585, 630, 645]"
2022-08-23,5673,666,"[7, 4, 5, 5, 7, 3, 6, 2, 3, 3, 7, 4, 0, 2]","[7, 4, 5, 7, 3, 6, 2, 3, 7, 4, 0, 2]","[0, 45, 120, 180, 225, 300, 360, 465, 540, 585, 630, 660]"
2022-08-23,6138,670,"[7, 7, 6, 7, 2, 7, 2, 7, 6, 7, 6, 7, 0, 1]","[7, 6, 7, 2, 7, 2, 7, 6, 7, 6, 7, 0, 1]","[0, 45, 90, 135, 240, 285, 390, 435, 480, 525, 585, 630, 660]"
2022-08-23,5655,675,"[7, 2, 6, 3, 7, 4, 7, 5, 4, 5, 5, 7, 2]","[7, 2, 6, 3, 7, 4, 7, 5, 4, 5, 7, 2]","[0, 45, 165, 210, 285, 330, 405, 450, 510, 555, 615, 660]"
2022-08-23,5649,675,"[7, 7, 3, 5, 5, 2, 2, 7, 4, 4, 3, 6, 3, 2, 1, 2]","[7, 3, 5, 2, 7, 4, 3, 6, 3, 2, 1, 2]","[0, 45, 135, 195, 285, 330, 405, 480, 555, 630, 645, 660]"
