日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2023-07-13,6090,675,"[4, 7, 3, 3, 6, 6, 4, 4, 1, 5, 1, 5, 4, 2, 4, 5, 5]","[4, 7, 3, 6, 4, 1, 5, 1, 5, 4, 2, 4, 5]","[0, 30, 90, 150, 210, 270, 345, 405, 480, 525, 570, 630, 660]"
2023-07-13,5675,660,"[2, 2, 4, 1, 1, 6, 4, 4, 6, 4, 7, 1, 4, 3, 4, 4]","[2, 4, 1, 6, 4, 6, 4, 7, 1, 4, 3, 4]","[0, 30, 75, 165, 210, 270, 330, 390, 450, 525, 570, 645]"
2023-07-13,6100,668,"[4, 2, 7, 6, 4, 5, 4, 4, 6, 2, 7, 5, 4, 5, 5, 0, 0]","[4, 2, 7, 6, 4, 5, 4, 6, 2, 7, 5, 4, 5]","[0, 30, 90, 150, 195, 255, 315, 375, 435, 495, 570, 600, 645]"
2023-07-13,6088,674,"[6, 4, 5, 6, 7, 5, 4, 2, 4, 7, 4, 6, 5, 5]","[6, 4, 5, 6, 7, 5, 4, 2, 4, 7, 4, 6, 5]","[0, 45, 105, 150, 195, 270, 315, 375, 450, 495, 570, 600, 660]"
2023-07-13,6100,671,"[5, 4, 5, 4, 6, 4, 5, 4, 5, 5, 4, 7, 2, 4, 4, 1]","[5, 4, 5, 4, 6, 4, 5, 4, 5, 4, 7, 2, 4]","[0, 45, 90, 150, 195, 270, 330, 375, 435, 480, 525, 585, 645]"
2023-07-13,6069,670,"[2, 5, 4, 2, 7, 7, 1, 6, 5, 2, 2, 7, 5, 4, 5]","[2, 5, 4, 2, 7, 1, 6, 5, 2, 7, 5, 4, 5]","[0, 30, 60, 120, 195, 255, 330, 390, 450, 510, 570, 615, 660]"
2023-07-13,6105,671,"[4, 5, 7, 4, 6, 2, 3, 3, 4, 4, 5, 3, 2, 4, 5]","[4, 5, 7, 4, 6, 2, 3, 4, 5, 3, 2, 4, 5]","[0, 30, 45, 120, 180, 240, 300, 375, 435, 480, 555, 630, 660]"
2023-07-13,5664,653,"[6, 4, 2, 2, 4, 7, 4, 4, 6, 4, 6, 7, 4, 5]","[6, 4, 2, 4, 7, 4, 6, 4, 6, 7, 4, 5]","[0, 45, 105, 180, 240, 300, 345, 405, 465, 525, 585, 630]"
2023-07-13,6049,653,"[4, 6, 2, 5, 2, 5, 3, 4, 5, 6, 4, 5, 6]","[4, 6, 2, 5, 2, 5, 3, 4, 5, 6, 4, 5, 6]","[0, 30, 60, 120, 165, 225, 285, 345, 405, 465, 510, 570, 600]"
2023-07-13,6036,673,"[2, 5, 6, 7, 1, 1, 6, 5, 5, 4, 1, 1, 5, 5, 1, 4, 5]","[2, 5, 6, 7, 1, 6, 5, 4, 1, 5, 1, 4, 5]","[0, 30, 60, 105, 165, 240, 300, 345, 405, 495, 540, 615, 660]"
