日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-07-14,7986,655,"[3, 3, 6, 2, 6, 3, 0, 5, 5, 4, 3, 5, 4, 7, 4, 5, 4, 1, 4]","[3, 6, 2, 6, 3, 0, 5, 4, 3, 5, 4, 7, 4, 5, 4, 1, 4]","[0, 45, 90, 165, 225, 255, 315, 345, 375, 420, 435, 465, 525, 540, 555, 585, 630]"
2022-07-14,8008,623,"[4, 7, 3, 7, 2, 5, 5, 4, 5, 4, 2, 5, 3, 0, 4, 5, 4, 4, 7]","[4, 7, 3, 7, 2, 5, 4, 5, 4, 2, 5, 3, 0, 4, 5, 4, 7]","[0, 30, 75, 120, 195, 240, 270, 285, 315, 345, 405, 435, 450, 510, 525, 540, 570]"
2022-07-14,7969,668,"[4, 7, 1, 4, 6, 2, 6, 6, 3, 5, 7, 7, 5, 4, 2, 4, 5, 4, 5]","[4, 7, 1, 4, 6, 2, 6, 3, 5, 7, 5, 4, 2, 4, 5, 4, 5]","[0, 30, 75, 135, 165, 240, 300, 375, 405, 420, 480, 495, 525, 585, 615, 630, 660]"
2022-07-14,7993,673,"[7, 4, 3, 2, 1, 6, 5, 2, 4, 7, 3, 2, 5, 4, 3, 5, 4, 1, 0]","[7, 4, 3, 2, 1, 6, 5, 2, 4, 7, 3, 2, 5, 4, 3, 5, 4]","[0, 45, 75, 120, 180, 240, 285, 315, 360, 390, 465, 480, 540, 570, 585, 645, 660]"
2022-07-14,7979,652,"[5, 0, 2, 4, 5, 4, 1, 7, 2, 5, 3, 4, 6, 4, 5, 5, 4, 2]","[5, 0, 2, 4, 5, 4, 1, 7, 2, 5, 3, 4, 6, 4, 5, 4, 2]","[0, 30, 120, 180, 195, 225, 240, 315, 375, 435, 450, 480, 495, 555, 570, 585, 615]"
2022-07-14,8867,674,"[5, 6, 2, 4, 1, 1, 3, 6, 1, 3, 4, 5, 3, 1, 5, 6, 4, 5, 3, 4]","[5, 6, 2, 4, 1, 3, 6, 1, 3, 4, 5, 3, 1, 5, 6, 4, 5, 3, 4]","[0, 30, 60, 120, 150, 195, 240, 300, 360, 390, 420, 435, 450, 525, 540, 585, 615, 630, 660]"
2022-07-14,7976,670,"[5, 4, 5, 5, 4, 3, 1, 3, 7, 2, 5, 4, 5, 4, 0, 0, 7, 2, 6, 0]","[5, 4, 5, 4, 3, 1, 3, 7, 2, 5, 4, 5, 4, 0, 7, 2, 6]","[0, 30, 45, 90, 120, 165, 225, 255, 315, 375, 405, 420, 450, 465, 525, 585, 645]"
2022-07-14,7575,667,"[4, 7, 7, 0, 7, 2, 0, 5, 7, 5, 3, 0, 4, 3, 4, 3, 4]","[4, 7, 0, 7, 2, 0, 5, 7, 5, 3, 0, 4, 3, 4, 3, 4]","[0, 30, 75, 150, 210, 270, 330, 360, 435, 450, 480, 540, 555, 600, 630, 645]"
2022-07-14,8015,635,"[4, 4, 5, 4, 3, 4, 2, 3, 5, 4, 2, 5, 4, 2, 1, 2, 4, 7]","[4, 5, 4, 3, 4, 2, 3, 5, 4, 2, 5, 4, 2, 1, 2, 4, 7]","[0, 30, 45, 75, 120, 150, 210, 240, 270, 285, 330, 360, 390, 450, 510, 555, 585]"
2022-07-14,7963,664,"[4, 5, 5, 1, 4, 3, 1, 0, 6, 4, 6, 5, 3, 1, 3, 5, 4, 7]","[4, 5, 1, 4, 3, 1, 0, 6, 4, 6, 5, 3, 1, 3, 5, 4, 7]","[0, 30, 45, 120, 135, 180, 225, 285, 330, 375, 420, 450, 465, 525, 570, 585, 600]"
