日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-08-17,6082,635,"[4, 5, 5, 2, 6, 5, 4, 3, 7, 4, 1, 5, 1, 3]","[4, 5, 2, 6, 5, 4, 3, 7, 4, 1, 5, 1, 3]","[0, 30, 75, 165, 225, 270, 315, 375, 450, 495, 525, 555, 585]"
2022-08-17,6059,667,"[5, 7, 5, 6, 5, 1, 4, 3, 4, 3, 7, 1, 5]","[5, 7, 5, 6, 5, 1, 4, 3, 4, 3, 7, 1, 5]","[0, 45, 90, 135, 195, 240, 330, 375, 435, 480, 540, 615, 630]"
2022-08-17,6528,665,"[7, 5, 5, 3, 7, 5, 6, 4, 5, 4, 4, 4, 5, 6, 1, 4, 1]","[7, 5, 3, 7, 5, 6, 4, 5, 4, 5, 6, 1, 4, 1]","[0, 45, 105, 165, 225, 285, 345, 405, 435, 480, 525, 585, 600, 645]"
2022-08-17,6082,675,"[3, 3, 5, 4, 5, 4, 2, 6, 6, 7, 1, 5, 1, 3, 4]","[3, 5, 4, 5, 4, 2, 6, 7, 1, 5, 1, 3, 4]","[0, 90, 135, 210, 255, 300, 375, 435, 495, 525, 570, 585, 645]"
2022-08-17,6559,675,"[4, 6, 5, 4, 6, 5, 3, 3, 4, 3, 3, 6, 1, 4, 7, 1]","[4, 6, 5, 4, 6, 5, 3, 4, 3, 6, 1, 4, 7, 1]","[0, 30, 75, 120, 195, 240, 300, 345, 405, 465, 525, 540, 600, 660]"
2022-08-17,6119,672,"[4, 5, 4, 2, 3, 6, 4, 3, 4, 4, 1, 6, 1, 1, 7]","[4, 5, 4, 2, 3, 6, 4, 3, 4, 1, 6, 1, 7]","[0, 30, 75, 135, 225, 285, 360, 405, 480, 510, 540, 585, 615]"
2022-08-17,6100,628,"[7, 6, 7, 5, 3, 6, 7, 4, 7, 7, 5, 1, 4, 1, 1]","[7, 6, 7, 5, 3, 6, 7, 4, 7, 5, 1, 4, 1]","[0, 45, 90, 150, 195, 270, 330, 390, 435, 510, 540, 570, 615]"
2022-08-17,6071,667,"[4, 5, 5, 4, 5, 4, 5, 5, 3, 3, 7, 0, 5, 5, 1, 1, 4, 5, 5]","[4, 5, 4, 5, 4, 5, 3, 7, 0, 5, 1, 4, 5]","[0, 30, 75, 135, 180, 240, 285, 345, 420, 525, 555, 585, 630]"
2022-08-17,6089,612,"[7, 6, 3, 6, 2, 2, 4, 6, 6, 4, 5, 1, 4, 1, 6]","[7, 6, 3, 6, 2, 4, 6, 4, 5, 1, 4, 1, 6]","[0, 45, 90, 165, 210, 285, 330, 390, 435, 480, 510, 540, 555]"
2022-08-17,6095,657,"[4, 7, 5, 3, 4, 2, 6, 6, 4, 5, 1, 6, 4, 6]","[4, 7, 5, 3, 4, 2, 6, 4, 5, 1, 6, 4, 6]","[0, 30, 75, 135, 195, 255, 330, 375, 435, 480, 495, 555, 615]"
