日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2023-08-21,4709,674,"[4, 4, 4, 6, 7, 5, 4, 5, 4, 3, 7, 7, 0]","[4, 6, 7, 5, 4, 5, 4, 3, 7, 0]","[0, 30, 75, 180, 240, 330, 405, 480, 570, 660]"
2023-08-21,4729,670,"[4, 7, 4, 7, 6, 0, 6, 7, 6, 6, 0, 0, 1]","[4, 7, 4, 7, 6, 0, 6, 7, 6, 0]","[0, 30, 90, 180, 270, 345, 450, 525, 585, 660]"
2023-08-21,4695,670,"[4, 5, 5, 3, 3, 5, 4, 4, 7, 5, 2, 2, 2, 4, 0]","[4, 5, 3, 5, 4, 7, 5, 2, 4, 0]","[0, 30, 75, 195, 255, 330, 420, 495, 585, 660]"
2023-08-21,4717,669,"[4, 6, 4, 2, 0, 4, 5, 7, 6, 0]","[4, 6, 4, 2, 0, 4, 5, 7, 6, 0]","[0, 30, 75, 165, 255, 375, 450, 525, 585, 660]"
2023-08-21,4719,667,"[4, 6, 4, 0, 5, 4, 2, 4, 6, 6, 6, 0]","[4, 6, 4, 0, 5, 4, 2, 4, 6, 0]","[0, 30, 75, 165, 270, 330, 420, 510, 585, 660]"
2023-08-21,4677,669,"[4, 2, 2, 6, 6, 6, 5, 2, 0, 6, 6, 5, 2, 2, 2, 2, 0]","[4, 2, 6, 5, 2, 0, 6, 5, 2, 0]","[0, 30, 105, 165, 240, 330, 435, 510, 570, 660]"
2023-08-21,5115,674,"[5, 6, 5, 4, 6, 7, 5, 5, 2, 7, 7, 5, 0]","[5, 6, 5, 4, 6, 7, 5, 2, 7, 5, 0]","[0, 30, 60, 135, 225, 285, 375, 435, 525, 600, 660]"
2023-08-21,4684,672,"[6, 6, 7, 2, 2, 4, 2, 7, 5, 6, 5, 0, 0]","[6, 7, 2, 4, 2, 7, 5, 6, 5, 0]","[0, 45, 105, 210, 285, 375, 450, 525, 585, 660]"
2023-08-21,4686,672,"[5, 5, 6, 3, 4, 6, 2, 3, 3, 7, 6, 0]","[5, 6, 3, 4, 6, 2, 3, 7, 6, 0]","[0, 30, 60, 165, 255, 315, 405, 510, 585, 660]"
2023-08-21,4698,672,"[4, 7, 6, 7, 6, 2, 6, 2, 6, 3, 1]","[4, 7, 6, 7, 6, 2, 6, 2, 6, 3]","[0, 30, 90, 150, 225, 300, 375, 465, 540, 600]"
