日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-08-30,5144,639,"[5, 7, 1, 3, 5, 5, 7, 3, 3, 6, 2, 0, 1]","[5, 7, 1, 3, 5, 7, 3, 6, 2, 0, 1]","[0, 30, 75, 90, 180, 255, 330, 420, 480, 600, 630]"
2022-08-30,5605,661,"[1, 1, 1, 7, 1, 6, 7, 4, 6, 5, 3, 4, 6, 5]","[1, 7, 1, 6, 7, 4, 6, 5, 3, 4, 6, 5]","[0, 30, 75, 90, 150, 225, 300, 360, 420, 510, 570, 615]"
2022-08-30,5167,657,"[5, 4, 3, 7, 6, 3, 7, 3, 3, 6, 0, 1]","[5, 4, 3, 7, 6, 3, 7, 3, 6, 0, 1]","[0, 30, 90, 180, 255, 315, 390, 465, 555, 615, 645]"
2022-08-30,5172,659,"[7, 3, 5, 5, 7, 3, 3, 4, 6, 4, 6, 1, 2]","[7, 3, 5, 7, 3, 4, 6, 4, 6, 1, 2]","[0, 45, 150, 210, 285, 375, 450, 510, 570, 630, 645]"
2022-08-30,5581,672,"[5, 6, 3, 3, 5, 6, 5, 1, 3, 4, 0, 1, 2, 2, 1]","[5, 6, 3, 5, 6, 5, 1, 3, 4, 0, 1, 2]","[0, 30, 60, 165, 225, 285, 345, 465, 555, 615, 645, 660]"
2022-08-30,5150,661,"[1, 4, 1, 7, 0, 5, 5, 3, 5, 3, 1, 2, 2]","[1, 4, 1, 7, 0, 5, 3, 5, 3, 1, 2]","[0, 30, 90, 120, 195, 330, 405, 495, 540, 630, 645]"
2022-08-30,5158,669,"[6, 1, 4, 5, 6, 6, 4, 6, 2, 3, 4, 2]","[6, 1, 4, 5, 6, 4, 6, 2, 3, 4, 2]","[0, 45, 60, 135, 210, 270, 345, 405, 525, 600, 660]"
2022-08-30,5149,649,"[7, 6, 5, 7, 6, 3, 7, 6, 5, 4, 0, 0]","[7, 6, 5, 7, 6, 3, 7, 6, 5, 4, 0]","[0, 45, 90, 165, 240, 285, 390, 465, 510, 570, 630]"
2022-08-30,5209,674,"[4, 4, 7, 2, 4, 6, 4, 6, 4, 7, 1, 2, 2]","[4, 7, 2, 4, 6, 4, 6, 4, 7, 1, 2]","[0, 60, 135, 240, 315, 390, 450, 510, 570, 645, 660]"
2022-08-30,5567,663,"[1, 6, 5, 4, 5, 5, 1, 5, 7, 6, 5, 5, 5, 5, 0, 2]","[1, 6, 5, 4, 5, 1, 5, 7, 6, 5, 0, 2]","[0, 30, 60, 135, 210, 270, 375, 435, 510, 570, 630, 660]"
