日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-08-26,5671,619,"[3, 3, 3, 7, 6, 7, 3, 7, 3, 7, 6, 6, 4, 6, 6, 4]","[3, 7, 6, 7, 3, 7, 3, 7, 6, 4, 6, 4]","[0, 30, 75, 135, 180, 240, 285, 360, 405, 450, 510, 585]"
2022-08-26,5653,660,"[7, 5, 5, 2, 2, 2, 4, 4, 2, 2, 4, 3, 5, 7, 7, 7, 6, 7, 0, 0]","[7, 5, 2, 4, 2, 4, 3, 5, 7, 6, 7, 0]","[0, 45, 105, 210, 270, 330, 390, 450, 510, 555, 600, 645]"
2022-08-26,6118,673,"[7, 3, 6, 0, 0, 7, 5, 4, 7, 7, 7, 3, 7, 5, 0, 1, 0]","[7, 3, 6, 0, 7, 5, 4, 7, 3, 7, 5, 0, 1]","[0, 45, 120, 180, 300, 345, 390, 450, 495, 540, 585, 645, 660]"
2022-08-26,6076,670,"[3, 6, 6, 7, 6, 4, 6, 6, 1, 6, 3, 1, 5, 5, 5, 3, 0]","[3, 6, 7, 6, 4, 6, 1, 6, 3, 1, 5, 3, 0]","[0, 30, 60, 105, 165, 225, 285, 375, 435, 480, 555, 600, 660]"
2022-08-26,6562,675,"[3, 7, 7, 6, 5, 7, 6, 3, 6, 6, 3, 7, 3, 5, 4, 2]","[3, 7, 6, 5, 7, 6, 3, 6, 3, 7, 3, 5, 4, 2]","[0, 30, 75, 135, 195, 240, 285, 360, 420, 465, 510, 585, 630, 660]"
2022-08-26,6083,668,"[5, 5, 3, 3, 7, 4, 3, 6, 5, 0, 2, 5, 6, 7, 0, 1, 0]","[5, 3, 7, 4, 3, 6, 5, 0, 2, 5, 6, 7, 0]","[0, 30, 45, 90, 150, 210, 270, 315, 435, 510, 555, 615, 660]"
2022-08-26,6118,673,"[3, 6, 6, 4, 2, 4, 6, 3, 1, 3, 6, 4, 0, 1, 0]","[3, 6, 4, 2, 4, 6, 3, 1, 3, 6, 4, 0, 1]","[0, 30, 60, 120, 210, 255, 315, 375, 480, 540, 600, 645, 660]"
2022-08-26,6137,674,"[5, 3, 4, 3, 3, 7, 7, 3, 7, 6, 7, 2, 1, 4, 0, 0, 0]","[5, 3, 4, 3, 7, 3, 7, 6, 7, 2, 1, 4, 0]","[0, 30, 45, 120, 195, 240, 300, 345, 405, 450, 525, 630, 660]"
2022-08-26,5651,673,"[7, 6, 4, 3, 2, 7, 3, 2, 6, 7, 5, 2, 0, 0, 0, 0, 0, 0]","[7, 6, 4, 3, 2, 7, 3, 2, 6, 7, 5, 2]","[0, 45, 90, 150, 210, 315, 360, 420, 510, 570, 615, 660]"
2022-08-26,5621,661,"[3, 5, 7, 5, 6, 5, 4, 3, 0, 3, 7, 7, 0]","[3, 5, 7, 5, 6, 5, 4, 3, 0, 3, 7, 0]","[0, 30, 75, 120, 180, 240, 300, 345, 420, 540, 600, 645]"
