日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-08-17,6109,669,"[4, 6, 4, 5, 6, 3, 4, 6, 4, 0, 1, 1, 4, 6]","[4, 6, 4, 5, 6, 3, 4, 6, 4, 0, 1, 4, 6]","[0, 30, 75, 135, 180, 240, 300, 345, 405, 465, 555, 570, 630]"
2022-08-17,6124,673,"[6, 4, 5, 6, 6, 7, 4, 7, 4, 4, 3, 5, 3, 7, 4, 4]","[6, 4, 5, 6, 7, 4, 7, 4, 3, 5, 3, 7, 4]","[0, 45, 120, 165, 225, 285, 330, 405, 450, 495, 525, 585, 645]"
2022-08-17,6534,672,"[6, 5, 2, 5, 4, 0, 6, 4, 5, 1, 3, 3, 1, 4, 1]","[6, 5, 2, 5, 4, 0, 6, 4, 5, 1, 3, 1, 4, 1]","[0, 45, 105, 180, 225, 285, 375, 435, 480, 510, 540, 600, 615, 660]"
2022-08-17,6484,674,"[7, 5, 5, 3, 7, 5, 6, 3, 5, 6, 5, 1, 3, 1, 5]","[7, 5, 3, 7, 5, 6, 3, 5, 6, 5, 1, 3, 1, 5]","[0, 45, 105, 165, 225, 285, 345, 390, 435, 510, 540, 570, 615, 645]"
2022-08-17,6112,674,"[5, 2, 7, 4, 6, 3, 3, 4, 4, 4, 6, 4, 1, 5, 5, 7, 4]","[5, 2, 7, 4, 6, 3, 4, 6, 4, 1, 5, 7, 4]","[0, 45, 135, 195, 255, 315, 375, 420, 480, 525, 540, 585, 645]"
2022-08-17,6535,646,"[3, 3, 4, 6, 3, 5, 4, 3, 5, 4, 5, 4, 1, 5, 1, 1]","[3, 4, 6, 3, 5, 4, 3, 5, 4, 5, 4, 1, 5, 1]","[0, 90, 150, 195, 270, 300, 360, 405, 450, 495, 525, 555, 585, 630]"
2022-08-17,6121,662,"[7, 6, 6, 6, 4, 6, 4, 7, 2, 7, 4, 1, 6, 1, 6]","[7, 6, 4, 6, 4, 7, 2, 7, 4, 1, 6, 1, 6]","[0, 45, 90, 150, 195, 255, 330, 405, 480, 525, 540, 600, 615]"
2022-08-17,6150,666,"[6, 3, 3, 6, 6, 3, 4, 2, 3, 4, 1, 4, 4, 4, 7, 4, 0]","[6, 3, 6, 3, 4, 2, 3, 4, 1, 4, 7, 4, 0]","[0, 45, 135, 180, 240, 300, 375, 420, 480, 495, 540, 615, 660]"
2022-08-17,6529,674,"[4, 5, 3, 4, 4, 5, 7, 6, 5, 6, 6, 3, 4, 3, 5, 1, 0, 1]","[4, 5, 3, 4, 5, 7, 6, 5, 6, 3, 4, 3, 5, 1]","[0, 30, 75, 150, 210, 255, 315, 375, 420, 480, 525, 570, 615, 660]"
2022-08-17,6068,661,"[4, 7, 2, 7, 5, 3, 5, 6, 5, 1, 2, 5, 4, 0, 1]","[4, 7, 2, 7, 5, 3, 5, 6, 5, 1, 2, 5, 4]","[0, 30, 75, 165, 225, 285, 330, 390, 435, 480, 510, 585, 630]"
