日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2023-07-03,6595,669,"[4, 5, 6, 4, 7, 3, 2, 4, 2, 4, 5, 6, 4, 2, 0]","[4, 5, 6, 4, 7, 3, 2, 4, 2, 4, 5, 6, 4, 2]","[0, 30, 45, 90, 135, 195, 270, 330, 375, 435, 480, 525, 585, 615]"
2023-07-03,6623,671,"[2, 4, 7, 4, 2, 4, 2, 2, 2, 2, 3, 4, 5, 7, 4, 3, 5]","[2, 4, 7, 4, 2, 4, 2, 3, 4, 5, 7, 4, 3, 5]","[0, 30, 60, 120, 180, 225, 285, 330, 405, 450, 495, 555, 600, 660]"
2023-07-03,7025,669,"[1, 4, 6, 6, 2, 3, 4, 5, 4, 3, 6, 2, 2, 3, 5, 4, 5]","[1, 4, 6, 2, 3, 4, 5, 4, 3, 6, 2, 3, 5, 4, 5]","[0, 30, 60, 105, 165, 240, 285, 315, 375, 435, 495, 540, 600, 630, 660]"
2023-07-03,7055,669,"[2, 5, 6, 2, 5, 7, 4, 5, 2, 3, 7, 4, 2, 2, 7, 4, 0]","[2, 5, 6, 2, 5, 7, 4, 5, 2, 3, 7, 4, 2, 7, 4]","[0, 30, 45, 90, 135, 180, 240, 285, 330, 390, 450, 510, 540, 600, 660]"
2023-07-03,6602,672,"[2, 6, 3, 4, 5, 2, 4, 4, 2, 4, 3, 6, 6, 4, 1, 4]","[2, 6, 3, 4, 5, 2, 4, 2, 4, 3, 6, 4, 1, 4]","[0, 30, 60, 135, 180, 225, 285, 330, 390, 435, 510, 555, 600, 660]"
2023-07-03,6555,672,"[5, 3, 3, 3, 2, 7, 4, 1, 6, 1, 3, 4, 2, 5, 4, 5, 0]","[5, 3, 2, 7, 4, 1, 6, 1, 3, 4, 2, 5, 4, 5]","[0, 30, 90, 150, 210, 255, 330, 375, 450, 510, 540, 600, 630, 645]"
2023-07-03,7072,674,"[0, 4, 7, 7, 2, 5, 4, 5, 5, 4, 5, 4, 1, 4, 3, 4, 3]","[0, 4, 7, 2, 5, 4, 5, 4, 5, 4, 1, 4, 3, 4, 3]","[0, 30, 60, 120, 195, 240, 285, 330, 375, 420, 465, 540, 570, 630, 660]"
2023-07-03,6604,651,"[4, 5, 4, 7, 3, 6, 4, 4, 3, 4, 3, 2, 2, 3, 5, 4]","[4, 5, 4, 7, 3, 6, 4, 3, 4, 3, 2, 3, 5, 4]","[0, 30, 45, 90, 150, 225, 285, 330, 390, 435, 495, 555, 600, 630]"
2023-07-03,6574,647,"[1, 4, 3, 5, 5, 2, 7, 4, 1, 2, 4, 4, 5, 3, 5, 4]","[1, 4, 3, 5, 2, 7, 4, 1, 2, 4, 5, 3, 5, 4]","[0, 30, 60, 135, 165, 225, 300, 345, 420, 465, 510, 555, 600, 630]"
2023-07-03,6576,670,"[1, 1, 4, 7, 4, 5, 5, 2, 6, 7, 4, 5, 5, 2, 5, 4, 3]","[1, 4, 7, 4, 5, 2, 6, 7, 4, 5, 2, 5, 4, 3]","[0, 30, 60, 120, 180, 225, 285, 345, 420, 465, 495, 555, 600, 630]"
