日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-08-07,6067,664,"[5, 3, 2, 4, 5, 5, 6, 4, 6, 4, 5, 3, 5, 5, 4]","[5, 3, 2, 4, 5, 6, 4, 6, 4, 5, 3, 5, 4]","[0, 30, 90, 210, 255, 315, 360, 405, 465, 495, 540, 600, 645]"
2022-08-07,5651,673,"[7, 6, 4, 3, 7, 4, 3, 3, 3, 3, 5, 4, 3, 6, 1]","[7, 6, 4, 3, 7, 4, 3, 5, 4, 3, 6, 1]","[0, 45, 90, 150, 210, 270, 315, 375, 420, 465, 525, 600]"
2022-08-07,6107,641,"[4, 7, 5, 3, 3, 7, 6, 3, 4, 6, 6, 5, 4, 6, 4, 4]","[4, 7, 5, 3, 7, 6, 3, 4, 6, 5, 4, 6, 4]","[0, 30, 75, 135, 195, 255, 315, 375, 420, 465, 525, 555, 615]"
2022-08-07,6085,672,"[6, 4, 5, 5, 7, 5, 4, 1, 3, 4, 5, 6, 3, 4, 1]","[6, 4, 5, 7, 5, 4, 1, 3, 4, 5, 6, 3, 4]","[0, 45, 105, 150, 225, 270, 315, 405, 465, 510, 555, 600, 645]"
2022-08-07,6103,667,"[5, 6, 4, 4, 4, 5, 2, 2, 4, 6, 3, 4, 6, 6, 4, 7, 2]","[5, 6, 4, 5, 2, 4, 6, 3, 4, 6, 4, 7, 2]","[0, 30, 60, 135, 180, 270, 315, 375, 450, 495, 555, 585, 660]"
2022-08-07,5671,674,"[4, 6, 4, 7, 2, 4, 2, 4, 2, 4, 5, 6]","[4, 6, 4, 7, 2, 4, 2, 4, 2, 4, 5, 6]","[0, 30, 75, 135, 210, 300, 330, 420, 465, 540, 585, 630]"
2022-08-07,6139,674,"[7, 3, 4, 6, 4, 6, 4, 6, 4, 7, 4, 5, 0]","[7, 3, 4, 6, 4, 6, 4, 6, 4, 7, 4, 5, 0]","[0, 45, 120, 180, 240, 300, 360, 405, 450, 495, 570, 615, 660]"
2022-08-07,5678,663,"[3, 7, 4, 5, 4, 4, 7, 7, 7, 4, 1, 1, 4, 6, 6, 3, 4]","[3, 7, 4, 5, 4, 7, 4, 1, 4, 6, 3, 4]","[0, 75, 135, 195, 240, 285, 345, 405, 495, 540, 585, 630]"
2022-08-07,6072,669,"[5, 3, 6, 5, 5, 4, 3, 1, 3, 4, 6, 5, 4, 2]","[5, 3, 6, 5, 4, 3, 1, 3, 4, 6, 5, 4, 2]","[0, 30, 90, 165, 210, 270, 330, 420, 480, 525, 585, 630, 660]"
2022-08-07,6053,673,"[7, 5, 7, 4, 5, 3, 5, 6, 3, 5, 4, 3, 5]","[7, 5, 7, 4, 5, 3, 5, 6, 3, 5, 4, 3, 5]","[0, 45, 105, 180, 225, 270, 330, 390, 450, 510, 555, 600, 645]"
