日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2023-08-12,4712,663,"[7, 6, 6, 7, 7, 5, 4, 5, 4, 2, 4, 4, 7, 1]","[7, 6, 7, 5, 4, 5, 4, 2, 4, 7]","[0, 60, 105, 195, 240, 315, 375, 435, 525, 600]"
2023-08-12,5133,674,"[4, 5, 6, 4, 4, 7, 5, 4, 2, 5, 2, 5, 0]","[4, 5, 6, 4, 7, 5, 4, 2, 5, 2, 5]","[0, 30, 90, 150, 225, 300, 360, 435, 525, 585, 660]"
2023-08-12,5128,673,"[5, 7, 6, 4, 7, 5, 6, 2, 6, 4, 5]","[5, 7, 6, 4, 7, 5, 6, 2, 6, 4, 5]","[0, 30, 90, 150, 225, 300, 360, 435, 510, 585, 660]"
2023-08-12,4677,675,"[6, 6, 7, 4, 6, 6, 6, 4, 5, 5, 3, 6, 4, 5]","[6, 7, 4, 6, 4, 5, 3, 6, 4, 5]","[0, 45, 120, 210, 270, 345, 405, 495, 570, 630]"
2023-08-12,4657,664,"[5, 6, 5, 5, 4, 2, 6, 6, 6, 2, 4, 5, 2]","[5, 6, 5, 4, 2, 6, 2, 4, 5, 2]","[0, 30, 60, 135, 210, 300, 375, 450, 540, 600]"
2023-08-12,4706,675,"[4, 5, 4, 6, 6, 2, 2, 6, 6, 4, 6, 4, 4, 4, 7]","[4, 5, 4, 6, 2, 6, 4, 6, 4, 7]","[0, 30, 90, 195, 255, 330, 405, 480, 540, 615]"
2023-08-12,5092,664,"[5, 4, 6, 5, 6, 4, 6, 5, 6, 5, 4]","[5, 4, 6, 5, 6, 4, 6, 5, 6, 5, 4]","[0, 30, 90, 150, 225, 285, 360, 420, 480, 555, 615]"
2023-08-12,4678,657,"[4, 5, 6, 1, 1, 2, 7, 5, 5, 7, 6, 7]","[4, 5, 6, 1, 2, 7, 5, 7, 6, 7]","[0, 30, 90, 150, 240, 330, 405, 480, 540, 600]"
2023-08-12,4722,669,"[5, 5, 4, 7, 5, 5, 2, 2, 7, 2, 7, 4, 7, 0]","[5, 4, 7, 5, 2, 7, 2, 7, 4, 7]","[0, 30, 90, 195, 255, 330, 405, 480, 540, 615]"
2023-08-12,4209,651,"[4, 4, 2, 4, 6, 5, 6, 5, 3, 7]","[4, 2, 4, 6, 5, 6, 5, 3, 7]","[0, 30, 120, 210, 270, 330, 405, 465, 570]"
