日付,lambda,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-07-14,10,6587.0,710,"[2, 6, 0, 2, 4, 2, 2, 3, 2, 0, 5, 1, 6, 3, 4, 3, 2, 6, 3]","[2, 6, 0, 2, 4, 2, 3, 2, 0, 5, 1, 6, 3, 4]","[0, 105, 165, 225, 285, 315, 360, 390, 450, 510, 525, 600, 660, 690]"
2022-07-14,9,8009.0,709,"[4, 0, 4, 7, 2, 3, 3, 7, 3, 5, 5, 2, 3, 2, 5, 2, 4, 5, 2, 4]","[4, 0, 4, 7, 2, 3, 7, 3, 5, 2, 3, 2, 5, 2, 4, 5, 2]","[0, 30, 120, 135, 210, 255, 300, 360, 390, 405, 450, 480, 540, 555, 615, 645, 660]"
2022-07-14,9,7955.0,726,"[3, 6, 4, 6, 1, 5, 3, 5, 2, 4, 0, 4, 2, 6, 3, 2, 5, 4, 1]","[3, 6, 4, 6, 1, 5, 3, 5, 2, 4, 0, 4, 2, 6, 3, 2, 5]","[0, 45, 90, 120, 180, 240, 255, 285, 315, 360, 405, 465, 480, 555, 615, 660, 705]"
2022-07-14,7,7477.0,726,"[7, 6, 3, 4, 1, 6, 3, 1, 5, 1, 4, 0, 6, 5, 1, 3, 3, 3]","[7, 6, 3, 4, 1, 6, 3, 1, 5, 1, 4, 0, 6, 5, 1, 3]","[0, 45, 90, 135, 165, 225, 285, 330, 390, 420, 480, 510, 570, 630, 645, 705]"
2022-07-14,8,7577.0,729,"[4, 6, 4, 6, 7, 4, 7, 4, 7, 3, 1, 4, 4, 6, 4, 1, 7, 6, 4]","[4, 6, 4, 6, 7, 4, 7, 4, 7, 3, 1, 4, 6, 4, 1, 7]","[0, 30, 75, 105, 165, 225, 255, 315, 345, 420, 450, 510, 540, 585, 615, 675]"
2022-07-14,10,7996.0,725,"[3, 5, 0, 4, 0, 3, 4, 3, 5, 6, 4, 1, 3, 4, 5, 7, 0, 7, 2]","[3, 5, 0, 4, 0, 3, 4, 3, 5, 6, 4, 1, 3, 4, 5, 7, 0]","[0, 45, 90, 150, 180, 240, 285, 300, 345, 360, 435, 450, 525, 555, 585, 600, 660]"
2022-07-14,5,6575.0,549,"[6, 4, 7, 4, 2, 4, 5, 2, 0, 5, 3, 2, 5, 2]","[6, 4, 7, 4, 2, 4, 5, 2, 0, 5, 3, 2, 5, 2]","[0, 45, 75, 135, 165, 225, 240, 270, 315, 375, 390, 435, 495, 510]"
2022-07-14,4,7953.0,668,"[5, 4, 6, 3, 2, 3, 5, 5, 3, 3, 1, 2, 4, 5, 7, 5, 4, 7, 6]","[5, 4, 6, 3, 2, 3, 5, 3, 1, 2, 4, 5, 7, 5, 4, 7, 6]","[0, 30, 45, 90, 135, 180, 210, 240, 270, 330, 405, 420, 450, 510, 525, 555, 615]"
2022-07-14,4,6632.0,577,"[4, 3, 1, 2, 4, 3, 5, 5, 4, 0, 4, 3, 0, 7, 0]","[4, 3, 1, 2, 4, 3, 5, 4, 0, 4, 3, 0, 7, 0]","[0, 30, 75, 135, 180, 210, 240, 255, 285, 345, 375, 420, 480, 540]"
2022-07-14,4,4707.0,392,"[4, 6, 7, 3, 4, 1, 5, 6, 7, 4]","[4, 6, 7, 3, 4, 1, 5, 6, 7, 4]","[0, 30, 75, 135, 165, 195, 240, 270, 315, 375]"
2022-07-14,3,8071.0,713,"[7, 1, 0, 1, 0, 4, 7, 0, 4, 4, 3, 3, 4, 3, 0, 4, 0, 4, 6, 7]","[7, 1, 0, 1, 0, 4, 7, 0, 4, 3, 4, 3, 0, 4, 0, 4, 6]","[0, 45, 120, 180, 225, 285, 315, 375, 435, 450, 465, 495, 510, 570, 600, 660, 675]"
2022-07-14,8,8417.0,718,"[4, 6, 5, 5, 3, 1, 7, 4, 5, 2, 4, 5, 3, 6, 5, 2, 4, 6, 2, 4]","[4, 6, 5, 3, 1, 7, 4, 5, 2, 4, 5, 3, 6, 5, 2, 4, 6, 2]","[0, 30, 75, 105, 135, 210, 270, 300, 315, 375, 390, 420, 435, 510, 525, 585, 600, 675]"
2022-07-14,2,8470.0,672,"[3, 4, 2, 5, 4, 3, 7, 5, 2, 7, 3, 4, 5, 5, 5, 3, 4, 3, 5, 4]","[3, 4, 2, 5, 4, 3, 7, 5, 2, 7, 3, 4, 5, 3, 4, 3, 5, 4]","[0, 45, 75, 135, 180, 195, 240, 315, 330, 405, 465, 480, 510, 525, 570, 585, 645, 660]"
2022-07-14,7,5179.0,430,"[6, 2, 7, 4, 3, 7, 6, 5, 3, 4, 3]","[6, 2, 7, 4, 3, 7, 6, 5, 3, 4, 3]","[0, 45, 105, 165, 180, 225, 285, 345, 360, 390, 420]"
2022-07-14,4,6585.0,596,"[3, 7, 4, 5, 0, 5, 7, 3, 4, 4, 3, 0, 2, 3, 3, 5]","[3, 7, 4, 5, 0, 5, 7, 3, 4, 3, 0, 2, 3, 5]","[0, 45, 90, 135, 165, 225, 255, 315, 345, 390, 420, 480, 540, 585]"
2022-07-14,2,7556.0,707,"[4, 0, 4, 6, 2, 6, 5, 4, 2, 4, 3, 7, 4, 4, 4, 2, 3, 1, 2, 4]","[4, 0, 4, 6, 2, 6, 5, 4, 2, 4, 3, 7, 4, 2, 3, 1]","[0, 30, 120, 135, 195, 255, 315, 345, 375, 435, 450, 465, 525, 555, 615, 645]"
2022-07-14,5,5119.0,397,"[5, 1, 6, 4, 5, 2, 5, 5, 4, 5, 4, 3]","[5, 1, 6, 4, 5, 2, 5, 4, 5, 4, 3]","[0, 30, 90, 165, 180, 210, 270, 285, 315, 345, 375]"
2022-07-14,8,7016.0,729,"[6, 2, 5, 3, 0, 5, 5, 1, 6, 0, 7, 3, 0, 6, 6, 4, 6, 2, 6, 4]","[6, 2, 5, 3, 0, 5, 1, 6, 0, 7, 3, 0, 6, 4, 6]","[0, 45, 105, 135, 180, 240, 270, 330, 390, 450, 525, 555, 615, 675, 705]"
2022-07-14,3,6112.0,625,"[1, 3, 5, 5, 7, 0, 4, 2, 4, 7, 6, 3, 5, 2]","[1, 3, 5, 7, 0, 4, 2, 4, 7, 6, 3, 5, 2]","[0, 90, 135, 165, 240, 300, 315, 375, 390, 465, 525, 570, 585]"
2022-07-14,6,8434.0,709,"[4, 6, 3, 5, 0, 5, 1, 4, 7, 5, 3, 4, 3, 5, 6, 2, 0, 4]","[4, 6, 3, 5, 0, 5, 1, 4, 7, 5, 3, 4, 3, 5, 6, 2, 0, 4]","[0, 30, 75, 120, 150, 210, 240, 300, 330, 405, 420, 450, 465, 480, 510, 555, 630, 690]"
2022-07-14,6,7502.0,711,"[3, 4, 6, 5, 3, 6, 7, 7, 1, 3, 0, 5, 7, 5, 2, 7, 4, 1, 0]","[3, 4, 6, 5, 3, 6, 7, 1, 3, 0, 5, 7, 5, 2, 7, 4]","[0, 45, 75, 135, 180, 210, 285, 345, 405, 435, 495, 510, 570, 585, 630, 690]"
2022-07-14,3,7972.0,719,"[1, 4, 1, 5, 0, 3, 5, 3, 2, 3, 6, 4, 3, 5, 4, 3, 0, 6, 2, 3]","[1, 4, 1, 5, 0, 3, 5, 3, 2, 3, 6, 4, 3, 5, 4, 3, 0]","[0, 90, 120, 195, 210, 270, 315, 330, 375, 420, 450, 510, 540, 585, 600, 615, 660]"
2022-07-14,10,6581.0,600,"[5, 1, 4, 4, 4, 5, 5, 3, 3, 4, 2, 4, 1, 3, 1, 4, 2, 3]","[5, 1, 4, 5, 3, 4, 2, 4, 1, 3, 1, 4, 2, 3]","[0, 30, 90, 135, 165, 210, 225, 300, 315, 390, 420, 495, 510, 570]"
2022-07-14,2,7966.0,664,"[4, 5, 6, 5, 3, 4, 0, 4, 3, 5, 4, 1, 5, 6, 4, 4, 2, 7]","[4, 5, 6, 5, 3, 4, 0, 4, 3, 5, 4, 1, 5, 6, 4, 2, 7]","[0, 30, 45, 90, 120, 165, 180, 255, 270, 300, 330, 360, 435, 450, 525, 540, 600]"
2022-07-14,9,7473.0,710,"[6, 3, 1, 1, 1, 2, 3, 5, 3, 5, 6, 5, 2, 4, 0, 2, 7, 1, 6, 4]","[6, 3, 1, 2, 3, 5, 3, 5, 6, 5, 2, 4, 0, 2, 7, 6]","[0, 45, 90, 150, 210, 255, 270, 300, 330, 405, 420, 465, 495, 555, 615, 675]"
2022-07-14,7,7133.0,715,"[7, 4, 2, 4, 7, 0, 3, 0, 7, 4, 2, 6, 0, 4, 3, 4, 0, 3, 2]","[7, 4, 2, 4, 7, 0, 3, 0, 7, 4, 2, 6, 0, 4, 3]","[0, 45, 75, 135, 180, 240, 300, 345, 420, 480, 495, 555, 615, 675, 690]"
2022-07-14,9,8036.0,728,"[7, 1, 3, 4, 6, 0, 1, 3, 4, 2, 4, 3, 7, 4, 5, 3, 4, 6, 4, 3]","[7, 1, 3, 4, 6, 0, 1, 3, 4, 2, 4, 3, 7, 4, 5, 3, 4]","[0, 45, 120, 150, 180, 255, 315, 390, 420, 450, 510, 540, 585, 645, 660, 690, 705]"
2022-07-14,3,8040.0,705,"[4, 6, 4, 1, 1, 0, 4, 0, 4, 1, 3, 4, 1, 4, 5, 7, 3, 3, 7]","[4, 6, 4, 1, 0, 4, 0, 4, 1, 3, 4, 1, 4, 5, 7, 3, 7]","[0, 30, 75, 105, 165, 225, 255, 315, 345, 420, 435, 465, 525, 540, 570, 630, 645]"
2022-07-14,6,8011.0,641,"[3, 4, 5, 3, 1, 2, 4, 5, 4, 0, 4, 5, 0, 4, 1, 4, 0]","[3, 4, 5, 3, 1, 2, 4, 5, 4, 0, 4, 5, 0, 4, 1, 4, 0]","[0, 45, 75, 105, 150, 195, 255, 270, 300, 315, 375, 405, 420, 480, 510, 555, 585]"
2022-07-14,2,7051.0,731,"[2, 0, 3, 3, 5, 6, 7, 1, 4, 0, 4, 6, 4, 3, 5, 2, 2, 3, 4, 3]","[2, 0, 3, 5, 6, 7, 1, 4, 0, 4, 6, 4, 3, 5, 2]","[0, 105, 165, 195, 225, 285, 345, 420, 450, 510, 525, 600, 615, 660, 675]"
2022-07-14,8,6591.0,469,"[7, 3, 4, 2, 7, 3, 5, 4, 7, 5, 3, 4, 3, 5]","[7, 3, 4, 2, 7, 3, 5, 4, 7, 5, 3, 4, 3, 5]","[0, 45, 105, 135, 165, 240, 270, 285, 315, 375, 405, 420, 435, 465]"
2022-07-14,10,6190.0,587,"[2, 2, 3, 0, 4, 0, 4, 0, 2, 4, 3, 0, 4, 0]","[2, 3, 0, 4, 0, 4, 0, 2, 4, 3, 0, 4, 0]","[0, 105, 135, 210, 225, 285, 315, 360, 420, 450, 465, 525, 540]"
2022-07-14,8,7961.0,692,"[5, 3, 2, 2, 4, 6, 4, 6, 4, 0, 5, 3, 3, 0, 5, 5, 3, 5, 3, 7]","[5, 3, 2, 4, 6, 4, 6, 4, 0, 5, 3, 0, 5, 3, 5, 3, 7]","[0, 30, 75, 150, 180, 240, 270, 315, 360, 420, 435, 450, 510, 525, 570, 585, 645]"
2022-07-14,8,5188.0,455,"[3, 4, 3, 0, 3, 7, 6, 5, 2, 4, 4, 3]","[3, 4, 3, 0, 3, 7, 6, 5, 2, 4, 3]","[0, 45, 75, 120, 180, 225, 285, 345, 360, 420, 450]"
2022-07-14,10,7535.0,647,"[5, 7, 1, 2, 0, 7, 2, 0, 4, 3, 5, 4, 0, 4, 3, 5]","[5, 7, 1, 2, 0, 7, 2, 0, 4, 3, 5, 4, 0, 4, 3, 5]","[0, 30, 75, 135, 180, 240, 315, 360, 420, 450, 465, 480, 495, 555, 585, 630]"
2022-07-14,3,7586.0,714,"[4, 7, 4, 2, 7, 3, 4, 1, 6, 7, 0, 3, 4, 6, 4, 3, 4]","[4, 7, 4, 2, 7, 3, 4, 1, 6, 7, 0, 3, 4, 6, 4, 3]","[0, 30, 75, 120, 180, 240, 270, 300, 360, 420, 480, 540, 585, 615, 675, 690]"
2022-07-14,5,4245.0,345,"[7, 4, 1, 1, 2, 3, 5, 4, 2, 3]","[7, 4, 1, 2, 3, 5, 4, 2, 3]","[0, 45, 75, 135, 180, 210, 240, 255, 315]"
2022-07-14,10,7981.0,726,"[1, 3, 4, 6, 1, 6, 2, 3, 2, 3, 5, 3, 2, 4, 5, 4, 7, 3, 4, 7]","[1, 3, 4, 6, 1, 6, 2, 3, 2, 3, 5, 3, 2, 4, 5, 4, 7]","[0, 90, 135, 165, 225, 285, 345, 405, 420, 465, 495, 510, 540, 600, 630, 645, 675]"
2022-07-14,9,7571.0,655,"[3, 7, 5, 4, 3, 4, 5, 4, 0, 7, 3, 2, 0, 7, 3, 4]","[3, 7, 5, 4, 3, 4, 5, 4, 0, 7, 3, 2, 0, 7, 3, 4]","[0, 45, 90, 120, 150, 195, 210, 240, 255, 315, 375, 420, 465, 525, 585, 645]"
