日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2023-08-15,5582,668,"[4, 5, 6, 5, 4, 6, 7, 7, 4, 5, 2, 6, 5]","[4, 5, 6, 5, 4, 6, 7, 4, 5, 2, 6, 5]","[0, 30, 60, 120, 180, 255, 330, 390, 465, 510, 585, 645]"
2023-08-15,5195,671,"[4, 5, 7, 2, 4, 7, 4, 3, 5, 7, 3]","[4, 5, 7, 2, 4, 7, 4, 3, 5, 7, 3]","[0, 30, 60, 135, 210, 285, 360, 405, 480, 525, 600]"
2023-08-15,5162,646,"[5, 5, 4, 6, 7, 2, 4, 2, 2, 5, 4, 3, 6, 6]","[5, 4, 6, 7, 2, 4, 2, 5, 4, 3, 6]","[0, 30, 60, 120, 195, 255, 315, 390, 465, 510, 600]"
2023-08-15,5180,667,"[4, 3, 5, 2, 4, 4, 5, 4, 4, 6, 7, 3, 4]","[4, 3, 5, 2, 4, 5, 4, 6, 7, 3, 4]","[0, 30, 135, 180, 240, 300, 360, 405, 465, 540, 600]"
2023-08-15,5187,660,"[4, 6, 7, 2, 2, 3, 7, 7, 6, 6, 5, 5, 4, 3, 4]","[4, 6, 7, 2, 3, 7, 6, 5, 4, 3, 4]","[0, 30, 75, 150, 210, 300, 360, 420, 480, 525, 600]"
2023-08-15,5164,672,"[5, 6, 3, 7, 7, 2, 5, 4, 7, 7, 2, 2, 2, 2, 3, 2, 2, 2]","[5, 6, 3, 7, 2, 5, 4, 7, 2, 3, 2]","[0, 30, 60, 150, 240, 300, 360, 405, 480, 540, 615]"
2023-08-15,5208,668,"[4, 4, 5, 4, 3, 4, 4, 7, 4, 6, 4, 2, 3]","[4, 5, 4, 3, 4, 7, 4, 6, 4, 2, 3]","[0, 30, 60, 165, 255, 300, 360, 405, 480, 525, 600]"
2023-08-15,5179,665,"[4, 7, 5, 7, 6, 7, 4, 4, 7, 6, 3, 6, 6, 6]","[4, 7, 5, 7, 6, 7, 4, 7, 6, 3, 6]","[0, 30, 105, 165, 225, 300, 360, 405, 495, 540, 615]"
2023-08-15,5149,673,"[4, 5, 6, 2, 2, 5, 2, 6, 2, 3, 4, 3]","[4, 5, 6, 2, 5, 2, 6, 2, 3, 4, 3]","[0, 30, 60, 120, 195, 255, 315, 390, 450, 525, 600]"
2023-08-15,5171,674,"[4, 6, 7, 6, 4, 6, 7, 6, 3, 6, 6, 7]","[4, 6, 7, 6, 4, 6, 7, 6, 3, 6, 7]","[0, 30, 75, 150, 210, 285, 345, 420, 480, 570, 615]"
