日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2023-07-24,6554,675,"[3, 6, 6, 5, 5, 4, 6, 4, 6, 5, 7, 4, 3, 3, 4, 5, 2]","[3, 6, 5, 4, 6, 4, 6, 5, 7, 4, 3, 4, 5, 2]","[0, 30, 60, 105, 165, 225, 285, 345, 390, 465, 510, 525, 585, 615]"
2023-07-24,6528,669,"[1, 5, 6, 6, 5, 6, 6, 5, 2, 3, 2, 4, 2, 6, 6, 2, 4]","[1, 5, 6, 5, 6, 5, 2, 3, 2, 4, 2, 6, 2, 4]","[0, 30, 60, 105, 150, 210, 255, 315, 390, 480, 510, 540, 585, 660]"
2023-07-24,6131,669,"[4, 3, 3, 4, 7, 4, 4, 1, 7, 5, 4, 6, 4, 2, 5, 1]","[4, 3, 4, 7, 4, 1, 7, 5, 4, 6, 4, 2, 5]","[0, 30, 90, 150, 210, 270, 345, 420, 465, 510, 555, 585, 660]"
2023-07-24,6124,671,"[0, 2, 7, 5, 5, 4, 2, 6, 2, 4, 2, 4, 5, 2, 2]","[0, 2, 7, 5, 4, 2, 6, 2, 4, 2, 4, 5, 2]","[0, 30, 90, 165, 195, 255, 315, 375, 450, 510, 525, 570, 615]"
2023-07-24,6578,663,"[0, 6, 7, 7, 2, 4, 6, 5, 2, 6, 5, 2, 4, 7, 7, 4]","[0, 6, 7, 2, 4, 6, 5, 2, 6, 5, 2, 4, 7, 4]","[0, 30, 60, 135, 195, 255, 315, 360, 420, 465, 510, 525, 570, 645]"
2023-07-24,6106,671,"[0, 2, 5, 3, 2, 4, 3, 4, 4, 5, 5, 3, 5, 3, 4, 0]","[0, 2, 5, 3, 2, 4, 3, 4, 5, 3, 5, 3, 4]","[0, 30, 90, 135, 225, 270, 330, 390, 450, 495, 555, 600, 645]"
2023-07-24,6560,669,"[2, 5, 6, 4, 5, 7, 4, 3, 6, 2, 1, 6, 3, 4]","[2, 5, 6, 4, 5, 7, 4, 3, 6, 2, 1, 6, 3, 4]","[0, 30, 60, 105, 150, 195, 255, 315, 390, 465, 510, 540, 600, 645]"
2023-07-24,6546,668,"[4, 5, 6, 5, 4, 2, 5, 4, 2, 3, 4, 4, 7, 5, 6]","[4, 5, 6, 5, 4, 2, 5, 4, 2, 3, 4, 7, 5, 6]","[0, 30, 60, 105, 150, 210, 255, 300, 345, 405, 465, 525, 585, 615]"
2023-07-24,6094,649,"[3, 4, 4, 3, 3, 3, 5, 3, 6, 5, 7, 3, 3, 2, 7, 5, 4]","[3, 4, 3, 5, 3, 6, 5, 7, 3, 2, 7, 5, 4]","[0, 30, 75, 150, 195, 270, 330, 375, 435, 510, 525, 585, 630]"
2023-07-24,6094,641,"[2, 4, 7, 4, 6, 5, 6, 5, 4, 5, 4, 2, 3, 3]","[2, 4, 7, 4, 6, 5, 6, 5, 4, 5, 4, 2, 3]","[0, 30, 60, 135, 195, 255, 300, 360, 405, 465, 495, 540, 600]"
