日付,lambda,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-07-01,10,6571.0,713,"[6, 5, 4, 7, 5, 2, 4, 0, 3, 4, 0, 1, 6, 1, 4, 3, 4, 2, 4, 3]","[6, 5, 4, 7, 5, 2, 4, 0, 3, 4, 0, 1, 6, 1]","[0, 45, 75, 120, 180, 210, 285, 315, 375, 405, 435, 495, 570, 645]"
2022-07-01,7,7489.0,716,"[5, 2, 3, 5, 0, 6, 7, 2, 3, 3, 4, 4, 1, 5, 2, 5, 4, 4, 7, 4]","[5, 2, 3, 5, 0, 6, 7, 2, 3, 4, 1, 5, 2, 5, 4, 7]","[0, 30, 105, 150, 180, 255, 315, 390, 450, 480, 510, 540, 555, 615, 645, 660]"
2022-07-01,9,7525.0,691,"[3, 7, 4, 4, 3, 4, 1, 3, 7, 7, 5, 2, 2, 5, 2, 4, 1, 6, 3, 3]","[3, 7, 4, 3, 4, 1, 3, 7, 5, 2, 5, 2, 4, 1, 6, 3]","[0, 45, 90, 150, 195, 210, 270, 315, 390, 420, 480, 495, 555, 600, 615, 675]"
2022-07-01,5,7984.0,687,"[6, 5, 4, 3, 2, 4, 3, 0, 4, 3, 3, 3, 5, 1, 2, 3, 4, 3, 5]","[6, 5, 4, 3, 2, 4, 3, 0, 4, 3, 5, 1, 2, 3, 4, 3, 5]","[0, 45, 75, 120, 165, 225, 270, 315, 375, 390, 420, 450, 525, 585, 615, 645, 675]"
2022-07-01,8,7075.0,707,"[7, 2, 3, 4, 4, 3, 6, 3, 7, 1, 5, 7, 2, 4, 6, 4, 2, 6, 4, 2]","[7, 2, 3, 4, 3, 6, 3, 7, 1, 5, 7, 2, 4, 6, 4]","[0, 45, 135, 180, 195, 240, 300, 345, 405, 465, 495, 555, 615, 660, 690]"
2022-07-01,3,7087.0,658,"[7, 6, 4, 0, 5, 5, 7, 3, 4, 3, 5, 0, 4, 7, 4, 3]","[7, 6, 4, 0, 5, 7, 3, 4, 3, 5, 0, 4, 7, 4, 3]","[0, 45, 90, 135, 225, 255, 315, 345, 375, 420, 435, 510, 540, 600, 645]"
2022-07-01,3,8033.0,641,"[4, 7, 5, 5, 7, 4, 5, 4, 7, 4, 5, 4, 2, 3, 4, 1, 4, 2]","[4, 7, 5, 7, 4, 5, 4, 7, 4, 5, 4, 2, 3, 4, 1, 4, 2]","[0, 30, 75, 105, 180, 195, 225, 270, 330, 375, 405, 420, 480, 510, 525, 555, 585]"
2022-07-01,6,7027.0,739,"[6, 2, 0, 5, 7, 4, 0, 5, 5, 5, 4, 1, 4, 3, 1, 5, 1, 3, 4]","[6, 2, 0, 5, 7, 4, 0, 5, 4, 1, 4, 3, 1, 5, 1]","[0, 45, 120, 195, 240, 300, 330, 405, 450, 480, 540, 570, 600, 630, 660]"
2022-07-01,8,7514.0,632,"[4, 5, 4, 5, 2, 6, 7, 5, 3, 4, 5, 7, 3, 4, 3, 4, 4]","[4, 5, 4, 5, 2, 6, 7, 5, 3, 4, 5, 7, 3, 4, 3, 4]","[0, 30, 60, 90, 135, 195, 255, 315, 345, 390, 405, 435, 510, 540, 570, 600]"
2022-07-01,7,7524.0,663,"[7, 3, 4, 3, 0, 5, 3, 4, 2, 4, 6, 3, 5, 5, 3, 4, 5]","[7, 3, 4, 3, 0, 5, 3, 4, 2, 4, 6, 3, 5, 3, 4, 5]","[0, 45, 120, 165, 210, 270, 300, 330, 375, 435, 465, 525, 555, 570, 615, 645]"
2022-07-01,2,7115.0,725,"[3, 7, 4, 5, 2, 4, 7, 4, 6, 4, 7, 4, 7, 1, 4, 5, 4, 5, 1]","[3, 7, 4, 5, 2, 4, 7, 4, 6, 4, 7, 4, 7, 1, 4]","[0, 45, 90, 150, 180, 240, 285, 345, 390, 450, 480, 540, 570, 630, 705]"
2022-07-01,10,7536.0,728,"[1, 7, 2, 5, 2, 4, 3, 5, 3, 2, 6, 4, 2, 4, 3, 4, 4, 3, 2, 4]","[1, 7, 2, 5, 2, 4, 3, 5, 3, 2, 6, 4, 2, 4, 3, 4]","[0, 90, 165, 225, 255, 315, 360, 390, 420, 450, 510, 570, 615, 660, 690, 705]"
2022-07-01,8,6593.0,721,"[6, 4, 1, 3, 7, 7, 3, 6, 4, 7, 3, 1, 3, 6, 0, 0, 3, 4, 3, 4]","[6, 4, 1, 3, 7, 3, 6, 4, 7, 3, 1, 3, 6, 0]","[0, 45, 75, 150, 195, 255, 300, 360, 390, 450, 495, 555, 585, 645]"
2022-07-01,9,7516.0,713,"[4, 1, 6, 4, 2, 3, 6, 4, 6, 4, 5, 1, 4, 4, 4, 3, 6, 2, 5]","[4, 1, 6, 4, 2, 3, 6, 4, 6, 4, 5, 1, 4, 3, 6, 2]","[0, 30, 120, 180, 210, 270, 315, 360, 405, 450, 480, 510, 540, 570, 600, 660]"
2022-07-01,2,7519.0,729,"[6, 3, 3, 7, 7, 4, 5, 3, 7, 3, 7, 7, 1, 4, 5, 4, 2, 1, 6, 4]","[6, 3, 7, 4, 5, 3, 7, 3, 7, 1, 4, 5, 4, 2, 1, 6]","[0, 45, 105, 180, 195, 225, 255, 315, 360, 420, 480, 510, 540, 570, 630, 705]"
2022-07-01,6,8437.0,750,"[7, 3, 2, 5, 4, 5, 6, 5, 3, 7, 3, 6, 4, 5, 3, 4, 3, 7, 4, 3]","[7, 3, 2, 5, 4, 5, 6, 5, 3, 7, 3, 6, 4, 5, 3, 4, 3, 7]","[0, 45, 120, 180, 210, 225, 270, 330, 375, 405, 465, 495, 555, 585, 615, 645, 660, 690]"
2022-07-01,8,7062.0,711,"[5, 6, 6, 4, 2, 4, 0, 7, 3, 3, 0, 7, 3, 3, 7, 6, 5, 5, 2, 4]","[5, 6, 4, 2, 4, 0, 7, 3, 0, 7, 3, 7, 6, 5, 2]","[0, 30, 60, 105, 165, 195, 255, 315, 345, 420, 480, 510, 570, 630, 660]"
2022-07-01,9,4764.0,480,"[6, 4, 7, 7, 4, 0, 4, 2, 4, 0, 4]","[6, 4, 7, 4, 0, 4, 2, 4, 0, 4]","[0, 45, 75, 135, 165, 255, 285, 345, 390, 450]"
2022-07-01,4,7548.0,743,"[3, 4, 7, 4, 7, 5, 0, 1, 2, 4, 3, 4, 5, 1, 4, 1, 4, 5, 4, 3]","[3, 4, 7, 4, 7, 5, 0, 1, 2, 4, 3, 4, 5, 1, 4, 1]","[0, 45, 75, 135, 180, 240, 270, 345, 420, 480, 510, 540, 570, 600, 615, 660]"
2022-07-01,2,7540.0,738,"[4, 7, 5, 3, 3, 7, 4, 1, 4, 0, 4, 1, 4, 3, 1, 5, 5, 1, 4, 5]","[4, 7, 5, 3, 7, 4, 1, 4, 0, 4, 1, 4, 3, 1, 5, 1]","[0, 30, 75, 105, 165, 225, 270, 330, 375, 450, 480, 540, 570, 600, 630, 660]"
2022-07-01,9,7044.0,747,"[2, 4, 0, 2, 7, 5, 4, 5, 6, 1, 3, 1, 3, 4, 1, 6, 3, 6, 5, 5]","[2, 4, 0, 2, 7, 5, 4, 5, 6, 1, 3, 1, 3, 4, 1]","[0, 75, 120, 195, 270, 330, 360, 390, 420, 495, 555, 585, 615, 645, 660]"
2022-07-01,10,7042.0,735,"[4, 5, 0, 7, 7, 5, 3, 7, 2, 5, 7, 4, 4, 5, 4, 7, 6, 3, 2]","[4, 5, 0, 7, 5, 3, 7, 2, 5, 7, 4, 5, 4, 7, 6]","[0, 30, 60, 195, 255, 285, 330, 390, 465, 480, 540, 585, 600, 645, 705]"
2022-07-01,9,7521.0,691,"[3, 6, 5, 4, 1, 3, 4, 6, 7, 5, 5, 3, 0, 3, 0, 4, 3]","[3, 6, 5, 4, 1, 3, 4, 6, 7, 5, 3, 0, 3, 0, 4, 3]","[0, 45, 90, 120, 165, 240, 270, 285, 345, 420, 435, 465, 540, 570, 645, 675]"
2022-07-01,10,4248.0,412,"[4, 1, 7, 6, 4, 4, 5, 4, 3, 4]","[4, 1, 7, 6, 4, 5, 4, 3, 4]","[0, 30, 120, 180, 255, 285, 315, 360, 390]"
2022-07-01,5,6561.0,723,"[6, 0, 3, 7, 3, 0, 5, 0, 4, 3, 6, 5, 3, 3, 1, 6, 3, 5, 6, 6]","[6, 0, 3, 7, 3, 0, 5, 0, 4, 3, 6, 5, 3, 6]","[0, 45, 180, 225, 285, 330, 405, 450, 510, 540, 570, 630, 660, 690]"
2022-07-01,7,6123.0,531,"[4, 2, 6, 1, 4, 3, 4, 3, 7, 5, 2, 3, 1]","[4, 2, 6, 1, 4, 3, 4, 3, 7, 5, 2, 3, 1]","[0, 30, 105, 150, 210, 240, 270, 285, 345, 405, 435, 495, 510]"
2022-07-01,9,7045.0,615,"[4, 6, 4, 1, 3, 4, 1, 6, 2, 5, 3, 3, 4, 5, 4, 3, 3, 3]","[4, 6, 4, 1, 3, 4, 1, 6, 2, 5, 3, 4, 5, 4, 3]","[0, 30, 75, 120, 180, 225, 270, 330, 390, 450, 480, 495, 525, 555, 585]"
2022-07-01,5,7026.0,721,"[3, 6, 4, 2, 7, 2, 5, 4, 2, 5, 3, 1, 7, 1, 5, 6, 0, 4, 3]","[3, 6, 4, 2, 7, 2, 5, 4, 2, 5, 3, 1, 7, 1, 5]","[0, 45, 90, 135, 195, 255, 315, 345, 390, 450, 480, 495, 570, 630, 705]"
2022-07-01,6,6600.0,732,"[3, 4, 0, 6, 4, 3, 1, 4, 7, 5, 4, 0, 5, 0, 0, 0, 4, 5, 3, 5]","[3, 4, 0, 6, 4, 3, 1, 4, 7, 5, 4, 0, 5, 0]","[0, 45, 75, 225, 270, 300, 330, 420, 435, 495, 525, 555, 630, 660]"
2022-07-01,9,7983.0,740,"[3, 2, 3, 3, 0, 3, 6, 4, 3, 3, 6, 5, 3, 5, 1, 3, 4, 2, 0, 7]","[3, 2, 3, 0, 3, 6, 4, 3, 6, 5, 3, 5, 1, 3, 4, 2, 7]","[0, 45, 120, 180, 255, 285, 345, 390, 420, 480, 510, 540, 555, 585, 615, 645, 705]"
2022-07-01,4,6634.0,729,"[3, 6, 2, 7, 1, 7, 4, 0, 2, 3, 4, 4, 3, 7, 0, 5, 4, 1]","[3, 6, 2, 7, 1, 7, 4, 0, 2, 3, 4, 3, 7, 0]","[0, 45, 90, 150, 210, 270, 330, 375, 450, 495, 525, 555, 585, 645]"
2022-07-01,8,6604.0,719,"[4, 7, 2, 0, 1, 7, 1, 3, 2, 4, 5, 2, 2, 7, 6, 4, 0, 4, 3]","[4, 7, 2, 0, 1, 7, 1, 3, 2, 4, 5, 2, 7, 6]","[0, 30, 75, 135, 210, 285, 345, 420, 450, 510, 540, 555, 630, 690]"
2022-07-01,6,6625.0,711,"[2, 7, 0, 2, 1, 3, 0, 4, 0, 4, 3, 4, 3, 5, 1, 3, 3, 4, 3]","[2, 7, 0, 2, 1, 3, 0, 4, 0, 4, 3, 4, 3, 5]","[0, 75, 135, 210, 270, 345, 375, 450, 495, 585, 615, 645, 675, 690]"
2022-07-01,4,6124.0,571,"[4, 4, 4, 7, 7, 1, 3, 7, 3, 3, 3, 7, 5, 3, 4, 1, 4, 5, 5]","[4, 7, 1, 3, 7, 3, 7, 5, 3, 4, 1, 4, 5]","[0, 30, 75, 150, 195, 255, 300, 360, 405, 435, 450, 525, 555]"
2022-07-01,6,7577.0,726,"[4, 2, 7, 0, 4, 3, 3, 4, 5, 3, 4, 1, 3, 4, 0, 4, 6, 5, 1]","[4, 2, 7, 0, 4, 3, 4, 5, 3, 4, 1, 3, 4, 0, 4, 6]","[0, 30, 105, 165, 240, 285, 330, 375, 405, 435, 465, 525, 555, 585, 675, 690]"
2022-07-01,2,6590.0,604,"[5, 6, 4, 4, 7, 5, 3, 2, 3, 2, 3, 4, 2, 4, 3]","[5, 6, 4, 7, 5, 3, 2, 3, 2, 3, 4, 2, 4, 3]","[0, 30, 60, 105, 165, 195, 240, 300, 345, 420, 450, 480, 540, 585]"
2022-07-01,4,7083.0,685,"[4, 6, 7, 3, 7, 1, 7, 3, 3, 7, 4, 1, 4, 4, 3, 5, 3]","[4, 6, 7, 3, 7, 1, 7, 3, 7, 4, 1, 4, 3, 5, 3]","[0, 30, 75, 135, 180, 240, 315, 375, 405, 465, 495, 570, 615, 630, 660]"
2022-07-01,5,7118.0,588,"[7, 4, 7, 2, 4, 5, 4, 3, 4, 0, 3, 4, 3, 4, 1]","[7, 4, 7, 2, 4, 5, 4, 3, 4, 0, 3, 4, 3, 4, 1]","[0, 45, 75, 135, 195, 225, 255, 285, 345, 375, 450, 480, 510, 540, 570]"
2022-07-01,3,7517.0,752,"[7, 4, 7, 2, 3, 3, 2, 4, 0, 5, 3, 5, 2, 5, 6, 4, 1, 2, 4]","[7, 4, 7, 2, 3, 2, 4, 0, 5, 3, 5, 2, 5, 6, 4, 1]","[0, 45, 75, 135, 195, 240, 300, 345, 420, 435, 480, 495, 555, 585, 630, 660]"
2022-07-01,3,7528.0,707,"[2, 7, 5, 1, 5, 3, 2, 5, 4, 7, 3, 4, 0, 2, 4, 3, 4, 0, 2, 6]","[2, 7, 5, 1, 5, 3, 2, 5, 4, 7, 3, 4, 0, 2, 4, 3]","[0, 75, 135, 165, 240, 270, 315, 360, 405, 420, 480, 510, 540, 600, 660, 690]"
2022-07-01,5,7036.0,710,"[1, 7, 2, 5, 5, 3, 4, 2, 1, 5, 0, 4, 5, 1, 2, 4, 3, 7, 4]","[1, 7, 2, 5, 3, 4, 2, 1, 5, 0, 4, 5, 1, 2, 4]","[0, 90, 165, 225, 255, 285, 330, 390, 450, 480, 555, 585, 615, 645, 690]"
2022-07-01,6,7038.0,725,"[2, 4, 1, 5, 3, 3, 6, 1, 3, 2, 1, 1, 5, 4, 0, 4, 3, 6, 3]","[2, 4, 1, 5, 3, 6, 1, 3, 2, 1, 5, 4, 0, 4, 3]","[0, 75, 120, 180, 210, 255, 315, 390, 420, 480, 540, 570, 600, 690, 705]"
2022-07-01,10,7047.0,709,"[0, 7, 2, 3, 3, 2, 5, 4, 4, 7, 5, 6, 1, 2, 6, 4, 2, 4, 7, 2]","[0, 7, 2, 3, 2, 5, 4, 7, 5, 6, 1, 2, 6, 4, 2]","[0, 120, 180, 255, 285, 360, 390, 420, 480, 495, 555, 585, 645, 675, 705]"
2022-07-01,6,6582.0,718,"[2, 5, 2, 0, 2, 0, 1, 3, 0, 6, 3, 6, 3, 4, 7, 5, 3, 7, 2, 4]","[2, 5, 2, 0, 2, 0, 1, 3, 0, 6, 3, 6, 3, 4]","[0, 75, 105, 165, 255, 315, 375, 435, 465, 540, 600, 615, 675, 705]"
2022-07-01,4,7003.0,576,"[3, 5, 6, 3, 4, 4, 4, 5, 1, 3, 0, 0, 4, 3, 5, 4, 1, 5]","[3, 5, 6, 3, 4, 5, 1, 3, 0, 4, 3, 5, 4, 1, 5]","[0, 45, 75, 135, 180, 195, 240, 300, 345, 435, 450, 480, 510, 540, 555]"
2022-07-01,9,6573.0,741,"[7, 4, 0, 3, 1, 7, 5, 3, 7, 3, 5, 6, 3, 1, 6, 3, 4, 0, 6, 2]","[7, 4, 0, 3, 1, 7, 5, 3, 7, 3, 5, 6, 3, 1]","[0, 45, 75, 225, 255, 315, 390, 420, 450, 510, 540, 570, 630, 660]"
2022-07-01,9,6121.0,581,"[7, 5, 3, 7, 4, 3, 1, 6, 7, 4, 5, 4, 2]","[7, 5, 3, 7, 4, 3, 1, 6, 7, 4, 5, 4, 2]","[0, 45, 75, 135, 195, 225, 255, 315, 375, 450, 480, 510, 525]"
2022-07-01,5,7471.0,700,"[2, 1, 0, 5, 4, 3, 3, 6, 6, 4, 1, 4, 5, 3, 3, 5, 7, 6, 5]","[2, 1, 0, 5, 4, 3, 6, 4, 1, 4, 5, 3, 5, 7, 6, 5]","[0, 75, 150, 225, 270, 285, 330, 390, 420, 480, 510, 525, 555, 585, 645, 690]"
2022-07-01,5,6140.0,646,"[3, 7, 3, 4, 7, 2, 2, 3, 2, 6, 2, 2, 5, 5, 4, 0]","[3, 7, 3, 4, 7, 2, 3, 2, 6, 2, 5, 4, 0]","[0, 45, 90, 150, 180, 240, 315, 345, 405, 465, 525, 540, 570]"
2022-07-01,8,7485.0,653,"[7, 7, 5, 6, 5, 0, 5, 4, 5, 3, 0, 3, 1, 4, 1, 3, 4]","[7, 5, 6, 5, 0, 5, 4, 5, 3, 0, 3, 1, 4, 1, 3, 4]","[0, 45, 75, 135, 165, 240, 270, 300, 330, 360, 450, 480, 540, 570, 600, 615]"
2022-07-01,9,6144.0,624,"[4, 2, 3, 4, 2, 5, 6, 7, 3, 4, 2, 3, 7]","[4, 2, 3, 4, 2, 5, 6, 7, 3, 4, 2, 3, 7]","[0, 30, 105, 150, 195, 255, 270, 345, 420, 450, 480, 540, 570]"
2022-07-01,10,6143.0,567,"[4, 7, 7, 6, 0, 4, 5, 0, 7, 4, 4, 7, 3, 4, 5]","[4, 7, 6, 0, 4, 5, 0, 7, 4, 7, 3, 4, 5]","[0, 30, 75, 135, 210, 225, 270, 345, 405, 435, 495, 525, 555]"
2022-07-01,10,6626.0,625,"[7, 4, 7, 0, 4, 7, 0, 5, 7, 4, 5, 4, 4, 1, 2]","[7, 4, 7, 0, 4, 7, 0, 5, 7, 4, 5, 4, 1, 2]","[0, 45, 75, 135, 225, 255, 315, 375, 405, 465, 510, 525, 555, 570]"
2022-07-01,6,6517.0,641,"[5, 3, 2, 2, 2, 3, 3, 1, 4, 6, 5, 1, 5, 2, 0, 5, 3]","[5, 3, 2, 3, 1, 4, 6, 5, 1, 5, 2, 0, 5, 3]","[0, 30, 90, 150, 195, 270, 285, 345, 390, 450, 465, 525, 600, 615]"
2022-07-01,3,6119.0,735,"[0, 3, 6, 5, 0, 7, 7, 0, 5, 7, 3, 4, 2, 1, 2, 2, 4, 0, 4, 4]","[0, 3, 6, 5, 0, 7, 0, 5, 7, 3, 4, 2, 2]","[0, 120, 165, 240, 270, 345, 405, 480, 495, 555, 585, 630, 675]"
2022-07-01,8,7094.0,721,"[6, 7, 7, 0, 3, 4, 5, 7, 3, 4, 0, 7, 3, 3, 6, 4, 7, 0, 7, 2]","[6, 7, 0, 3, 4, 5, 7, 3, 4, 0, 7, 3, 6, 4, 7]","[0, 45, 90, 195, 240, 270, 300, 360, 405, 420, 495, 555, 585, 630, 675]"
2022-07-01,4,4715.0,396,"[7, 4, 3, 2, 3, 5, 4, 5, 0, 4]","[7, 4, 3, 2, 3, 5, 4, 5, 0, 4]","[0, 45, 75, 135, 195, 240, 270, 285, 315, 375]"
2022-07-01,9,7102.0,719,"[2, 2, 4, 4, 4, 7, 3, 4, 3, 4, 4, 3, 7, 3, 6, 1, 4, 6, 7, 1]","[2, 4, 7, 3, 4, 3, 4, 3, 7, 3, 6, 1, 4, 6, 7]","[0, 75, 120, 180, 240, 270, 315, 360, 390, 450, 480, 555, 570, 615, 660]"
2022-07-01,2,6616.0,719,"[7, 3, 1, 4, 6, 3, 6, 7, 6, 4, 7, 3, 4, 7, 1, 4, 5, 3]","[7, 3, 1, 4, 6, 3, 6, 7, 6, 4, 7, 3, 4, 7]","[0, 45, 120, 180, 195, 270, 300, 375, 435, 510, 540, 600, 630, 660]"
2022-07-01,5,6634.0,593,"[4, 5, 4, 7, 3, 7, 4, 7, 6, 3, 3, 4, 7, 4, 1]","[4, 5, 4, 7, 3, 7, 4, 7, 6, 3, 4, 7, 4, 1]","[0, 30, 60, 90, 165, 210, 270, 285, 360, 420, 450, 480, 540, 585]"
2022-07-01,5,7057.0,714,"[2, 5, 5, 7, 0, 3, 5, 3, 4, 0, 3, 4, 4, 6, 1, 0, 3, 4, 1, 4]","[2, 5, 7, 0, 3, 5, 3, 4, 0, 3, 4, 6, 1, 0, 3]","[0, 75, 105, 180, 255, 285, 315, 360, 390, 450, 495, 525, 585, 615, 705]"
2022-07-01,6,7082.0,721,"[7, 4, 3, 2, 0, 3, 0, 5, 7, 4, 5, 3, 0, 4, 1, 3, 6, 4, 2]","[7, 4, 3, 2, 0, 3, 0, 5, 7, 4, 5, 3, 0, 4, 1]","[0, 45, 75, 135, 195, 255, 285, 360, 390, 450, 480, 510, 540, 615, 645]"
2022-07-01,7,6114.0,616,"[6, 7, 6, 3, 4, 6, 1, 3, 4, 1, 4, 6, 7]","[6, 7, 6, 3, 4, 6, 1, 3, 4, 1, 4, 6, 7]","[0, 45, 90, 165, 210, 225, 285, 345, 390, 405, 465, 510, 570]"
