日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2023-07-14,5190,642,"[6, 4, 7, 3, 4, 6, 2, 4, 2, 4, 5, 5]","[6, 4, 7, 3, 4, 6, 2, 4, 2, 4, 5]","[0, 45, 105, 165, 240, 300, 360, 435, 480, 570, 615]"
2023-07-14,5679,672,"[4, 4, 5, 4, 3, 3, 6, 2, 7, 2, 3, 4, 7, 4, 0]","[4, 5, 4, 3, 6, 2, 7, 2, 3, 4, 7, 4]","[0, 30, 60, 120, 210, 270, 345, 420, 480, 540, 585, 645]"
2023-07-14,5623,675,"[5, 6, 4, 2, 3, 5, 5, 7, 2, 3, 5, 7, 4]","[5, 6, 4, 2, 3, 5, 7, 2, 3, 5, 7, 4]","[0, 30, 60, 135, 210, 300, 345, 420, 495, 555, 600, 660]"
2023-07-14,5599,660,"[5, 5, 5, 3, 4, 5, 6, 5, 2, 3, 3, 4, 4, 2, 5, 4]","[5, 3, 4, 5, 6, 5, 2, 3, 4, 2, 5, 4]","[0, 30, 105, 165, 225, 270, 330, 405, 480, 525, 585, 630]"
2023-07-14,5668,672,"[3, 5, 4, 6, 4, 6, 7, 4, 4, 3, 4, 3, 4]","[3, 5, 4, 6, 4, 6, 7, 4, 3, 4, 3, 4]","[0, 60, 105, 180, 240, 300, 360, 435, 480, 540, 600, 645]"
2023-07-14,5614,643,"[5, 5, 5, 6, 4, 5, 6, 4, 2, 5, 7, 3, 2, 4]","[5, 6, 4, 5, 6, 4, 2, 5, 7, 3, 2, 4]","[0, 30, 60, 135, 180, 240, 300, 375, 420, 480, 540, 615]"
2023-07-14,5660,662,"[4, 6, 7, 5, 2, 3, 6, 4, 2, 7, 3, 4]","[4, 6, 7, 5, 2, 3, 6, 4, 2, 7, 3, 4]","[0, 30, 75, 135, 180, 270, 345, 405, 450, 525, 585, 645]"
2023-07-14,6069,657,"[4, 7, 6, 4, 5, 6, 6, 5, 4, 6, 4, 5, 4, 5]","[4, 7, 6, 4, 5, 6, 5, 4, 6, 4, 5, 4, 5]","[0, 30, 90, 150, 210, 255, 315, 375, 420, 495, 540, 585, 630]"
2023-07-14,5607,672,"[2, 6, 5, 5, 4, 2, 6, 4, 5, 7, 3, 3, 2, 2, 5, 5]","[2, 6, 5, 4, 2, 6, 4, 5, 7, 3, 2, 5]","[0, 60, 90, 150, 210, 300, 345, 405, 450, 510, 585, 645]"
2023-07-14,5619,674,"[6, 4, 4, 0, 2, 4, 6, 5, 3, 3, 4, 5, 4, 5]","[6, 4, 0, 2, 4, 6, 5, 3, 4, 5, 4, 5]","[0, 45, 105, 240, 315, 375, 435, 480, 540, 585, 630, 660]"
