日付,lambda,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-07-23,7,5145.0,714,"[3, 6, 7, 7, 2, 6, 3, 2, 1, 5, 1, 2, 4, 4, 5, 1, 4, 4, 5, 1]","[3, 6, 7, 2, 6, 3, 2, 1, 5, 1, 2]","[0, 75, 135, 195, 255, 330, 375, 435, 525, 570, 645]"
2022-07-23,8,5636.0,709,"[7, 3, 6, 4, 3, 5, 0, 4, 1, 5, 3, 0, 4, 1, 4, 3, 0, 2, 1]","[7, 3, 6, 4, 3, 5, 0, 4, 1, 5, 3, 0]","[0, 45, 120, 180, 225, 285, 330, 435, 450, 525, 570, 615]"
2022-07-23,9,4179.0,497,"[5, 6, 5, 7, 1, 7, 4, 4, 6, 5]","[5, 6, 5, 7, 1, 7, 4, 6, 5]","[0, 30, 60, 120, 180, 255, 330, 390, 450]"
2022-07-23,5,4250.0,541,"[6, 7, 5, 3, 4, 7, 7, 4, 2, 0]","[6, 7, 5, 3, 4, 7, 4, 2, 0]","[0, 45, 90, 135, 210, 255, 330, 375, 450]"
2022-07-23,3,6120.0,697,"[4, 5, 6, 4, 2, 4, 3, 5, 4, 6, 2, 0, 0, 4, 0, 1]","[4, 5, 6, 4, 2, 4, 3, 5, 4, 6, 2, 0, 4]","[0, 45, 105, 150, 210, 270, 315, 375, 420, 435, 495, 570, 675]"
2022-07-23,10,6600.0,769,"[7, 4, 6, 4, 4, 6, 5, 4, 7, 6, 3, 7, 4, 6, 0, 7, 5, 4, 4, 4]","[7, 4, 6, 4, 6, 5, 4, 7, 6, 3, 7, 4, 6, 7]","[0, 45, 105, 165, 210, 270, 315, 360, 450, 510, 555, 615, 675, 705]"
2022-07-23,6,6142.0,726,"[4, 7, 4, 1, 2, 7, 3, 3, 7, 4, 2, 5, 6, 3, 4, 3, 7, 6, 6, 3]","[4, 7, 4, 1, 2, 7, 3, 7, 4, 2, 5, 6, 3]","[0, 45, 90, 135, 240, 330, 405, 450, 525, 540, 615, 630, 690]"
2022-07-23,4,5202.0,718,"[7, 5, 5, 0, 3, 4, 2, 0, 1, 7, 3, 4, 5, 4, 4, 4, 6, 7]","[7, 5, 0, 3, 4, 2, 0, 1, 7, 3, 4]","[0, 45, 105, 255, 300, 345, 405, 510, 600, 660, 705]"
2022-07-23,8,6576.0,725,"[5, 6, 3, 4, 4, 4, 0, 7, 1, 4, 6, 4, 5, 4, 6, 7, 2, 7]","[5, 6, 3, 4, 0, 7, 1, 4, 6, 4, 5, 4, 6, 7]","[0, 30, 60, 135, 180, 285, 345, 450, 465, 525, 540, 585, 615, 660]"
2022-07-23,8,6542.0,727,"[5, 7, 0, 3, 6, 5, 6, 2, 4, 6, 3, 5, 4, 4, 3, 6, 4, 3, 4]","[5, 7, 0, 3, 6, 5, 6, 2, 4, 6, 3, 5, 4, 3]","[0, 30, 75, 225, 285, 345, 390, 450, 525, 540, 600, 630, 660, 690]"
2022-07-23,7,6578.0,723,"[4, 5, 6, 7, 4, 6, 5, 0, 4, 3, 3, 2, 3, 4, 6, 5, 4, 1, 3, 6]","[4, 5, 6, 7, 4, 6, 5, 0, 4, 3, 2, 3, 4, 6]","[0, 45, 105, 150, 210, 255, 315, 360, 480, 495, 540, 615, 660, 690]"
2022-07-23,6,6095.0,723,"[2, 5, 4, 3, 3, 7, 1, 5, 6, 7, 3, 4, 5, 4, 4, 5, 6, 7, 3, 7]","[2, 5, 4, 3, 7, 1, 5, 6, 7, 3, 4, 5, 4]","[0, 105, 150, 210, 255, 330, 420, 465, 525, 600, 630, 675, 705]"
2022-07-23,7,6129.0,676,"[5, 4, 6, 7, 3, 7, 5, 2, 4, 7, 2, 3, 4]","[5, 4, 6, 7, 3, 7, 5, 2, 4, 7, 2, 3, 4]","[0, 30, 75, 135, 195, 255, 330, 375, 435, 465, 540, 600, 645]"
2022-07-23,3,5659.0,715,"[1, 7, 3, 4, 2, 2, 6, 4, 1, 4, 3, 6, 3, 4, 5]","[1, 7, 3, 4, 2, 6, 4, 1, 4, 3, 6, 3]","[0, 180, 240, 285, 330, 390, 465, 480, 570, 585, 630, 690]"
2022-07-23,2,6134.0,719,"[7, 5, 3, 6, 1, 4, 4, 7, 4, 5, 4, 7, 4, 7, 7, 5, 5, 1, 4, 2]","[7, 5, 3, 6, 1, 4, 7, 4, 5, 4, 7, 4, 7]","[0, 45, 105, 165, 240, 330, 390, 465, 495, 525, 555, 615, 660]"
2022-07-23,4,6132.0,709,"[6, 7, 6, 7, 3, 0, 2, 4, 4, 2, 3, 4, 0, 5, 4, 2, 4, 5, 6]","[6, 7, 6, 7, 3, 0, 2, 4, 2, 3, 4, 0, 5]","[0, 45, 90, 165, 225, 270, 390, 465, 480, 540, 585, 600, 705]"
2022-07-23,7,5661.0,728,"[7, 4, 4, 0, 5, 7, 3, 5, 3, 7, 3, 2, 7, 4, 1, 4]","[7, 4, 0, 5, 7, 3, 5, 3, 7, 3, 2, 7]","[0, 45, 105, 255, 285, 360, 405, 450, 495, 555, 600, 675]"
2022-07-23,9,5625.0,739,"[5, 4, 2, 3, 0, 5, 5, 3, 3, 7, 2, 3, 5, 2, 7, 0, 1, 2, 2, 4]","[5, 4, 2, 3, 0, 5, 3, 7, 2, 3, 5, 2]","[0, 30, 75, 180, 225, 360, 405, 450, 525, 600, 630, 660]"
2022-07-23,7,5192.0,721,"[1, 4, 3, 2, 4, 4, 6, 0, 4, 2, 4, 5, 4, 5, 5, 2, 0, 0, 7]","[1, 4, 3, 2, 4, 6, 0, 4, 2, 4, 5]","[0, 180, 225, 285, 360, 405, 465, 570, 585, 660, 690]"
2022-07-23,10,6545.0,661,"[5, 4, 4, 6, 4, 1, 3, 6, 2, 7, 6, 5, 4, 5, 7, 0]","[5, 4, 6, 4, 1, 3, 6, 2, 7, 6, 5, 4, 5, 7]","[0, 30, 75, 135, 180, 255, 315, 360, 435, 495, 555, 570, 585, 615]"
2022-07-23,2,6057.0,720,"[5, 5, 7, 6, 5, 0, 2, 0, 6, 5, 4, 3, 5, 3, 4, 2, 7, 7, 3, 7]","[5, 7, 6, 5, 0, 2, 0, 6, 5, 4, 3, 5, 3]","[0, 30, 75, 135, 180, 285, 360, 480, 540, 585, 615, 645, 690]"
2022-07-23,10,6571.0,707,"[3, 6, 4, 5, 6, 6, 7, 5, 7, 2, 4, 3, 4, 5, 4, 2, 4]","[3, 6, 4, 5, 6, 7, 5, 7, 2, 4, 3, 4, 5, 4]","[0, 75, 135, 180, 225, 285, 360, 405, 480, 540, 570, 615, 660, 690]"
2022-07-23,10,5173.0,742,"[1, 7, 5, 3, 5, 4, 0, 4, 1, 4, 2, 5, 6, 3, 0]","[1, 7, 5, 3, 5, 4, 0, 4, 1, 4, 2]","[0, 180, 240, 285, 345, 390, 405, 510, 525, 630, 660]"
2022-07-23,2,6099.0,742,"[4, 7, 7, 3, 1, 6, 7, 5, 2, 2, 7, 2, 2, 5, 0, 6, 2, 3]","[4, 7, 3, 1, 6, 7, 5, 2, 7, 2, 5, 0, 6]","[0, 45, 90, 150, 210, 285, 345, 390, 450, 525, 600, 615, 705]"
2022-07-23,8,7009.0,707,"[6, 6, 4, 5, 4, 3, 5, 7, 3, 4, 5, 7, 6, 5, 7, 6, 6, 0, 0, 5]","[6, 4, 5, 4, 3, 5, 7, 3, 4, 5, 7, 6, 5, 7, 6]","[0, 45, 105, 150, 210, 255, 300, 375, 405, 435, 465, 540, 600, 615, 675]"
2022-07-23,6,5643.0,716,"[4, 6, 5, 1, 3, 7, 4, 6, 6, 2, 4, 4, 0, 1, 0, 4, 4, 1, 1]","[4, 6, 5, 1, 3, 7, 4, 6, 2, 4, 0, 1]","[0, 45, 90, 135, 240, 285, 360, 405, 465, 525, 540, 645]"
2022-07-23,3,5669.0,706,"[3, 7, 0, 7, 4, 4, 2, 4, 5, 3, 5, 5, 0, 4, 3, 2, 4, 5]","[3, 7, 0, 7, 4, 2, 4, 5, 3, 5, 0, 4]","[0, 75, 120, 270, 330, 390, 450, 480, 510, 555, 570, 675]"
2022-07-23,2,6607.0,711,"[6, 7, 6, 6, 5, 0, 2, 3, 2, 2, 4, 7, 3, 7, 4, 2, 5]","[6, 7, 6, 5, 0, 2, 3, 2, 4, 7, 3, 7, 4, 2]","[0, 45, 90, 165, 210, 315, 375, 420, 480, 495, 555, 600, 660, 705]"
2022-07-23,8,6580.0,719,"[4, 7, 5, 5, 7, 3, 4, 6, 6, 1, 4, 6, 5, 3, 0, 2, 4, 4, 4, 7]","[4, 7, 5, 7, 3, 4, 6, 1, 4, 6, 5, 3, 0, 2]","[0, 45, 90, 135, 210, 255, 300, 360, 465, 480, 555, 570, 615, 705]"
