日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2023-08-26,6107,662,"[4, 5, 7, 2, 3, 3, 5, 4, 4, 4, 7, 3, 2, 3, 2, 5]","[4, 5, 7, 2, 3, 5, 4, 7, 3, 2, 3, 2, 5]","[0, 30, 45, 105, 180, 240, 300, 345, 405, 465, 510, 570, 630]"
2023-08-26,6127,667,"[4, 4, 5, 6, 4, 2, 2, 3, 4, 2, 7, 3, 6, 1, 4, 4]","[4, 5, 6, 4, 2, 3, 4, 2, 7, 3, 6, 1, 4]","[0, 30, 45, 90, 150, 210, 270, 315, 375, 435, 495, 555, 645]"
2023-08-26,6078,624,"[5, 4, 5, 2, 4, 4, 4, 6, 2, 5, 5, 2, 7, 7, 4, 3, 5, 5]","[5, 4, 5, 2, 4, 6, 2, 5, 2, 7, 4, 3, 5]","[0, 30, 75, 90, 165, 210, 270, 315, 345, 405, 480, 525, 585]"
2023-08-26,6085,668,"[5, 4, 3, 2, 4, 4, 5, 4, 4, 5, 4, 5, 4, 4, 5, 4]","[5, 4, 3, 2, 4, 5, 4, 5, 4, 5, 4, 5, 4]","[0, 30, 75, 150, 195, 255, 315, 375, 435, 480, 540, 600, 645]"
2023-08-26,6132,649,"[4, 6, 2, 4, 2, 4, 3, 2, 6, 2, 6, 2, 3]","[4, 6, 2, 4, 2, 4, 3, 2, 6, 2, 6, 2, 3]","[0, 30, 75, 135, 195, 240, 285, 345, 405, 450, 510, 555, 615]"
2023-08-26,6127,667,"[7, 3, 5, 2, 4, 2, 3, 6, 4, 4, 4, 2, 6, 3, 4]","[7, 3, 5, 2, 4, 2, 3, 6, 4, 2, 6, 3, 4]","[0, 60, 135, 180, 240, 270, 330, 375, 450, 495, 555, 615, 645]"
2023-08-26,6573,670,"[4, 2, 2, 5, 5, 7, 5, 4, 3, 4, 4, 6, 4, 5, 6, 3, 4, 0, 0]","[4, 2, 5, 7, 5, 4, 3, 4, 6, 4, 5, 6, 3, 4]","[0, 30, 90, 120, 195, 225, 270, 330, 390, 450, 495, 555, 615, 660]"
2023-08-26,6600,647,"[5, 4, 5, 2, 3, 4, 2, 4, 3, 4, 2, 6, 3, 4]","[5, 4, 5, 2, 3, 4, 2, 4, 3, 4, 2, 6, 3, 4]","[0, 30, 75, 90, 165, 225, 255, 315, 360, 420, 480, 525, 585, 630]"
2023-08-26,6513,666,"[4, 6, 5, 5, 3, 3, 6, 1, 6, 4, 5, 2, 2, 5, 3, 4, 5, 5]","[4, 6, 5, 3, 6, 1, 6, 4, 5, 2, 5, 3, 4, 5]","[0, 30, 75, 90, 165, 225, 240, 315, 375, 435, 495, 540, 600, 645]"
2023-08-26,6140,675,"[7, 4, 7, 1, 1, 4, 3, 4, 4, 6, 6, 6, 2, 4, 6, 5, 4]","[7, 4, 7, 1, 4, 3, 4, 6, 2, 4, 6, 5, 4]","[0, 60, 135, 210, 240, 285, 345, 390, 465, 510, 555, 615, 660]"
