日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-07-03,7051,664,"[2, 4, 5, 4, 4, 2, 5, 5, 3, 2, 7, 4, 5, 4, 5, 7, 7, 0]","[2, 4, 5, 4, 2, 5, 3, 2, 7, 4, 5, 4, 5, 7, 0]","[0, 30, 75, 105, 150, 210, 255, 300, 375, 435, 465, 495, 525, 555, 615]"
2022-07-03,7504,668,"[2, 6, 7, 6, 5, 1, 2, 3, 4, 2, 5, 4, 4, 3, 4, 5, 4, 0, 1]","[2, 6, 7, 6, 5, 1, 2, 3, 4, 2, 5, 4, 3, 4, 5, 4]","[0, 30, 60, 120, 180, 210, 285, 360, 405, 450, 525, 540, 570, 600, 630, 645]"
2022-07-03,7025,673,"[5, 4, 5, 4, 6, 1, 5, 4, 7, 4, 3, 2, 2, 3, 5, 0, 0, 0]","[5, 4, 5, 4, 6, 1, 5, 4, 7, 4, 3, 2, 3, 5, 0]","[0, 30, 75, 120, 150, 210, 285, 315, 345, 420, 450, 495, 555, 600, 615]"
2022-07-03,7470,671,"[2, 3, 5, 1, 5, 1, 4, 5, 3, 7, 4, 1, 5, 4, 5, 4]","[2, 3, 5, 1, 5, 1, 4, 5, 3, 7, 4, 1, 5, 4, 5, 4]","[0, 30, 45, 90, 180, 210, 285, 315, 345, 405, 465, 495, 585, 600, 630, 645]"
2022-07-03,7433,675,"[5, 6, 3, 5, 6, 5, 4, 4, 2, 4, 4, 5, 5, 4, 5, 4, 5, 2, 6]","[5, 6, 3, 5, 6, 5, 4, 2, 4, 5, 4, 5, 4, 5, 2, 6]","[0, 30, 75, 135, 180, 240, 285, 315, 390, 420, 450, 480, 525, 555, 570, 645]"
2022-07-03,7472,674,"[2, 5, 3, 6, 1, 4, 4, 6, 6, 6, 3, 5, 4, 3, 5, 4, 3, 5, 0]","[2, 5, 3, 6, 1, 4, 6, 3, 5, 4, 3, 5, 4, 3, 5, 0]","[0, 30, 75, 135, 210, 285, 315, 375, 420, 450, 480, 510, 540, 555, 600, 615]"
2022-07-03,7083,674,"[2, 7, 6, 7, 4, 3, 5, 3, 2, 2, 4, 0, 4, 5, 4, 0]","[2, 7, 6, 7, 4, 3, 5, 3, 2, 4, 0, 4, 5, 4, 0]","[0, 30, 75, 135, 195, 240, 285, 315, 360, 435, 465, 540, 570, 600, 615]"
2022-07-03,7424,669,"[3, 6, 5, 5, 2, 1, 5, 5, 3, 5, 5, 3, 5, 3, 2, 5, 3, 5, 4]","[3, 6, 5, 2, 1, 5, 3, 5, 3, 5, 3, 2, 5, 3, 5, 4]","[0, 30, 60, 105, 180, 255, 285, 345, 390, 450, 480, 510, 570, 600, 630, 660]"
2022-07-03,7050,669,"[7, 4, 7, 5, 3, 4, 1, 4, 3, 5, 5, 1, 3, 4, 5, 3, 3, 1]","[7, 4, 7, 5, 3, 4, 1, 4, 3, 5, 1, 3, 4, 5, 3]","[0, 45, 105, 165, 195, 255, 300, 375, 405, 450, 480, 570, 600, 615, 645]"
2022-07-03,7006,650,"[7, 6, 3, 1, 4, 5, 5, 4, 5, 1, 5, 3, 2, 4, 4, 5, 3]","[7, 6, 3, 1, 4, 5, 4, 5, 1, 5, 3, 2, 4, 5, 3]","[0, 45, 90, 165, 225, 270, 300, 330, 360, 435, 480, 510, 570, 600, 630]"
