日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2023-08-08,4718,661,"[4, 7, 2, 6, 2, 6, 6, 2, 6, 6, 7, 4, 4]","[4, 7, 2, 6, 2, 6, 2, 6, 7, 4]","[0, 30, 90, 165, 240, 330, 390, 465, 540, 600]"
2023-08-08,4694,667,"[4, 6, 6, 2, 5, 5, 2, 5, 2, 2, 7, 4, 3]","[4, 6, 2, 5, 2, 5, 2, 7, 4, 3]","[0, 30, 75, 150, 210, 300, 360, 450, 540, 615]"
2023-08-08,4714,671,"[4, 2, 2, 5, 4, 6, 6, 4, 7, 4, 5, 7]","[4, 2, 5, 4, 6, 4, 7, 4, 5, 7]","[0, 30, 120, 180, 270, 345, 420, 495, 555, 615]"
2023-08-08,4707,667,"[4, 4, 7, 6, 5, 4, 4, 7, 1, 4, 6, 3]","[4, 7, 6, 5, 4, 7, 1, 4, 6, 3]","[0, 30, 90, 150, 210, 300, 375, 480, 555, 615]"
2023-08-08,4687,671,"[4, 7, 1, 4, 4, 7, 5, 6, 4, 6, 5]","[4, 7, 1, 4, 7, 5, 6, 4, 6, 5]","[0, 30, 90, 195, 300, 375, 435, 495, 555, 615]"
2023-08-08,4749,674,"[4, 4, 7, 4, 4, 5, 5, 4, 4, 3, 2, 7, 4, 0]","[4, 7, 4, 5, 4, 3, 2, 7, 4, 0]","[0, 30, 90, 180, 240, 345, 435, 510, 600, 660]"
2023-08-08,5122,666,"[4, 6, 3, 3, 6, 2, 5, 2, 6, 5, 6, 6, 0]","[4, 6, 3, 6, 2, 5, 2, 6, 5, 6, 0]","[0, 30, 75, 165, 240, 330, 405, 465, 540, 600, 660]"
2023-08-08,4708,664,"[5, 4, 6, 4, 1, 1, 4, 5, 5, 4, 4, 7, 4]","[5, 4, 6, 4, 1, 4, 5, 4, 7, 4]","[0, 30, 90, 150, 225, 315, 405, 465, 540, 600]"
2023-08-08,4695,673,"[4, 6, 7, 7, 4, 3, 6, 5, 7, 6, 3]","[4, 6, 7, 4, 3, 6, 5, 7, 6, 3]","[0, 30, 75, 165, 240, 330, 390, 465, 540, 615]"
2023-08-08,4676,672,"[6, 3, 3, 4, 5, 7, 3, 6, 3, 5, 0]","[6, 3, 4, 5, 7, 3, 6, 3, 5, 0]","[0, 45, 135, 195, 270, 345, 435, 495, 585, 660]"
