日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-07-08,7073,669,"[5, 4, 2, 2, 4, 3, 4, 3, 5, 5, 3, 2, 2, 4, 2, 4, 2, 6]","[5, 4, 2, 4, 3, 4, 3, 5, 3, 2, 4, 2, 4, 2, 6]","[0, 30, 45, 120, 135, 195, 210, 255, 300, 345, 405, 465, 525, 585, 645]"
2022-07-08,7465,652,"[5, 6, 6, 4, 2, 4, 1, 4, 6, 3, 5, 3, 3, 5, 6, 5, 5, 4, 3]","[5, 6, 4, 2, 4, 1, 4, 6, 3, 5, 3, 5, 6, 5, 4, 3]","[0, 30, 60, 90, 150, 180, 240, 270, 330, 360, 405, 450, 480, 540, 570, 615]"
2022-07-08,6612,670,"[7, 4, 5, 6, 0, 0, 4, 2, 4, 3, 4, 4, 4, 4, 3, 5, 4, 0]","[7, 4, 5, 6, 0, 4, 2, 4, 3, 4, 3, 5, 4, 0]","[0, 45, 75, 105, 165, 240, 255, 330, 390, 435, 480, 525, 555, 600]"
2022-07-08,7063,673,"[6, 4, 4, 5, 5, 4, 7, 5, 4, 3, 4, 3, 4, 0, 5, 0, 3, 3]","[6, 4, 5, 4, 7, 5, 4, 3, 4, 3, 4, 0, 5, 0, 3]","[0, 45, 60, 105, 135, 195, 240, 270, 315, 375, 420, 465, 540, 570, 645]"
2022-07-08,6993,672,"[5, 3, 4, 3, 1, 5, 4, 5, 3, 6, 3, 5, 3, 6, 7]","[5, 3, 4, 3, 1, 5, 4, 5, 3, 6, 3, 5, 3, 6, 7]","[0, 30, 75, 105, 165, 240, 285, 330, 360, 405, 465, 495, 525, 570, 615]"
2022-07-08,7469,666,"[5, 5, 3, 4, 6, 4, 1, 5, 5, 1, 3, 5, 6, 4, 3, 2, 2, 5, 4]","[5, 3, 4, 6, 4, 1, 5, 1, 3, 5, 6, 4, 3, 2, 5, 4]","[0, 30, 75, 105, 150, 165, 255, 285, 345, 390, 420, 480, 525, 570, 630, 645]"
2022-07-08,6995,675,"[5, 7, 4, 7, 1, 4, 3, 5, 6, 2, 2, 7, 5, 6, 5, 6]","[5, 7, 4, 7, 1, 4, 3, 5, 6, 2, 7, 5, 6, 5, 6]","[0, 30, 75, 90, 150, 240, 255, 300, 345, 405, 465, 525, 555, 615, 645]"
2022-07-08,7474,671,"[6, 4, 6, 5, 4, 5, 5, 2, 3, 3, 6, 5, 2, 5, 4, 2, 4, 3]","[6, 4, 6, 5, 4, 5, 2, 3, 6, 5, 2, 5, 4, 2, 4, 3]","[0, 45, 60, 105, 150, 165, 210, 285, 330, 375, 420, 480, 495, 540, 600, 645]"
2022-07-08,7037,636,"[5, 7, 4, 2, 5, 5, 4, 3, 4, 2, 2, 4, 5, 6, 3, 4, 4, 5]","[5, 7, 4, 2, 5, 4, 3, 4, 2, 4, 5, 6, 3, 4, 5]","[0, 30, 75, 90, 165, 210, 225, 270, 330, 390, 450, 480, 540, 585, 615]"
2022-07-08,7076,667,"[6, 7, 4, 5, 4, 2, 4, 2, 5, 6, 0, 4, 4, 3, 4, 4, 7]","[6, 7, 4, 5, 4, 2, 4, 2, 5, 6, 0, 4, 3, 4, 7]","[0, 45, 90, 105, 150, 165, 225, 240, 315, 345, 420, 480, 525, 570, 615]"
