日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2023-07-16,5159,673,"[0, 2, 5, 7, 7, 2, 5, 6, 4, 2, 0, 1]","[0, 2, 5, 7, 2, 5, 6, 4, 2, 0, 1]","[0, 30, 105, 150, 240, 330, 390, 465, 540, 645, 660]"
2023-07-16,5130,674,"[1, 5, 2, 2, 5, 4, 3, 5, 6, 7, 4, 1]","[1, 5, 2, 5, 4, 3, 5, 6, 7, 4, 1]","[0, 30, 60, 135, 195, 270, 375, 435, 510, 600, 660]"
2023-07-16,4740,670,"[4, 7, 4, 7, 2, 5, 1, 7, 4, 0, 0]","[4, 7, 4, 7, 2, 5, 1, 7, 4, 0]","[0, 30, 90, 165, 240, 330, 390, 495, 600, 660]"
2023-07-16,5139,667,"[2, 5, 4, 5, 2, 7, 5, 7, 2, 5, 0]","[2, 5, 4, 5, 2, 7, 5, 7, 2, 5, 0]","[0, 30, 60, 135, 195, 285, 360, 420, 510, 615, 660]"
2023-07-16,5135,672,"[1, 5, 7, 6, 2, 2, 6, 7, 5, 6, 7, 0, 1]","[1, 5, 7, 6, 2, 6, 7, 5, 6, 7, 0]","[0, 30, 60, 135, 195, 285, 345, 435, 495, 570, 660]"
2023-07-16,5155,671,"[0, 0, 7, 4, 6, 5, 3, 7, 6, 5, 4, 1]","[0, 7, 4, 6, 5, 3, 7, 6, 5, 4, 1]","[0, 30, 90, 165, 210, 270, 375, 465, 525, 585, 660]"
2023-07-16,5112,656,"[3, 5, 6, 3, 3, 5, 4, 6, 2, 2, 6, 5, 0]","[3, 5, 6, 3, 5, 4, 6, 2, 6, 5, 0]","[0, 30, 60, 105, 225, 285, 360, 435, 540, 600, 645]"
2023-07-16,5164,672,"[1, 5, 5, 7, 5, 2, 4, 7, 7, 4, 6, 4, 1]","[1, 5, 7, 5, 2, 4, 7, 4, 6, 4, 1]","[0, 30, 60, 135, 195, 285, 360, 450, 510, 585, 660]"
2023-07-16,5147,671,"[0, 0, 5, 4, 6, 2, 4, 5, 5, 4, 6, 4, 4, 5]","[0, 5, 4, 6, 2, 4, 5, 4, 6, 4, 5]","[0, 30, 60, 135, 210, 300, 375, 420, 495, 570, 630]"
2023-07-16,5162,670,"[0, 6, 2, 2, 4, 7, 5, 2, 5, 4, 6, 0]","[0, 6, 2, 4, 7, 5, 2, 5, 4, 6, 0]","[0, 30, 60, 135, 210, 300, 360, 450, 510, 585, 660]"
