日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2023-07-28,5195,665,"[4, 4, 2, 7, 2, 3, 4, 2, 5, 4, 6, 2]","[4, 2, 7, 2, 3, 4, 2, 5, 4, 6, 2]","[0, 30, 90, 180, 255, 315, 390, 450, 495, 540, 600]"
2023-07-28,5644,668,"[2, 5, 4, 7, 5, 2, 5, 5, 2, 4, 2, 7, 4]","[2, 5, 4, 7, 5, 2, 5, 2, 4, 2, 7, 4]","[0, 30, 45, 120, 195, 225, 300, 360, 420, 495, 555, 630]"
2023-07-28,5632,671,"[3, 6, 7, 6, 5, 2, 7, 4, 3, 5, 2, 4]","[3, 6, 7, 6, 5, 2, 7, 4, 3, 5, 2, 4]","[0, 30, 60, 135, 210, 240, 300, 390, 450, 510, 570, 630]"
2023-07-28,5613,652,"[4, 6, 5, 2, 5, 4, 5, 4, 2, 4, 4, 5, 7]","[4, 6, 5, 2, 5, 4, 5, 4, 2, 4, 5, 7]","[0, 30, 60, 90, 165, 225, 270, 345, 405, 480, 525, 600]"
2023-07-28,5616,670,"[3, 6, 5, 3, 3, 7, 2, 6, 2, 6, 4, 3, 6, 1]","[3, 6, 5, 3, 7, 2, 6, 2, 6, 4, 3, 6]","[0, 30, 60, 90, 165, 240, 300, 375, 435, 495, 540, 615]"
2023-07-28,5622,675,"[2, 5, 5, 6, 3, 4, 2, 5, 5, 2, 6, 2, 4, 3]","[2, 5, 6, 3, 4, 2, 5, 2, 6, 2, 4, 3]","[0, 30, 45, 75, 165, 240, 300, 375, 435, 495, 555, 615]"
2023-07-28,6019,669,"[2, 2, 5, 6, 5, 7, 1, 1, 5, 5, 4, 6, 5, 6, 5, 4, 0]","[2, 5, 6, 5, 7, 1, 5, 4, 6, 5, 6, 5, 4]","[0, 30, 45, 75, 105, 180, 255, 315, 390, 465, 525, 585, 630]"
2023-07-28,5601,659,"[5, 7, 5, 4, 5, 5, 4, 5, 5, 2, 5, 3, 4, 7]","[5, 7, 5, 4, 5, 4, 5, 2, 5, 3, 4, 7]","[0, 30, 90, 120, 210, 240, 300, 360, 435, 465, 540, 600]"
2023-07-28,5641,670,"[2, 5, 6, 7, 2, 4, 6, 4, 7, 2, 4, 5, 0]","[2, 5, 6, 7, 2, 4, 6, 4, 7, 2, 4, 5]","[0, 30, 45, 75, 165, 240, 300, 360, 450, 525, 585, 645]"
2023-07-28,6020,673,"[2, 2, 5, 6, 5, 6, 5, 5, 5, 5, 6, 6, 2, 5, 4, 4, 7, 5, 2]","[2, 5, 6, 5, 6, 5, 6, 2, 5, 4, 7, 5, 2]","[0, 30, 45, 75, 105, 165, 225, 285, 360, 420, 495, 570, 630]"
