日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2023-07-26,6083,657,"[5, 3, 5, 4, 2, 5, 2, 5, 4, 7, 4, 6, 7]","[5, 3, 5, 4, 2, 5, 2, 5, 4, 7, 4, 6, 7]","[0, 30, 45, 90, 150, 210, 255, 330, 375, 435, 495, 540, 600]"
2023-07-26,6088,674,"[3, 6, 4, 6, 4, 5, 3, 4, 2, 4, 5, 5, 2, 5, 0]","[3, 6, 4, 6, 4, 5, 3, 4, 2, 4, 5, 2, 5]","[0, 30, 60, 135, 195, 255, 300, 375, 435, 495, 540, 600, 660]"
2023-07-26,6085,672,"[4, 3, 5, 5, 5, 6, 4, 6, 6, 7, 4, 3, 5, 5, 1, 4, 5]","[4, 3, 5, 6, 4, 6, 7, 4, 3, 5, 1, 4, 5]","[0, 30, 45, 90, 150, 210, 270, 345, 405, 480, 510, 615, 660]"
2023-07-26,6119,669,"[4, 3, 6, 4, 4, 7, 6, 2, 4, 6, 5, 4, 4, 6, 4, 0]","[4, 3, 6, 4, 7, 6, 2, 4, 6, 5, 4, 6, 4]","[0, 30, 45, 75, 150, 240, 300, 360, 420, 480, 510, 585, 645]"
2023-07-26,6048,670,"[0, 3, 4, 5, 6, 5, 1, 1, 1, 5, 4, 2, 3, 6, 5]","[0, 3, 4, 5, 6, 5, 1, 5, 4, 2, 3, 6, 5]","[0, 30, 45, 120, 165, 225, 285, 360, 420, 465, 525, 600, 660]"
2023-07-26,6103,672,"[4, 3, 6, 4, 2, 4, 5, 6, 2, 5, 7, 6, 4, 1]","[4, 3, 6, 4, 2, 4, 5, 6, 2, 5, 7, 6, 4]","[0, 30, 45, 75, 150, 195, 255, 300, 375, 435, 495, 585, 630]"
2023-07-26,5632,650,"[0, 3, 2, 5, 4, 3, 5, 5, 3, 4, 7, 2, 5]","[0, 3, 2, 5, 4, 3, 5, 3, 4, 7, 2, 5]","[0, 30, 45, 120, 165, 225, 300, 360, 450, 510, 570, 615]"
2023-07-26,6088,675,"[5, 3, 7, 6, 4, 4, 2, 7, 0, 5, 5, 6, 2, 5, 4]","[5, 3, 7, 6, 4, 2, 7, 0, 5, 6, 2, 5, 4]","[0, 30, 45, 120, 180, 240, 300, 375, 480, 510, 570, 615, 660]"
2023-07-26,6111,675,"[4, 3, 6, 4, 6, 7, 2, 2, 7, 4, 4, 3, 5, 3, 5]","[4, 3, 6, 4, 6, 7, 2, 7, 4, 3, 5, 3, 5]","[0, 30, 45, 75, 150, 210, 285, 345, 420, 465, 540, 600, 660]"
2023-07-26,6100,674,"[1, 3, 5, 2, 4, 4, 0, 5, 4, 4, 4, 2, 2, 3, 2, 5, 4, 0]","[1, 3, 5, 2, 4, 0, 5, 4, 2, 3, 2, 5, 4]","[0, 30, 45, 105, 165, 225, 330, 375, 435, 495, 570, 615, 660]"
