日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2023-07-20,7024,667,"[5, 3, 7, 5, 2, 4, 0, 0, 5, 2, 4, 5, 4, 5, 4, 3]","[5, 3, 7, 5, 2, 4, 0, 5, 2, 4, 5, 4, 5, 4, 3]","[0, 30, 75, 135, 180, 240, 285, 375, 405, 465, 495, 540, 570, 600, 630]"
2023-07-20,7034,668,"[5, 4, 4, 6, 5, 3, 6, 4, 3, 3, 2, 4, 5, 4, 6, 7, 4]","[5, 4, 6, 5, 3, 6, 4, 3, 2, 4, 5, 4, 6, 7, 4]","[0, 30, 60, 105, 135, 195, 270, 315, 375, 420, 465, 495, 525, 585, 645]"
2023-07-20,7039,673,"[2, 4, 3, 2, 1, 6, 6, 3, 2, 6, 4, 5, 5, 2, 3, 3, 5, 4]","[2, 4, 3, 2, 1, 6, 3, 2, 6, 4, 5, 2, 3, 5, 4]","[0, 30, 60, 120, 180, 255, 300, 360, 420, 465, 495, 540, 570, 630, 660]"
2023-07-20,7060,662,"[1, 7, 7, 2, 4, 2, 3, 5, 5, 3, 4, 5, 2, 4, 7, 4, 5, 0, 0]","[1, 7, 2, 4, 2, 3, 5, 3, 4, 5, 2, 4, 7, 4, 5]","[0, 30, 90, 150, 195, 255, 315, 345, 405, 435, 480, 525, 570, 630, 645]"
2023-07-20,7027,655,"[2, 2, 6, 4, 5, 5, 2, 4, 4, 5, 4, 4, 2, 4, 6, 5, 4, 7, 5]","[2, 6, 4, 5, 2, 4, 5, 4, 2, 4, 6, 5, 4, 7, 5]","[0, 30, 60, 105, 135, 195, 240, 285, 330, 390, 435, 495, 525, 570, 630]"
2023-07-20,6615,658,"[1, 4, 6, 7, 4, 3, 4, 7, 2, 3, 2, 5, 5, 7, 2]","[1, 4, 6, 7, 4, 3, 4, 7, 2, 3, 2, 5, 7, 2]","[0, 30, 60, 105, 165, 210, 270, 315, 375, 420, 480, 525, 555, 615]"
2023-07-20,7091,675,"[4, 5, 7, 4, 2, 1, 4, 4, 4, 2, 4, 2, 5, 4, 2, 3, 4, 4]","[4, 5, 7, 4, 2, 1, 4, 2, 4, 2, 5, 4, 2, 3, 4]","[0, 30, 60, 120, 165, 225, 300, 330, 390, 435, 495, 525, 570, 615, 660]"
2023-07-20,6986,662,"[1, 4, 6, 6, 0, 0, 0, 2, 5, 7, 5, 3, 4, 4, 5, 6, 5, 4, 5]","[1, 4, 6, 0, 2, 5, 7, 5, 3, 4, 5, 6, 5, 4, 5]","[0, 30, 60, 105, 195, 255, 300, 360, 405, 465, 480, 525, 585, 615, 645]"
2023-07-20,6599,623,"[2, 6, 4, 7, 5, 1, 1, 4, 5, 4, 4, 3, 4, 2, 2, 4, 2]","[2, 6, 4, 7, 5, 1, 4, 5, 4, 3, 4, 2, 4, 2]","[0, 30, 60, 105, 165, 210, 285, 315, 360, 405, 465, 495, 555, 585]"
2023-07-20,7047,656,"[2, 4, 2, 4, 5, 6, 3, 6, 2, 4, 5, 4, 4, 7, 5, 4]","[2, 4, 2, 4, 5, 6, 3, 6, 2, 4, 5, 4, 7, 5, 4]","[0, 30, 60, 135, 165, 210, 270, 330, 390, 435, 465, 510, 555, 615, 645]"
