日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-07-06,8899,670,"[5, 4, 5, 4, 5, 3, 2, 3, 6, 2, 5, 1, 4, 2, 3, 2, 4, 6, 0]","[5, 4, 5, 4, 5, 3, 2, 3, 6, 2, 5, 1, 4, 2, 3, 2, 4, 6, 0]","[0, 30, 45, 75, 90, 120, 150, 210, 240, 285, 345, 360, 420, 435, 480, 510, 555, 585, 630]"
2022-07-06,8984,664,"[7, 4, 1, 3, 6, 3, 4, 3, 4, 3, 3, 4, 1, 3, 1, 2, 1, 4, 3, 4]","[7, 4, 1, 3, 6, 3, 4, 3, 4, 3, 4, 1, 3, 1, 2, 1, 4, 3, 4]","[0, 45, 75, 135, 165, 240, 255, 285, 300, 330, 360, 375, 435, 450, 510, 555, 600, 630, 645]"
2022-07-06,8928,673,"[4, 7, 3, 2, 3, 6, 5, 4, 2, 5, 3, 4, 1, 3, 2, 5, 3, 2, 2, 0]","[4, 7, 3, 2, 3, 6, 5, 4, 2, 5, 3, 4, 1, 3, 2, 5, 3, 2, 0]","[0, 30, 75, 120, 180, 210, 270, 285, 315, 375, 390, 420, 435, 495, 510, 555, 585, 600, 630]"
2022-07-06,8885,673,"[2, 5, 3, 2, 5, 3, 7, 1, 2, 4, 5, 2, 6, 4, 3, 5, 4, 5, 2]","[2, 5, 3, 2, 5, 3, 7, 1, 2, 4, 5, 2, 6, 4, 3, 5, 4, 5, 2]","[0, 30, 45, 90, 150, 180, 195, 270, 330, 375, 405, 420, 465, 525, 555, 570, 600, 615, 645]"
2022-07-06,8034,637,"[4, 3, 4, 3, 7, 7, 0, 2, 1, 3, 7, 4, 0, 4, 4, 3, 5, 0, 5]","[4, 3, 4, 3, 7, 0, 2, 1, 3, 7, 4, 0, 4, 3, 5, 0, 5]","[0, 30, 75, 90, 135, 195, 255, 300, 345, 375, 435, 465, 510, 525, 555, 570, 615]"
2022-07-06,7999,669,"[7, 3, 5, 5, 2, 5, 4, 7, 0, 2, 5, 4, 7, 5, 4, 2, 3, 7]","[7, 3, 5, 2, 5, 4, 7, 0, 2, 5, 4, 7, 5, 4, 2, 3, 7]","[0, 45, 90, 120, 180, 195, 225, 285, 345, 390, 420, 435, 495, 525, 540, 600, 615]"
2022-07-06,8426,655,"[5, 4, 6, 7, 4, 2, 4, 2, 1, 1, 4, 5, 1, 5, 4, 1, 2, 1, 5]","[5, 4, 6, 7, 4, 2, 4, 2, 1, 4, 5, 1, 5, 4, 1, 2, 1, 5]","[0, 30, 45, 90, 150, 180, 225, 255, 315, 360, 390, 420, 465, 480, 510, 555, 600, 645]"
2022-07-06,8413,622,"[5, 0, 7, 4, 5, 5, 1, 4, 6, 5, 3, 0, 5, 4, 5, 4, 2, 4, 5]","[5, 0, 7, 4, 5, 1, 4, 6, 5, 3, 0, 5, 4, 5, 4, 2, 4, 5]","[0, 30, 105, 165, 195, 210, 255, 285, 345, 375, 390, 435, 465, 495, 510, 540, 585, 600]"
2022-07-06,8456,621,"[2, 6, 4, 5, 2, 1, 4, 3, 4, 4, 1, 6, 4, 3, 5, 2, 3, 2, 3]","[2, 6, 4, 5, 2, 1, 4, 3, 4, 1, 6, 4, 3, 5, 2, 3, 2, 3]","[0, 30, 60, 90, 120, 165, 225, 255, 270, 300, 345, 420, 435, 465, 480, 540, 555, 600]"
2022-07-06,8494,662,"[2, 7, 1, 4, 3, 4, 2, 3, 4, 5, 3, 4, 7, 5, 7, 3, 6, 0]","[2, 7, 1, 4, 3, 4, 2, 3, 4, 5, 3, 4, 7, 5, 7, 3, 6, 0]","[0, 30, 75, 135, 165, 180, 210, 255, 285, 315, 330, 360, 390, 450, 480, 540, 555, 630]"
