日付,lambda,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-07-04,2,7991.0,640,"[4, 6, 3, 6, 4, 1, 1, 3, 5, 1, 1, 3, 7, 0, 3, 2, 4, 5, 4]","[4, 6, 3, 6, 4, 1, 3, 5, 1, 3, 7, 0, 3, 2, 4, 5, 4]","[0, 30, 75, 105, 165, 180, 240, 270, 300, 345, 375, 435, 495, 510, 555, 600, 615]"
2022-07-04,8,7609.0,710,"[0, 4, 7, 3, 4, 0, 4, 7, 2, 0, 7, 4, 3, 4, 5, 7, 6, 4, 1]","[0, 4, 7, 3, 4, 0, 4, 7, 2, 0, 7, 4, 3, 4, 5, 7]","[0, 90, 120, 180, 210, 240, 300, 315, 375, 420, 480, 540, 570, 600, 630, 645]"
2022-07-04,9,7002.0,609,"[4, 4, 3, 1, 2, 1, 3, 5, 1, 5, 1, 5, 6, 6, 0, 3, 3, 4]","[4, 3, 1, 2, 1, 3, 5, 1, 5, 1, 5, 6, 0, 3, 4]","[0, 30, 75, 120, 165, 225, 255, 285, 345, 375, 420, 435, 510, 555, 585]"
2022-07-04,5,7558.0,641,"[7, 4, 5, 3, 7, 1, 7, 1, 0, 3, 3, 3, 1, 4, 3, 2, 3, 4]","[7, 4, 5, 3, 7, 1, 7, 1, 0, 3, 1, 4, 3, 2, 3, 4]","[0, 45, 75, 90, 135, 195, 255, 300, 360, 420, 435, 495, 510, 540, 600, 615]"
2022-07-04,3,7450.0,665,"[3, 3, 0, 1, 2, 3, 5, 5, 0, 5, 2, 5, 4, 6, 3, 6, 5, 6, 1]","[3, 0, 1, 2, 3, 5, 0, 5, 2, 5, 4, 6, 3, 6, 5, 6]","[0, 30, 120, 195, 255, 270, 300, 360, 375, 420, 450, 465, 525, 540, 600, 615]"
2022-07-04,9,8385.0,722,"[5, 3, 7, 6, 3, 2, 5, 5, 7, 5, 6, 5, 3, 1, 3, 0, 3, 5, 2, 5]","[5, 3, 7, 6, 3, 2, 5, 7, 5, 6, 5, 3, 1, 3, 0, 3, 5, 2]","[0, 30, 60, 120, 180, 225, 270, 285, 345, 375, 435, 465, 480, 540, 555, 615, 645, 660]"
2022-07-04,4,5673.0,468,"[4, 7, 0, 4, 7, 5, 5, 3, 5, 0, 2, 0, 4]","[4, 7, 0, 4, 7, 5, 3, 5, 0, 2, 0, 4]","[0, 30, 75, 135, 180, 240, 255, 285, 315, 360, 405, 450]"
2022-07-04,7,8017.0,716,"[2, 5, 5, 3, 0, 7, 4, 2, 3, 1, 4, 2, 4, 2, 1, 5, 4, 2, 1]","[2, 5, 3, 0, 7, 4, 2, 3, 1, 4, 2, 4, 2, 1, 5, 4, 2]","[0, 75, 90, 135, 195, 270, 285, 330, 360, 420, 435, 480, 495, 555, 615, 630, 660]"
2022-07-04,6,8007.0,697,"[3, 7, 3, 3, 3, 7, 0, 2, 6, 4, 3, 5, 0, 3, 5, 5, 1, 4, 3, 0]","[3, 7, 3, 7, 0, 2, 6, 4, 3, 5, 0, 3, 5, 1, 4, 3, 0]","[0, 30, 75, 120, 180, 240, 300, 360, 390, 420, 450, 495, 525, 540, 600, 630, 660]"
2022-07-04,9,7560.0,712,"[5, 4, 7, 0, 7, 5, 1, 4, 7, 3, 2, 1, 1, 4, 7, 4, 2, 6, 7]","[5, 4, 7, 0, 7, 5, 1, 4, 7, 3, 2, 1, 4, 7, 4, 2]","[0, 30, 45, 90, 180, 240, 255, 330, 345, 405, 435, 495, 540, 570, 630, 660]"
