日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-07-06,8421,652,"[2, 5, 1, 0, 5, 2, 5, 7, 5, 3, 7, 7, 5, 5, 2, 1, 0, 4, 3, 4]","[2, 5, 1, 0, 5, 2, 5, 7, 5, 3, 7, 5, 2, 1, 0, 4, 3, 4]","[0, 30, 45, 120, 180, 195, 255, 270, 330, 345, 375, 435, 450, 495, 540, 585, 615, 630]"
2022-07-06,8013,659,"[2, 4, 5, 3, 4, 3, 1, 2, 7, 2, 6, 3, 4, 3, 0, 2, 6]","[2, 4, 5, 3, 4, 3, 1, 2, 7, 2, 6, 3, 4, 3, 0, 2, 6]","[0, 30, 45, 75, 120, 135, 180, 225, 285, 345, 390, 465, 480, 510, 525, 570, 615]"
2022-07-06,8017,645,"[2, 6, 4, 0, 3, 7, 2, 4, 5, 5, 4, 4, 6, 3, 1, 4, 6, 4, 2]","[2, 6, 4, 0, 3, 7, 2, 4, 5, 4, 6, 3, 1, 4, 6, 4, 2]","[0, 30, 60, 90, 150, 180, 240, 300, 330, 345, 375, 450, 465, 510, 540, 585, 615]"
2022-07-06,8532,671,"[2, 5, 4, 0, 7, 4, 0, 4, 3, 1, 4, 1, 0, 7, 0, 2, 4, 3]","[2, 5, 4, 0, 7, 4, 0, 4, 3, 1, 4, 1, 0, 7, 0, 2, 4, 3]","[0, 30, 45, 75, 135, 195, 225, 270, 300, 315, 375, 405, 450, 495, 555, 600, 630, 660]"
2022-07-06,8454,658,"[7, 4, 6, 2, 3, 4, 5, 2, 3, 5, 2, 1, 1, 2, 1, 3, 4, 6, 3]","[7, 4, 6, 2, 3, 4, 5, 2, 3, 5, 2, 1, 2, 1, 3, 4, 6, 3]","[0, 45, 75, 135, 180, 210, 240, 255, 315, 330, 360, 390, 450, 495, 540, 555, 585, 645]"
2022-07-06,8472,666,"[2, 5, 4, 5, 3, 2, 2, 6, 0, 2, 0, 4, 4, 3, 4, 3, 7, 3, 7, 5]","[2, 5, 4, 5, 3, 2, 6, 0, 2, 0, 4, 3, 4, 3, 7, 3, 7, 5]","[0, 30, 45, 75, 105, 135, 195, 240, 300, 345, 405, 435, 450, 480, 510, 570, 585, 645]"
2022-07-06,8492,667,"[3, 6, 6, 7, 2, 0, 4, 1, 4, 1, 5, 3, 5, 4, 3, 4, 7, 4, 0]","[3, 6, 7, 2, 0, 4, 1, 4, 1, 5, 3, 5, 4, 3, 4, 7, 4, 0]","[0, 45, 90, 150, 195, 255, 270, 330, 360, 405, 435, 450, 480, 495, 525, 540, 600, 630]"
2022-07-06,8479,664,"[2, 5, 7, 4, 3, 7, 1, 4, 3, 3, 0, 4, 5, 6, 7, 3, 7, 4, 5]","[2, 5, 7, 4, 3, 7, 1, 4, 3, 0, 4, 5, 6, 7, 3, 7, 4, 5]","[0, 30, 45, 90, 120, 150, 210, 270, 285, 315, 360, 390, 405, 480, 540, 555, 615, 645]"
2022-07-06,8447,672,"[2, 6, 0, 6, 0, 1, 3, 5, 4, 5, 4, 2, 3, 3, 2, 4, 0, 2, 5]","[2, 6, 0, 6, 0, 1, 3, 5, 4, 5, 4, 2, 3, 2, 4, 0, 2, 5]","[0, 30, 60, 135, 210, 255, 315, 345, 360, 390, 405, 435, 480, 495, 540, 570, 615, 660]"
2022-07-06,8463,661,"[3, 6, 0, 3, 5, 6, 4, 2, 2, 2, 3, 2, 5, 1, 4, 0, 3, 2, 4, 2]","[3, 6, 0, 3, 5, 6, 4, 2, 3, 2, 5, 1, 4, 0, 3, 2, 4, 2]","[0, 45, 90, 150, 180, 195, 255, 270, 330, 345, 405, 420, 465, 495, 555, 570, 615, 630]"
