日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-08-19,6071,674,"[2, 2, 5, 4, 1, 3, 5, 4, 3, 5, 5, 2, 2, 5, 3, 0]","[2, 5, 4, 1, 3, 5, 4, 3, 5, 2, 5, 3, 0]","[0, 30, 75, 135, 225, 285, 330, 390, 435, 495, 570, 615, 660]"
2022-08-19,5627,653,"[5, 5, 6, 4, 5, 6, 3, 3, 4, 3, 4, 3, 3, 2, 3]","[5, 6, 4, 5, 6, 3, 4, 3, 4, 3, 2, 3]","[0, 30, 60, 135, 180, 240, 315, 375, 435, 480, 525, 615]"
2022-08-19,6128,675,"[3, 7, 3, 2, 5, 5, 4, 5, 4, 6, 4, 3, 4, 4, 0]","[3, 7, 3, 2, 5, 4, 5, 4, 6, 4, 3, 4, 0]","[0, 75, 135, 195, 285, 330, 390, 435, 480, 540, 585, 630, 660]"
2022-08-19,6047,670,"[6, 6, 3, 6, 5, 6, 7, 5, 4, 6, 4, 6, 6, 5, 5, 0, 0]","[6, 3, 6, 5, 6, 7, 5, 4, 6, 4, 6, 5, 0]","[0, 45, 120, 180, 225, 285, 345, 405, 450, 510, 555, 615, 660]"
2022-08-19,6094,667,"[2, 7, 4, 3, 5, 1, 4, 5, 5, 4, 5, 4, 5, 5, 7, 7]","[2, 7, 4, 3, 5, 1, 4, 5, 4, 5, 4, 5, 7]","[0, 30, 75, 135, 195, 240, 330, 390, 435, 480, 510, 555, 600]"
2022-08-19,6077,655,"[4, 6, 6, 7, 5, 2, 5, 3, 5, 4, 1, 4, 5, 4, 4]","[4, 6, 7, 5, 2, 5, 3, 5, 4, 1, 4, 5, 4]","[0, 30, 75, 135, 180, 255, 300, 360, 405, 450, 555, 585, 630]"
2022-08-19,5634,619,"[4, 6, 7, 5, 4, 4, 4, 6, 6, 6, 2, 4, 1, 3, 4, 5, 5]","[4, 6, 7, 5, 4, 6, 2, 4, 1, 3, 4, 5]","[0, 30, 75, 135, 180, 240, 285, 360, 405, 495, 540, 585]"
2022-08-19,5638,668,"[4, 7, 4, 6, 6, 6, 1, 1, 3, 2, 4, 4, 5, 2, 3, 5]","[4, 7, 4, 6, 1, 3, 2, 4, 5, 2, 3, 5]","[0, 30, 75, 135, 195, 300, 345, 435, 480, 510, 585, 645]"
2022-08-19,6100,663,"[7, 4, 3, 5, 5, 4, 5, 6, 4, 3, 5, 4, 6, 4, 0]","[7, 4, 3, 5, 4, 5, 6, 4, 3, 5, 4, 6, 4]","[0, 45, 120, 195, 225, 285, 330, 390, 435, 495, 540, 585, 645]"
2022-08-19,6083,673,"[3, 7, 5, 4, 7, 5, 6, 4, 4, 5, 7, 3, 3, 5, 0]","[3, 7, 5, 4, 7, 5, 6, 4, 5, 7, 3, 5, 0]","[0, 75, 135, 180, 240, 300, 345, 405, 450, 495, 555, 615, 660]"
