日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-08-24,6118,662,"[7, 5, 7, 6, 4, 7, 5, 5, 5, 3, 4, 6, 7, 3, 0, 1, 1, 1, 1]","[7, 5, 7, 6, 4, 7, 5, 3, 4, 6, 7, 3, 0]","[0, 45, 120, 165, 210, 270, 315, 375, 435, 495, 540, 585, 645]"
2022-08-24,6145,668,"[4, 3, 6, 6, 7, 5, 4, 6, 4, 3, 7, 4, 7, 2, 0]","[4, 3, 6, 7, 5, 4, 6, 4, 3, 7, 4, 7, 2]","[0, 45, 135, 195, 240, 300, 345, 405, 450, 510, 555, 615, 660]"
2022-08-24,6092,653,"[4, 6, 5, 6, 3, 3, 6, 5, 3, 4, 3, 4, 0, 2]","[4, 6, 5, 6, 3, 6, 5, 3, 4, 3, 4, 0, 2]","[0, 45, 90, 150, 210, 270, 330, 390, 465, 510, 570, 630, 645]"
2022-08-24,5627,668,"[5, 4, 5, 6, 3, 6, 7, 2, 4, 1, 4, 2]","[5, 4, 5, 6, 3, 6, 7, 2, 4, 1, 4, 2]","[0, 30, 90, 165, 210, 285, 345, 390, 465, 525, 615, 660]"
2022-08-24,6112,649,"[2, 2, 4, 6, 6, 5, 5, 7, 5, 6, 6, 4, 3, 7, 4, 3, 2]","[2, 4, 6, 5, 7, 5, 6, 4, 3, 7, 4, 3, 2]","[0, 30, 90, 150, 210, 255, 315, 360, 420, 480, 525, 585, 645]"
2022-08-24,5633,673,"[7, 7, 3, 7, 3, 6, 2, 6, 3, 2, 5, 5, 0, 1]","[7, 3, 7, 3, 6, 2, 6, 3, 2, 5, 0, 1]","[0, 45, 135, 180, 255, 300, 375, 435, 510, 585, 645, 660]"
2022-08-24,5643,670,"[5, 4, 6, 6, 2, 7, 4, 2, 6, 2, 6, 7, 2]","[5, 4, 6, 2, 7, 4, 2, 6, 2, 6, 7, 2]","[0, 30, 90, 150, 240, 285, 345, 420, 480, 555, 615, 660]"
2022-08-24,6081,659,"[5, 7, 4, 2, 4, 5, 6, 6, 7, 5, 4, 7, 5, 1]","[5, 7, 4, 2, 4, 5, 6, 7, 5, 4, 7, 5, 1]","[0, 30, 75, 135, 240, 285, 345, 390, 435, 495, 540, 585, 645]"
2022-08-24,6110,655,"[4, 6, 7, 3, 7, 5, 2, 7, 5, 5, 7, 4, 5, 0]","[4, 6, 7, 3, 7, 5, 2, 7, 5, 7, 4, 5, 0]","[0, 45, 90, 135, 210, 255, 315, 390, 435, 495, 540, 585, 645]"
2022-08-24,6126,664,"[2, 6, 7, 2, 3, 7, 3, 5, 5, 3, 4, 6, 7, 0]","[2, 6, 7, 2, 3, 7, 3, 5, 3, 4, 6, 7, 0]","[0, 30, 60, 105, 210, 270, 315, 390, 450, 510, 555, 600, 645]"
