日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-08-19,6097,666,"[7, 3, 6, 4, 5, 5, 3, 4, 3, 6, 5, 4, 6, 0]","[7, 3, 6, 4, 5, 3, 4, 3, 6, 5, 4, 6, 0]","[0, 45, 135, 180, 240, 285, 345, 390, 450, 510, 540, 585, 660]"
2022-08-19,6476,672,"[5, 3, 5, 2, 5, 6, 5, 6, 5, 4, 4, 5, 4, 6, 0]","[5, 3, 5, 2, 5, 6, 5, 6, 5, 4, 5, 4, 6, 0]","[0, 30, 105, 150, 225, 270, 315, 375, 435, 480, 510, 555, 600, 660]"
2022-08-19,6087,671,"[4, 5, 5, 7, 5, 3, 4, 3, 5, 3, 4, 5, 1, 4, 4]","[4, 5, 7, 5, 3, 4, 3, 5, 3, 4, 5, 1, 4]","[0, 30, 75, 135, 195, 255, 300, 360, 420, 480, 510, 555, 645]"
2022-08-19,5623,675,"[7, 3, 3, 2, 5, 6, 7, 2, 3, 4, 5, 4, 5]","[7, 3, 2, 5, 6, 7, 2, 3, 4, 5, 4, 5]","[0, 45, 135, 210, 255, 315, 375, 465, 525, 570, 615, 645]"
2022-08-19,6107,664,"[4, 6, 4, 5, 5, 4, 6, 2, 4, 7, 5, 4, 5, 5, 7]","[4, 6, 4, 5, 4, 6, 2, 4, 7, 5, 4, 5, 7]","[0, 30, 75, 135, 180, 240, 285, 345, 405, 465, 510, 555, 600]"
2022-08-19,6116,666,"[4, 4, 6, 7, 7, 2, 5, 4, 6, 2, 5, 5, 7, 3, 4, 0]","[4, 6, 7, 2, 5, 4, 6, 2, 5, 7, 3, 4, 0]","[0, 30, 75, 135, 210, 255, 315, 375, 450, 495, 555, 615, 660]"
2022-08-19,6109,675,"[4, 6, 5, 3, 2, 4, 3, 4, 4, 7, 5, 6, 3, 3, 0]","[4, 6, 5, 3, 2, 4, 3, 4, 7, 5, 6, 3, 0]","[0, 30, 75, 120, 195, 285, 330, 390, 435, 510, 555, 615, 660]"
2022-08-19,6113,663,"[4, 6, 6, 7, 4, 4, 4, 3, 5, 6, 4, 7, 6, 5, 7, 4]","[4, 6, 7, 4, 3, 5, 6, 4, 7, 6, 5, 7, 4]","[0, 30, 75, 135, 195, 255, 300, 360, 405, 465, 525, 555, 645]"
2022-08-19,6078,659,"[4, 5, 6, 3, 5, 5, 4, 5, 5, 4, 3, 2, 3, 5, 5, 5, 5, 4]","[4, 5, 6, 3, 5, 4, 5, 4, 3, 2, 3, 5, 4]","[0, 30, 75, 120, 195, 240, 285, 330, 390, 450, 540, 600, 645]"
2022-08-19,5642,664,"[5, 5, 4, 6, 4, 7, 6, 3, 2, 4, 5, 2, 4]","[5, 4, 6, 4, 7, 6, 3, 2, 4, 5, 2, 4]","[0, 30, 90, 150, 210, 270, 330, 390, 465, 510, 555, 645]"
