日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-08-23,5662,667,"[5, 7, 3, 7, 3, 4, 5, 3, 4, 7, 3, 0]","[5, 7, 3, 7, 3, 4, 5, 3, 4, 7, 3, 0]","[0, 30, 75, 165, 210, 285, 345, 405, 480, 540, 585, 660]"
2022-08-23,5638,641,"[5, 5, 4, 2, 5, 7, 6, 6, 3, 4, 4, 6, 4, 0, 2]","[5, 4, 2, 5, 7, 6, 3, 4, 6, 4, 0, 2]","[0, 30, 90, 195, 255, 300, 360, 435, 495, 555, 615, 630]"
2022-08-23,5671,643,"[7, 3, 1, 7, 6, 4, 7, 7, 5, 7, 4, 0, 2]","[7, 3, 1, 7, 6, 4, 7, 5, 7, 4, 0, 2]","[0, 45, 135, 225, 270, 330, 405, 450, 510, 555, 615, 630]"
2022-08-23,5633,670,"[6, 4, 5, 1, 7, 4, 4, 6, 2, 2, 2, 6, 2, 2, 0, 2]","[6, 4, 5, 1, 7, 4, 6, 2, 6, 2, 0, 2]","[0, 45, 120, 180, 270, 315, 390, 465, 570, 630, 645, 660]"
2022-08-23,6049,661,"[6, 5, 6, 4, 6, 5, 7, 5, 6, 7, 3, 0, 0, 1, 0, 0, 0]","[6, 5, 6, 4, 6, 5, 7, 5, 6, 7, 3, 0, 1]","[0, 45, 105, 165, 225, 285, 345, 390, 450, 510, 555, 630, 645]"
2022-08-23,5635,649,"[4, 7, 5, 2, 5, 5, 7, 5, 5, 4, 7, 6, 7, 2]","[4, 7, 5, 2, 5, 7, 5, 4, 7, 6, 7, 2]","[0, 60, 105, 165, 270, 315, 360, 420, 480, 525, 600, 645]"
2022-08-23,5635,675,"[5, 6, 3, 4, 5, 5, 5, 7, 0, 2, 3, 7, 0, 1]","[5, 6, 3, 4, 5, 7, 0, 2, 3, 7, 0, 1]","[0, 30, 60, 150, 225, 270, 315, 435, 525, 600, 645, 660]"
2022-08-23,6147,669,"[7, 3, 7, 6, 7, 6, 2, 7, 7, 7, 4, 6, 6, 7, 7, 0, 2, 0, 0, 0]","[7, 3, 7, 6, 7, 6, 2, 7, 4, 6, 7, 0, 2]","[0, 45, 135, 180, 240, 285, 345, 450, 495, 540, 600, 645, 660]"
2022-08-23,5617,661,"[6, 4, 1, 5, 4, 4, 6, 7, 5, 4, 4, 5, 5, 5, 0, 4, 0, 0]","[6, 4, 1, 5, 4, 6, 7, 5, 4, 5, 0, 4]","[0, 45, 120, 195, 255, 315, 390, 435, 480, 540, 600, 615]"
2022-08-23,5681,670,"[6, 6, 0, 4, 4, 7, 2, 7, 7, 5, 7, 4, 0, 2, 0, 0]","[6, 0, 4, 7, 2, 7, 5, 7, 4, 0, 2, 0]","[0, 45, 210, 270, 315, 405, 450, 510, 555, 615, 645, 660]"
