日付,lambda,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-08-15,5,4688.0,711,"[6, 7, 7, 5, 0, 7, 4, 3, 6, 7, 5, 2, 5, 1, 5, 1]","[6, 7, 5, 0, 7, 4, 3, 6, 7, 5]","[0, 45, 90, 150, 300, 390, 465, 555, 600, 675]"
2022-08-15,9,3295.0,731,"[0, 3, 6, 7, 5, 4, 4, 0, 0, 0, 6, 6, 2, 0, 2, 1, 2, 0, 1, 3]","[0, 3, 6, 7, 5, 4, 0]","[0, 210, 300, 375, 450, 510, 585]"
2022-08-15,5,3762.0,712,"[6, 7, 2, 6, 4, 3, 6, 0, 6, 4, 0, 7, 7, 1, 1]","[6, 7, 2, 6, 4, 3, 6, 0]","[0, 45, 90, 225, 300, 375, 465, 540]"
2022-08-15,10,3773.0,739,"[3, 2, 4, 7, 6, 6, 3, 1, 0, 3, 0, 4, 0, 0, 6, 3, 5]","[3, 2, 4, 7, 6, 3, 1, 3]","[0, 90, 225, 300, 390, 450, 540, 675]"
2022-08-15,8,3747.0,727,"[7, 6, 0, 1, 7, 3, 5, 1, 2, 2, 5, 5, 2, 4, 7, 7, 5, 7]","[7, 6, 0, 1, 7, 3, 5, 1]","[0, 45, 90, 255, 375, 465, 555, 615]"
2022-08-15,4,3762.0,739,"[1, 6, 6, 7, 3, 6, 4, 2, 3, 7, 2, 0, 5, 2, 7]","[1, 6, 7, 3, 6, 4, 2, 3]","[0, 180, 240, 315, 405, 480, 540, 675]"
2022-08-15,4,4233.0,738,"[6, 6, 6, 3, 4, 7, 3, 3, 3, 6, 3, 1, 3, 2]","[6, 3, 4, 7, 3, 6, 3, 1, 3]","[0, 45, 150, 210, 285, 390, 450, 540, 660]"
2022-08-15,4,4673.0,734,"[6, 7, 5, 0, 6, 7, 6, 4, 1, 6, 6, 2, 2, 6, 6, 3, 3, 7, 2, 5]","[6, 7, 5, 0, 6, 7, 6, 4, 1, 6]","[0, 45, 90, 150, 300, 375, 450, 525, 585, 705]"
2022-08-15,3,4265.0,706,"[6, 6, 3, 4, 3, 7, 3, 7, 3, 4, 3, 2, 2, 1, 5]","[6, 3, 4, 3, 7, 3, 7, 3, 4]","[0, 45, 150, 210, 315, 390, 480, 570, 660]"
2022-08-15,4,4226.0,740,"[4, 4, 4, 7, 6, 3, 4, 2, 1, 5, 5, 1, 2, 4, 2, 6, 3]","[4, 7, 6, 3, 4, 2, 1, 5, 1]","[0, 60, 120, 180, 270, 345, 450, 570, 630]"
2022-08-15,5,3783.0,711,"[5, 3, 7, 4, 0, 3, 2, 4, 6, 1, 4, 0, 3, 3, 4, 1, 6, 4, 6]","[5, 3, 7, 4, 0, 3, 2, 4]","[0, 45, 135, 210, 300, 450, 540, 660]"
2022-08-15,7,4272.0,710,"[3, 4, 7, 3, 6, 0, 4, 2, 4, 6, 3, 3, 7, 6, 4]","[3, 4, 7, 3, 6, 0, 4, 2, 4]","[0, 90, 180, 255, 345, 420, 570, 645, 660]"
2022-08-15,8,4200.0,712,"[5, 5, 6, 1, 1, 3, 2, 3, 5, 2, 4, 6, 1, 3, 4, 3, 1, 2]","[5, 6, 1, 3, 2, 3, 5, 2, 4]","[0, 45, 75, 240, 330, 435, 525, 585, 705]"
2022-08-15,9,4236.0,729,"[6, 3, 7, 5, 7, 7, 6, 4, 4, 0, 7, 0, 5, 2, 7]","[6, 3, 7, 5, 7, 6, 4, 0, 7]","[0, 45, 150, 225, 285, 375, 435, 495, 660]"
2022-08-15,4,3751.0,733,"[4, 6, 1, 0, 3, 5, 4, 4, 4, 1, 1, 3, 4, 4]","[4, 6, 1, 0, 3, 5, 4, 1]","[0, 60, 105, 255, 405, 495, 555, 630]"
2022-08-15,3,4673.0,709,"[5, 6, 3, 7, 7, 7, 1, 4, 4, 6, 5, 5, 5, 3, 4, 3, 0, 2, 6, 1]","[5, 6, 3, 7, 1, 4, 6, 5, 3, 4]","[0, 45, 75, 180, 255, 375, 450, 510, 570, 660]"
2022-08-15,8,3748.0,715,"[3, 4, 4, 2, 6, 1, 3, 2, 5, 1, 4, 5, 2, 4, 1]","[3, 4, 2, 6, 1, 3, 2, 5]","[0, 90, 180, 270, 330, 480, 555, 660]"
2022-08-15,8,4226.0,718,"[3, 2, 7, 7, 4, 5, 0, 6, 0, 1, 6, 6, 0, 2, 7, 3]","[3, 2, 7, 4, 5, 0, 6, 6, 2]","[0, 90, 225, 300, 375, 450, 600, 675, 705]"
2022-08-15,5,4239.0,721,"[7, 6, 6, 4, 5, 4, 4, 7, 2, 6, 6, 0, 2, 0, 6, 7]","[7, 6, 4, 5, 4, 7, 2, 6, 0]","[0, 45, 90, 165, 240, 315, 390, 510, 570]"
2022-08-15,8,3324.0,738,"[3, 0, 2, 4, 3, 7, 2, 4, 2, 5, 6, 4, 6, 1, 5, 5, 6]","[3, 0, 2, 4, 3, 7, 2]","[0, 90, 270, 375, 450, 540, 630]"
2022-08-15,7,4716.0,713,"[6, 7, 7, 4, 6, 3, 4, 7, 4, 6, 1, 0, 2, 4, 4, 2, 5, 6, 1, 6]","[6, 7, 4, 6, 3, 4, 7, 4, 6, 1]","[0, 45, 90, 165, 225, 315, 405, 480, 555, 600]"
2022-08-15,9,4263.0,721,"[7, 5, 3, 4, 7, 4, 4, 4, 7, 4, 1, 3, 0, 4, 7, 2]","[7, 5, 3, 4, 7, 4, 7, 4, 1]","[0, 45, 135, 225, 300, 375, 450, 540, 615]"
2022-08-15,3,3759.0,690,"[7, 2, 4, 4, 3, 5, 5, 7, 6, 1, 0, 1, 1]","[7, 2, 4, 3, 5, 7, 6, 1]","[0, 45, 195, 270, 360, 435, 525, 585]"
2022-08-15,8,3726.0,711,"[4, 1, 5, 7, 2, 5, 5, 6, 1, 2]","[4, 1, 5, 7, 2, 5, 6, 1]","[0, 60, 225, 285, 375, 495, 555, 600]"
2022-08-15,5,4695.0,718,"[3, 6, 4, 2, 7, 2, 5, 6, 3, 2, 1, 2, 0, 4, 7, 7, 3]","[3, 6, 4, 2, 7, 2, 5, 6, 3, 2]","[0, 90, 135, 210, 315, 405, 510, 570, 630, 705]"
2022-08-15,10,4261.0,712,"[7, 2, 6, 7, 7, 6, 4, 3, 7, 4, 4, 6, 7, 4, 4, 5, 1, 6, 4, 2]","[7, 2, 6, 7, 6, 4, 3, 7, 4]","[0, 45, 195, 270, 345, 420, 495, 570, 660]"
2022-08-15,6,3289.0,712,"[5, 2, 5, 5, 4, 0, 4, 0, 0, 6, 4, 3]","[5, 2, 5, 4, 0, 4, 0]","[0, 45, 180, 255, 315, 465, 540]"
2022-08-15,10,4227.0,714,"[6, 1, 3, 4, 5, 7, 7, 4, 7, 6, 6, 1, 3, 1, 5, 2, 1, 3, 1]","[6, 1, 3, 4, 5, 7, 4, 7, 6]","[0, 45, 210, 315, 390, 465, 555, 615, 690]"
2022-08-15,8,3768.0,712,"[7, 1, 2, 3, 7, 5, 7, 3, 4, 3, 4, 6, 6, 3, 7, 5, 1, 6]","[7, 1, 2, 3, 7, 5, 7, 3]","[0, 45, 225, 330, 420, 510, 555, 645]"
2022-08-15,4,4668.0,716,"[5, 6, 2, 5, 6, 7, 6, 3, 7, 4, 7, 4, 0, 0, 4, 1, 1, 7, 5, 2]","[5, 6, 2, 5, 6, 7, 6, 3, 7, 4]","[0, 45, 75, 225, 285, 345, 435, 495, 570, 660]"
2022-08-15,10,4225.0,739,"[6, 3, 4, 4, 6, 0, 4, 5, 7, 1, 3, 5, 1, 4, 4, 5]","[6, 3, 4, 6, 0, 4, 5, 7, 1]","[0, 45, 150, 210, 270, 420, 480, 555, 630]"
2022-08-15,4,3297.0,707,"[6, 6, 1, 2, 4, 2, 1, 1, 4, 5, 0, 4, 2, 2, 1, 5]","[6, 1, 2, 4, 2, 1, 4]","[0, 45, 210, 330, 405, 525, 645]"
2022-08-15,4,4707.0,731,"[5, 7, 6, 4, 7, 4, 4, 3, 5, 7, 0, 4, 7, 2]","[5, 7, 6, 4, 7, 4, 3, 5, 7, 0]","[0, 45, 90, 120, 210, 285, 345, 435, 510, 585]"
2022-08-15,3,4246.0,659,"[7, 2, 5, 7, 7, 2, 4, 7, 6, 2]","[7, 2, 5, 7, 2, 4, 7, 6, 2]","[0, 45, 195, 255, 330, 450, 510, 585, 645]"
2022-08-15,9,4656.0,723,"[6, 3, 5, 6, 5, 7, 7, 3, 7, 5, 7, 5, 2, 3, 4, 7, 3]","[6, 3, 5, 6, 5, 7, 3, 7, 5, 7]","[0, 45, 150, 210, 270, 330, 420, 525, 600, 660]"
2022-08-15,10,4218.0,738,"[5, 0, 2, 2, 7, 6, 7, 6, 7, 1, 6, 4, 1, 3, 6, 0, 0, 6, 1]","[5, 0, 2, 7, 6, 7, 6, 7, 6]","[0, 45, 240, 345, 435, 495, 570, 630, 705]"
2022-08-15,10,4248.0,740,"[7, 7, 6, 3, 7, 6, 3, 7, 3, 0, 2, 6, 3, 7]","[7, 6, 3, 7, 6, 3, 7, 3, 0]","[0, 45, 90, 195, 270, 330, 420, 510, 585]"
2022-08-15,2,4237.0,713,"[5, 1, 7, 4, 5, 4, 3, 3, 4, 7, 6, 0, 2, 4, 0, 6, 3]","[5, 1, 7, 4, 5, 4, 3, 4, 7]","[0, 45, 210, 285, 360, 420, 495, 570, 645]"
2022-08-15,9,4179.0,710,"[5, 0, 6, 5, 3, 4, 6, 2, 5, 5, 3, 6, 5, 3, 1]","[5, 0, 6, 5, 3, 4, 6, 2, 5]","[0, 45, 240, 300, 375, 465, 525, 585, 705]"
2022-08-15,6,3772.0,711,"[4, 7, 3, 2, 4, 6, 5, 0, 6, 6, 2, 4, 3, 0, 0, 1]","[4, 7, 3, 2, 4, 6, 5, 0]","[0, 60, 120, 225, 330, 405, 480, 540]"
2022-08-15,7,4260.0,743,"[4, 7, 4, 2, 1, 6, 4, 7, 1, 6, 2, 0, 4, 6, 0, 4, 3, 7, 3]","[4, 7, 4, 2, 1, 6, 4, 7, 1]","[0, 60, 120, 195, 300, 420, 480, 540, 630]"
2022-08-15,6,4680.0,723,"[5, 7, 5, 5, 4, 3, 4, 5, 6, 6, 4, 4, 2, 3, 7, 6, 7, 4]","[5, 7, 5, 4, 3, 4, 5, 6, 4, 2]","[0, 45, 90, 150, 225, 315, 405, 465, 540, 615]"
2022-08-15,4,4265.0,741,"[4, 7, 7, 7, 6, 7, 3, 1, 4, 2, 7, 4, 0, 2]","[4, 7, 6, 7, 3, 1, 4, 2, 7]","[0, 60, 120, 180, 270, 360, 495, 570, 690]"
2022-08-15,4,4654.0,722,"[6, 6, 5, 4, 4, 7, 1, 4, 6, 2, 2, 5, 1, 1, 5, 4, 0, 2, 2, 0]","[6, 5, 4, 7, 1, 4, 6, 2, 5, 5]","[0, 45, 120, 195, 285, 405, 480, 555, 660, 705]"
2022-08-15,5,4193.0,724,"[7, 5, 6, 3, 3, 5, 5, 6, 4, 6, 0, 2]","[7, 5, 6, 3, 5, 6, 4, 6, 0]","[0, 45, 135, 195, 285, 345, 420, 495, 555]"
2022-08-15,9,3770.0,708,"[3, 2, 7, 7, 5, 0, 6, 7, 4, 0, 6, 4]","[3, 2, 7, 5, 0, 6, 7, 4]","[0, 90, 225, 300, 375, 525, 585, 660]"
2022-08-15,9,4257.0,732,"[5, 5, 5, 4, 3, 7, 6, 4, 7, 4, 0]","[5, 4, 3, 7, 6, 4, 7, 4, 0]","[0, 45, 105, 210, 285, 345, 420, 510, 570]"
2022-08-15,8,4197.0,719,"[6, 4, 3, 6, 5, 6, 1, 3, 3, 3, 2, 3, 7, 5, 4, 6, 6]","[6, 4, 3, 6, 5, 6, 1, 3, 2]","[0, 45, 120, 210, 270, 330, 405, 525, 615]"
2022-08-15,5,4219.0,717,"[7, 7, 7, 6, 7, 3, 5, 6, 4, 4, 4, 6, 0, 1, 2]","[7, 6, 7, 3, 5, 6, 4, 6, 0]","[0, 45, 90, 165, 270, 330, 405, 465, 540]"
2022-08-15,8,4220.0,718,"[5, 0, 5, 3, 4, 0, 4, 4, 5, 4, 7, 3, 7, 5, 4, 6]","[5, 0, 5, 3, 4, 0, 4, 5, 4]","[0, 45, 240, 300, 405, 465, 630, 690, 705]"
2022-08-15,4,4722.0,735,"[7, 6, 4, 4, 4, 7, 6, 3, 3, 7, 4, 6, 2, 0, 2, 1, 5, 6, 4, 7]","[7, 6, 4, 7, 6, 3, 7, 4, 6, 2]","[0, 45, 90, 165, 255, 330, 420, 495, 570, 630]"
