日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-08-03,7483,673,"[5, 2, 3, 3, 4, 3, 6, 1, 4, 5, 6, 6, 5, 4, 7, 5, 4, 2, 0, 0]","[5, 2, 3, 4, 3, 6, 1, 4, 5, 6, 5, 4, 7, 5, 4, 2]","[0, 30, 120, 150, 195, 240, 300, 360, 405, 435, 495, 525, 555, 615, 630, 660]"
2022-08-03,6992,669,"[4, 5, 4, 3, 5, 6, 0, 5, 6, 5, 2, 3, 6, 3, 0]","[4, 5, 4, 3, 5, 6, 0, 5, 6, 5, 2, 3, 6, 3, 0]","[0, 30, 60, 120, 135, 180, 240, 315, 345, 390, 420, 495, 540, 615, 660]"
2022-08-03,7004,674,"[4, 4, 4, 3, 3, 6, 2, 4, 5, 3, 6, 5, 4, 4, 1, 5, 4, 3, 5]","[4, 3, 6, 2, 4, 5, 3, 6, 5, 4, 1, 5, 4, 3, 5]","[0, 30, 105, 165, 225, 255, 300, 345, 405, 435, 465, 540, 585, 615, 660]"
2022-08-03,6598,644,"[4, 2, 2, 3, 2, 3, 5, 6, 4, 4, 7, 5, 4, 4, 2, 4, 3, 3]","[4, 2, 3, 2, 3, 5, 6, 4, 7, 5, 4, 2, 4, 3]","[0, 30, 120, 150, 210, 270, 300, 360, 390, 450, 480, 525, 570, 600]"
2022-08-03,7025,655,"[7, 4, 3, 1, 5, 3, 5, 4, 4, 4, 1, 3, 5, 4, 2, 5, 5, 4]","[7, 4, 3, 1, 5, 3, 5, 4, 1, 3, 5, 4, 2, 5, 4]","[0, 45, 105, 120, 180, 225, 285, 315, 360, 435, 480, 525, 555, 615, 645]"
2022-08-03,6580,674,"[7, 4, 4, 7, 6, 6, 1, 3, 5, 4, 6, 4, 4, 5, 4, 1, 0, 1]","[7, 4, 7, 6, 1, 3, 5, 4, 6, 4, 5, 4, 1, 0]","[0, 45, 105, 165, 225, 285, 345, 375, 420, 465, 510, 540, 585, 660]"
2022-08-03,6981,671,"[4, 5, 5, 3, 3, 5, 1, 6, 6, 5, 3, 5, 4, 5, 1, 2, 4, 2, 0]","[4, 5, 3, 5, 1, 6, 5, 3, 5, 4, 5, 1, 2, 4, 2]","[0, 30, 60, 135, 180, 255, 315, 345, 405, 435, 465, 495, 570, 630, 660]"
2022-08-03,6981,675,"[6, 5, 6, 4, 6, 6, 6, 5, 1, 5, 7, 4, 5, 2, 4, 6, 2]","[6, 5, 6, 4, 6, 5, 1, 5, 7, 4, 5, 2, 4, 6, 2]","[0, 45, 90, 150, 210, 270, 300, 375, 390, 450, 495, 525, 585, 615, 660]"
2022-08-03,7063,669,"[4, 7, 5, 4, 3, 2, 4, 3, 0, 6, 4, 2, 5, 6, 2]","[4, 7, 5, 4, 3, 2, 4, 3, 0, 6, 4, 2, 5, 6, 2]","[0, 30, 75, 120, 165, 195, 255, 300, 345, 420, 480, 510, 570, 600, 660]"
2022-08-03,7066,663,"[4, 6, 1, 7, 6, 4, 2, 2, 7, 4, 5, 2, 4, 5, 5, 5, 4, 2]","[4, 6, 1, 7, 6, 4, 2, 7, 4, 5, 2, 4, 5, 4, 2]","[0, 30, 75, 165, 225, 270, 315, 375, 435, 465, 510, 555, 585, 630, 660]"
