日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-07-25,6096,667,"[3, 6, 2, 4, 3, 6, 3, 3, 2, 5, 4, 5, 3, 0, 0]","[3, 6, 2, 4, 3, 6, 3, 2, 5, 4, 5, 3, 0]","[0, 30, 75, 180, 225, 285, 345, 405, 480, 525, 570, 600, 660]"
2022-07-25,6568,673,"[4, 6, 4, 1, 1, 5, 4, 5, 4, 5, 3, 4, 2, 0, 1]","[4, 6, 4, 1, 5, 4, 5, 4, 5, 3, 4, 2, 0, 1]","[0, 45, 90, 135, 225, 270, 330, 375, 420, 450, 510, 555, 645, 660]"
2022-07-25,6562,668,"[3, 7, 3, 7, 5, 6, 3, 5, 3, 4, 4, 6, 4, 5, 5, 4, 4]","[3, 7, 3, 7, 5, 6, 3, 5, 3, 4, 6, 4, 5, 4]","[0, 30, 75, 150, 210, 255, 315, 375, 420, 465, 510, 570, 600, 645]"
2022-07-25,6129,655,"[4, 7, 4, 4, 6, 5, 4, 3, 6, 4, 3, 6, 6, 6, 4, 3]","[4, 7, 4, 6, 5, 4, 3, 6, 4, 3, 6, 4, 3]","[0, 45, 90, 150, 195, 255, 300, 360, 420, 465, 510, 570, 615]"
2022-07-25,6099,666,"[4, 6, 4, 3, 5, 4, 4, 4, 4, 3, 1, 3, 6, 3, 4, 5, 0]","[4, 6, 4, 3, 5, 4, 3, 1, 3, 6, 3, 4, 5]","[0, 45, 90, 135, 195, 255, 300, 360, 450, 495, 555, 615, 645]"
2022-07-25,6112,658,"[4, 7, 1, 1, 4, 5, 2, 2, 3, 3, 4, 5, 3, 5, 4, 0]","[4, 7, 1, 4, 5, 2, 3, 4, 5, 3, 5, 4, 0]","[0, 45, 90, 195, 240, 285, 390, 435, 480, 510, 570, 600, 645]"
2022-07-25,6096,657,"[6, 7, 3, 4, 1, 5, 5, 4, 4, 5, 4, 3, 4, 3, 5]","[6, 7, 3, 4, 1, 5, 4, 5, 4, 3, 4, 3, 5]","[0, 45, 90, 165, 210, 300, 345, 405, 435, 480, 540, 585, 630]"
2022-07-25,6133,669,"[3, 7, 5, 3, 6, 6, 2, 4, 6, 4, 3, 4, 3, 4]","[3, 7, 5, 3, 6, 2, 4, 6, 4, 3, 4, 3, 4]","[0, 30, 75, 120, 180, 255, 345, 405, 465, 495, 555, 600, 645]"
2022-07-25,6123,663,"[4, 6, 4, 6, 6, 3, 4, 5, 4, 3, 3, 6, 3, 4, 4, 3]","[4, 6, 4, 6, 3, 4, 5, 4, 3, 6, 3, 4, 3]","[0, 45, 90, 135, 210, 270, 330, 375, 420, 465, 525, 585, 615]"
2022-07-25,6079,674,"[4, 6, 5, 7, 5, 7, 4, 4, 2, 4, 5, 1, 1, 5, 0]","[4, 6, 5, 7, 5, 7, 4, 2, 4, 5, 1, 5, 0]","[0, 45, 90, 135, 195, 255, 315, 375, 450, 495, 525, 615, 660]"
