日付,lambda,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-07-05,7,6126.0,671,"[7, 4, 1, 4, 6, 5, 6, 4, 3, 4, 6, 4, 4, 4, 4, 0]","[7, 4, 1, 4, 6, 5, 6, 4, 3, 4, 6, 4, 0]","[0, 45, 90, 150, 195, 255, 300, 345, 405, 450, 480, 555, 585]"
2022-07-05,8,6533.0,718,"[5, 6, 4, 5, 1, 7, 6, 5, 1, 7, 4, 0, 6, 3, 5, 4, 3, 3, 6, 1]","[5, 6, 4, 5, 1, 7, 6, 5, 1, 7, 4, 0, 6, 3]","[0, 30, 60, 105, 150, 225, 285, 330, 390, 450, 525, 555, 630, 690]"
2022-07-05,2,6124.0,676,"[7, 3, 5, 4, 1, 4, 7, 3, 4, 5, 1, 7, 3, 3, 1, 1, 1]","[7, 3, 5, 4, 1, 4, 7, 3, 4, 5, 1, 7, 3]","[0, 45, 105, 150, 195, 270, 315, 375, 435, 450, 495, 570, 645]"
2022-07-05,3,7068.0,717,"[4, 5, 4, 2, 4, 3, 0, 3, 5, 5, 6, 4, 2, 3, 2, 3, 5, 3, 5]","[4, 5, 4, 2, 4, 3, 0, 3, 5, 6, 4, 2, 3, 2, 3]","[0, 45, 75, 120, 180, 225, 270, 360, 405, 450, 510, 540, 600, 645, 705]"
2022-07-05,7,6122.0,723,"[4, 2, 6, 5, 3, 0, 4, 3, 6, 4, 7, 0, 6, 3, 1, 2, 5, 4]","[4, 2, 6, 5, 3, 0, 4, 3, 6, 4, 7, 0, 6]","[0, 45, 120, 180, 225, 270, 360, 405, 450, 510, 525, 600, 690]"
2022-07-05,2,4261.0,440,"[4, 7, 4, 5, 4, 4, 3, 7, 6, 6, 4, 4]","[4, 7, 4, 5, 4, 3, 7, 6, 4]","[0, 45, 90, 135, 180, 225, 285, 345, 405]"
2022-07-05,5,6573.0,711,"[4, 7, 5, 0, 7, 2, 2, 6, 2, 2, 4, 1, 5, 4, 5, 5, 5, 2, 4, 6]","[4, 7, 5, 0, 7, 2, 6, 2, 4, 1, 5, 4, 5, 2]","[0, 45, 90, 135, 195, 255, 330, 390, 465, 495, 570, 600, 630, 645]"
2022-07-05,2,3770.0,371,"[5, 5, 5, 4, 5, 4, 0, 7, 4, 3]","[5, 4, 5, 4, 0, 7, 4, 3]","[0, 30, 60, 105, 150, 225, 285, 330]"
2022-07-05,7,6146.0,642,"[6, 4, 3, 3, 2, 4, 0, 3, 4, 6, 7, 4, 6, 3]","[6, 4, 3, 2, 4, 0, 3, 4, 6, 7, 4, 6, 3]","[0, 45, 75, 135, 195, 225, 300, 345, 405, 450, 525, 555, 615]"
2022-07-05,7,6598.0,721,"[4, 4, 4, 5, 0, 4, 5, 3, 4, 5, 5, 5, 4, 4, 2, 3, 4, 2, 0, 4]","[4, 5, 0, 4, 5, 3, 4, 5, 4, 2, 3, 4, 2, 0]","[0, 45, 75, 165, 210, 255, 300, 345, 390, 435, 495, 540, 570, 645]"
2022-07-05,8,6621.0,722,"[2, 6, 7, 7, 2, 4, 3, 1, 7, 4, 3, 1, 3, 4, 3, 1, 4, 0, 6, 7]","[2, 6, 7, 2, 4, 3, 1, 7, 4, 3, 1, 3, 4, 3]","[0, 90, 150, 210, 285, 330, 390, 450, 510, 540, 585, 660, 690, 705]"
2022-07-05,4,6093.0,717,"[7, 5, 6, 1, 7, 4, 1, 7, 2, 7, 5, 6, 3, 4, 1, 2, 2, 4]","[7, 5, 6, 1, 7, 4, 1, 7, 2, 7, 5, 6, 3]","[0, 45, 90, 150, 225, 285, 315, 405, 465, 540, 615, 630, 690]"
2022-07-05,2,6570.0,746,"[7, 6, 3, 2, 7, 0, 5, 6, 5, 7, 6, 6, 7, 3, 7, 3, 3, 0]","[7, 6, 3, 2, 7, 0, 5, 6, 5, 7, 6, 7, 3, 7]","[0, 45, 90, 150, 195, 255, 345, 390, 465, 495, 555, 615, 675, 705]"
2022-07-05,4,6092.0,714,"[6, 5, 3, 4, 2, 6, 4, 2, 6, 2, 6, 2, 2, 3, 4, 7, 5, 0, 1]","[6, 5, 3, 4, 2, 6, 4, 2, 6, 2, 6, 2, 3]","[0, 45, 75, 135, 195, 255, 330, 375, 450, 495, 570, 630, 705]"
2022-07-05,2,6121.0,708,"[7, 6, 1, 2, 4, 1, 6, 2, 2, 4, 3, 0, 3, 1, 3, 6, 6]","[7, 6, 1, 2, 4, 1, 6, 2, 4, 3, 0, 3, 1]","[0, 45, 90, 150, 210, 255, 330, 390, 450, 480, 525, 615, 645]"
2022-07-05,7,6550.0,720,"[7, 7, 6, 1, 3, 5, 0, 5, 7, 2, 5, 7, 4, 3, 6, 5, 3, 4, 2]","[7, 6, 1, 3, 5, 0, 5, 7, 2, 5, 7, 4, 3, 6]","[0, 45, 90, 150, 210, 255, 330, 390, 450, 525, 555, 630, 645, 690]"
2022-07-05,9,6540.0,711,"[7, 7, 4, 5, 6, 7, 3, 5, 2, 5, 3, 6, 3, 1, 3, 5, 3, 2, 5, 6]","[7, 4, 5, 6, 7, 3, 5, 2, 5, 3, 6, 3, 1, 3]","[0, 45, 90, 120, 195, 255, 300, 345, 420, 465, 495, 570, 615, 690]"
2022-07-05,7,7077.0,717,"[5, 4, 2, 1, 0, 6, 4, 0, 7, 4, 5, 3, 4, 3, 4, 6, 5]","[5, 4, 2, 1, 0, 6, 4, 0, 7, 4, 5, 3, 4, 3, 4]","[0, 30, 60, 135, 195, 270, 330, 375, 465, 540, 570, 600, 645, 675, 705]"
