日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-08-18,5646,674,"[2, 5, 3, 5, 4, 3, 2, 3, 2, 7, 2, 2, 0, 0]","[2, 5, 3, 5, 4, 3, 2, 3, 2, 7, 2, 0]","[0, 30, 45, 120, 135, 195, 255, 345, 405, 495, 570, 660]"
2022-08-18,5630,672,"[2, 7, 4, 5, 6, 6, 3, 5, 1, 4, 0, 1, 0]","[2, 7, 4, 5, 6, 3, 5, 1, 4, 0, 1, 0]","[0, 30, 75, 135, 150, 210, 285, 330, 435, 480, 570, 660]"
2022-08-18,5658,661,"[4, 5, 4, 2, 6, 4, 3, 4, 6, 7, 6, 4]","[4, 5, 4, 2, 6, 4, 3, 4, 6, 7, 6, 4]","[0, 60, 75, 135, 225, 285, 345, 405, 465, 510, 570, 630]"
2022-08-18,5642,666,"[2, 4, 6, 7, 4, 3, 6, 3, 5, 6, 3, 4]","[2, 4, 6, 7, 4, 3, 6, 3, 5, 6, 3, 4]","[0, 30, 90, 150, 225, 285, 360, 420, 480, 540, 585, 645]"
2022-08-18,6053,672,"[7, 6, 4, 5, 5, 6, 5, 3, 6, 6, 4, 4, 5, 5, 4, 5, 3, 3]","[7, 6, 4, 5, 6, 5, 3, 6, 4, 5, 4, 5, 3]","[0, 45, 90, 150, 165, 225, 285, 360, 420, 465, 510, 570, 615]"
2022-08-18,5594,664,"[6, 5, 3, 4, 7, 6, 5, 2, 4, 3, 6, 5]","[6, 5, 3, 4, 7, 6, 5, 2, 4, 3, 6, 5]","[0, 45, 60, 150, 210, 270, 315, 390, 465, 510, 570, 630]"
2022-08-18,5627,643,"[2, 5, 6, 1, 4, 7, 4, 5, 1, 4, 6, 6, 4]","[2, 5, 6, 1, 4, 7, 4, 5, 1, 4, 6, 4]","[0, 30, 45, 90, 180, 240, 300, 360, 420, 510, 555, 615]"
2022-08-18,5639,667,"[7, 6, 7, 7, 5, 6, 4, 4, 3, 3, 4, 2, 2, 4, 3, 5]","[7, 6, 7, 5, 6, 4, 3, 4, 2, 4, 3, 5]","[0, 45, 90, 165, 195, 255, 315, 375, 435, 510, 555, 615]"
2022-08-18,6071,673,"[2, 5, 7, 7, 6, 5, 5, 4, 4, 6, 5, 4, 2, 0, 3, 6, 6]","[2, 5, 7, 6, 5, 4, 6, 5, 4, 2, 0, 3, 6]","[0, 30, 45, 90, 150, 165, 225, 270, 330, 390, 480, 585, 630]"
2022-08-18,6087,670,"[2, 4, 5, 5, 5, 6, 4, 3, 6, 4, 5, 6, 7, 6, 0]","[2, 4, 5, 6, 4, 3, 6, 4, 5, 6, 7, 6, 0]","[0, 30, 90, 105, 165, 225, 285, 345, 405, 465, 525, 600, 660]"
