日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-08-07,5662,669,"[4, 5, 4, 1, 0, 3, 2, 2, 4, 5, 4, 3, 3, 4]","[4, 5, 4, 1, 0, 3, 2, 4, 5, 4, 3, 4]","[0, 30, 75, 150, 225, 330, 390, 465, 510, 555, 600, 645]"
2022-08-07,6125,671,"[5, 7, 4, 3, 3, 2, 4, 5, 3, 5, 4, 7, 4, 4, 0, 0]","[5, 7, 4, 3, 2, 4, 5, 3, 5, 4, 7, 4, 0]","[0, 30, 75, 135, 195, 285, 330, 390, 450, 510, 540, 630, 660]"
2022-08-07,6187,672,"[4, 4, 6, 7, 4, 3, 7, 3, 4, 4, 4, 7, 4, 3, 4, 0]","[4, 6, 7, 4, 3, 7, 3, 4, 7, 4, 3, 4, 0]","[0, 30, 75, 135, 195, 255, 330, 390, 450, 525, 570, 615, 660]"
2022-08-07,6050,668,"[5, 4, 6, 5, 5, 2, 2, 2, 7, 7, 6, 6, 5, 5, 5, 4, 5, 3, 6, 0]","[5, 4, 6, 5, 2, 7, 6, 5, 4, 5, 3, 6, 0]","[0, 30, 75, 135, 195, 285, 345, 390, 435, 480, 540, 585, 660]"
2022-08-07,5654,660,"[4, 6, 7, 6, 5, 7, 2, 3, 4, 6, 4, 7]","[4, 6, 7, 6, 5, 7, 2, 3, 4, 6, 4, 7]","[0, 30, 75, 135, 195, 240, 315, 390, 465, 495, 555, 600]"
2022-08-07,6093,673,"[4, 6, 6, 4, 4, 5, 5, 7, 6, 5, 7, 1, 7, 5, 4, 0]","[4, 6, 4, 5, 7, 6, 5, 7, 1, 7, 5, 4, 0]","[0, 30, 75, 135, 195, 255, 300, 360, 420, 510, 570, 615, 660]"
2022-08-07,5635,671,"[7, 4, 1, 5, 7, 6, 5, 3, 1, 4, 3, 4, 4]","[7, 4, 1, 5, 7, 6, 5, 3, 1, 4, 3, 4]","[0, 45, 120, 210, 255, 330, 375, 420, 480, 570, 600, 645]"
2022-08-07,5663,672,"[7, 6, 4, 3, 1, 7, 7, 3, 2, 4, 5, 3, 4, 1]","[7, 6, 4, 3, 1, 7, 3, 2, 4, 5, 3, 4]","[0, 45, 90, 150, 210, 300, 375, 435, 525, 555, 600, 645]"
2022-08-07,6048,665,"[5, 4, 1, 5, 7, 3, 5, 3, 6, 5, 4, 5, 5, 4]","[5, 4, 1, 5, 7, 3, 5, 3, 6, 5, 4, 5, 4]","[0, 30, 75, 195, 240, 300, 360, 405, 465, 525, 570, 600, 645]"
2022-08-07,6124,673,"[4, 6, 5, 5, 4, 5, 4, 3, 7, 3, 1, 4, 4, 3, 4]","[4, 6, 5, 4, 5, 4, 3, 7, 3, 1, 4, 3, 4]","[0, 30, 75, 135, 180, 225, 285, 345, 420, 480, 555, 600, 645]"
