日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2023-08-27,6098,675,"[5, 5, 4, 3, 7, 6, 3, 2, 4, 2, 5, 2, 4, 5, 5]","[5, 4, 3, 7, 6, 3, 2, 4, 2, 5, 2, 4, 5]","[0, 30, 75, 150, 210, 270, 345, 390, 450, 510, 555, 600, 645]"
2023-08-27,6014,636,"[2, 2, 2, 5, 6, 6, 4, 5, 6, 6, 5, 2, 5, 6, 2, 5, 3, 3]","[2, 5, 6, 4, 5, 6, 5, 2, 5, 6, 2, 5, 3]","[0, 30, 60, 135, 195, 240, 285, 330, 375, 435, 480, 540, 585]"
2023-08-27,6087,669,"[4, 7, 5, 4, 5, 3, 5, 0, 4, 4, 6, 3, 5, 5, 4, 0]","[4, 7, 5, 4, 5, 3, 5, 0, 4, 6, 3, 5, 4]","[0, 30, 105, 165, 195, 240, 300, 330, 435, 495, 555, 600, 660]"
2023-08-27,6022,638,"[5, 6, 5, 6, 4, 2, 2, 5, 6, 5, 3, 6, 2, 3, 3]","[5, 6, 5, 6, 4, 2, 5, 6, 5, 3, 6, 2, 3]","[0, 30, 60, 120, 180, 225, 285, 330, 375, 435, 495, 540, 585]"
2023-08-27,5606,673,"[5, 4, 5, 7, 6, 1, 4, 5, 6, 2, 4, 3, 3]","[5, 4, 5, 7, 6, 1, 4, 5, 6, 2, 4, 3]","[0, 30, 75, 135, 210, 270, 360, 435, 480, 540, 585, 630]"
2023-08-27,6079,665,"[2, 6, 3, 7, 5, 1, 4, 4, 6, 5, 5, 4, 2, 5, 4]","[2, 6, 3, 7, 5, 1, 4, 6, 5, 4, 2, 5, 4]","[0, 30, 60, 135, 210, 255, 330, 375, 450, 495, 540, 585, 645]"
2023-08-27,6115,670,"[4, 6, 2, 4, 6, 4, 2, 6, 4, 2, 2, 5, 6, 4]","[4, 6, 2, 4, 6, 4, 2, 6, 4, 2, 5, 6, 4]","[0, 30, 75, 135, 195, 255, 315, 375, 435, 495, 555, 600, 660]"
2023-08-27,6099,671,"[4, 4, 6, 3, 6, 6, 7, 1, 5, 2, 2, 3, 2, 4, 5, 5, 4]","[4, 6, 3, 6, 7, 1, 5, 2, 3, 2, 4, 5, 4]","[0, 30, 75, 135, 195, 255, 330, 390, 450, 510, 570, 615, 645]"
2023-08-27,6089,671,"[5, 6, 7, 1, 4, 5, 3, 5, 3, 2, 4, 3, 4]","[5, 6, 7, 1, 4, 5, 3, 5, 3, 2, 4, 3, 4]","[0, 30, 60, 135, 240, 300, 345, 405, 465, 510, 570, 615, 660]"
2023-08-27,6061,672,"[6, 6, 4, 2, 5, 4, 5, 4, 6, 6, 6, 6, 5, 1, 2, 5, 4]","[6, 4, 2, 5, 4, 5, 4, 6, 5, 1, 2, 5, 4]","[0, 45, 105, 165, 210, 270, 330, 375, 435, 480, 555, 615, 660]"
