日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-07-17,5607,665,"[5, 5, 6, 7, 3, 5, 5, 3, 5, 3, 4, 7, 2, 1]","[5, 6, 7, 3, 5, 3, 5, 3, 4, 7, 2, 1]","[0, 30, 60, 120, 135, 195, 300, 375, 480, 555, 630, 645]"
2022-07-17,5645,675,"[2, 7, 7, 3, 6, 7, 4, 0, 5, 6, 2, 1, 1, 0, 1]","[2, 7, 3, 6, 7, 4, 0, 5, 6, 2, 1, 0]","[0, 30, 75, 90, 165, 240, 315, 495, 555, 630, 645, 660]"
2022-07-17,5160,673,"[2, 7, 6, 5, 4, 4, 7, 2, 5, 4, 6, 3]","[2, 7, 6, 5, 4, 7, 2, 5, 4, 6, 3]","[0, 30, 75, 135, 210, 270, 345, 450, 510, 585, 660]"
2022-07-17,5168,669,"[2, 6, 7, 4, 6, 2, 5, 1, 0, 0, 2, 0]","[2, 6, 7, 4, 6, 2, 5, 1, 0, 2, 0]","[0, 30, 60, 120, 210, 285, 390, 465, 615, 645, 660]"
2022-07-17,5101,667,"[5, 5, 6, 5, 3, 5, 5, 6, 7, 1, 4, 0, 5, 0]","[5, 6, 5, 3, 5, 6, 7, 1, 4, 0, 5]","[0, 30, 60, 135, 150, 225, 300, 375, 525, 600, 615]"
2022-07-17,5176,657,"[5, 7, 3, 7, 5, 4, 7, 3, 2, 2, 0, 0, 1]","[5, 7, 3, 7, 5, 4, 7, 3, 2, 0, 1]","[0, 30, 75, 90, 165, 255, 315, 405, 510, 615, 645]"
2022-07-17,5553,655,"[5, 5, 6, 3, 6, 5, 6, 6, 5, 4, 3, 5, 1, 2]","[5, 6, 3, 6, 5, 6, 5, 4, 3, 5, 1, 2]","[0, 30, 60, 90, 150, 225, 300, 375, 450, 540, 630, 645]"
2022-07-17,5168,665,"[2, 7, 5, 3, 7, 0, 5, 6, 6, 7, 7, 0, 3, 0, 0]","[2, 7, 5, 3, 7, 0, 5, 6, 7, 0, 3]","[0, 30, 75, 135, 165, 240, 420, 480, 555, 630, 660]"
2022-07-17,5178,674,"[2, 6, 6, 7, 4, 5, 6, 3, 4, 4, 2, 0, 3]","[2, 6, 7, 4, 5, 6, 3, 4, 2, 0, 3]","[0, 30, 60, 120, 210, 270, 345, 450, 525, 645, 660]"
2022-07-17,4700,673,"[7, 3, 6, 5, 4, 0, 5, 4, 0, 2, 1, 1]","[7, 3, 6, 5, 4, 0, 5, 4, 0, 2]","[0, 45, 150, 225, 285, 360, 510, 570, 645, 660]"
