日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-08-15,4700,664,"[4, 4, 3, 6, 5, 5, 7, 4, 5, 4, 3, 2, 0]","[4, 3, 6, 5, 7, 4, 5, 4, 3, 2]","[0, 60, 150, 225, 285, 375, 435, 495, 570, 660]"
2022-08-15,5099,656,"[5, 6, 5, 3, 6, 4, 5, 5, 4, 6, 5, 0]","[5, 6, 5, 3, 6, 4, 5, 4, 6, 5, 0]","[0, 45, 75, 150, 240, 315, 390, 465, 525, 585, 645]"
2022-08-15,4707,668,"[4, 7, 7, 7, 6, 7, 2, 3, 5, 5, 3, 0, 1]","[4, 7, 6, 7, 2, 3, 5, 3, 0, 1]","[0, 60, 120, 180, 270, 390, 480, 540, 630, 660]"
2022-08-15,5156,673,"[3, 3, 3, 5, 7, 4, 5, 5, 4, 5, 4, 6, 2, 0]","[3, 5, 7, 4, 5, 4, 5, 4, 6, 2, 0]","[0, 90, 165, 240, 315, 375, 450, 510, 585, 645, 660]"
2022-08-15,5143,675,"[5, 6, 5, 4, 4, 3, 5, 3, 2, 4, 4, 2, 0]","[5, 6, 5, 4, 3, 5, 3, 2, 4, 2, 0]","[0, 45, 75, 150, 210, 315, 375, 465, 585, 645, 660]"
2022-08-15,4710,674,"[6, 2, 2, 4, 6, 2, 3, 3, 6, 4, 0, 2, 0]","[6, 2, 4, 6, 2, 3, 6, 4, 0, 2]","[0, 45, 195, 270, 330, 435, 525, 570, 645, 660]"
2022-08-15,4737,651,"[4, 6, 6, 4, 7, 6, 3, 4, 3, 4, 2]","[4, 6, 4, 7, 6, 3, 4, 3, 4, 2]","[0, 60, 105, 180, 255, 330, 420, 495, 570, 645]"
2022-08-15,5154,655,"[5, 4, 4, 7, 7, 5, 3, 6, 7, 4, 5, 0, 0, 2, 2, 2]","[5, 4, 7, 5, 3, 6, 7, 4, 5, 0, 2]","[0, 45, 105, 195, 255, 345, 420, 495, 570, 630, 645]"
2022-08-15,5195,675,"[4, 6, 4, 7, 3, 6, 6, 2, 6, 4, 0, 2, 1]","[4, 6, 4, 7, 3, 6, 2, 6, 4, 0, 2]","[0, 60, 105, 180, 255, 360, 405, 525, 585, 645, 660]"
2022-08-15,5128,671,"[5, 7, 4, 6, 6, 4, 5, 6, 6, 5, 4, 5, 4]","[5, 7, 4, 6, 4, 5, 6, 5, 4, 5, 4]","[0, 45, 90, 165, 225, 300, 360, 420, 480, 555, 615]"
