日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-08-13,6550,632,"[5, 6, 4, 5, 0, 4, 1, 3, 6, 6, 7, 4, 6, 4, 5]","[5, 6, 4, 5, 0, 4, 1, 3, 6, 7, 4, 6, 4, 5]","[0, 45, 75, 150, 180, 195, 255, 330, 390, 450, 525, 540, 600, 615]"
2022-08-13,6595,675,"[7, 4, 4, 7, 0, 5, 5, 4, 3, 4, 6, 4, 4, 5, 2, 3, 6, 0]","[7, 4, 7, 0, 5, 4, 3, 4, 6, 4, 5, 2, 3, 6]","[0, 45, 120, 180, 195, 240, 285, 345, 390, 450, 480, 510, 585, 630]"
2022-08-13,6603,643,"[4, 6, 2, 0, 4, 0, 4, 4, 5, 4, 6, 6, 4, 4, 3, 4, 5]","[4, 6, 2, 0, 4, 0, 4, 5, 4, 6, 4, 3, 4, 5]","[0, 45, 90, 165, 195, 240, 345, 405, 450, 480, 555, 570, 615, 630]"
2022-08-13,7005,674,"[5, 5, 3, 4, 0, 6, 1, 4, 6, 3, 5, 4, 4, 3, 5, 7, 7, 5]","[5, 3, 4, 0, 6, 1, 4, 6, 3, 5, 4, 3, 5, 7, 5]","[0, 45, 120, 180, 195, 255, 345, 405, 450, 495, 525, 540, 585, 600, 660]"
2022-08-13,7013,665,"[6, 6, 4, 6, 1, 2, 4, 6, 3, 5, 4, 4, 5, 5, 4, 3, 5, 3, 0, 0]","[6, 4, 6, 1, 2, 4, 6, 3, 5, 4, 5, 4, 3, 5, 3]","[0, 45, 105, 165, 255, 345, 405, 450, 495, 525, 540, 570, 585, 630, 645]"
2022-08-13,7074,671,"[7, 3, 2, 3, 5, 6, 3, 7, 7, 7, 4, 3, 4, 5, 4, 3, 4]","[7, 3, 2, 3, 5, 6, 3, 7, 4, 3, 4, 5, 4, 3, 4]","[0, 45, 120, 210, 270, 300, 375, 420, 495, 510, 555, 585, 600, 630, 660]"
2022-08-13,6595,667,"[7, 6, 3, 2, 4, 7, 4, 3, 3, 4, 5, 1, 5, 5, 5, 5, 3, 4]","[7, 6, 3, 2, 4, 7, 4, 3, 4, 5, 1, 5, 3, 4]","[0, 45, 90, 165, 240, 300, 360, 405, 465, 495, 525, 600, 630, 645]"
2022-08-13,6554,627,"[6, 7, 6, 3, 5, 6, 4, 3, 4, 6, 3, 4, 4, 5, 3]","[6, 7, 6, 3, 5, 6, 4, 3, 4, 6, 3, 4, 5, 3]","[0, 45, 90, 150, 210, 255, 315, 360, 420, 450, 510, 540, 570, 600]"
2022-08-13,6546,670,"[6, 5, 7, 2, 4, 3, 4, 3, 5, 4, 6, 5, 6, 3]","[6, 5, 7, 2, 4, 3, 4, 3, 5, 4, 6, 5, 6, 3]","[0, 45, 105, 165, 255, 300, 360, 405, 450, 480, 510, 570, 585, 645]"
2022-08-13,6991,675,"[5, 5, 4, 3, 0, 4, 3, 5, 6, 5, 2, 5, 2, 3, 5, 3]","[5, 4, 3, 0, 4, 3, 5, 6, 5, 2, 5, 2, 3, 5, 3]","[0, 45, 105, 180, 195, 240, 300, 330, 390, 435, 495, 525, 600, 630, 660]"
