日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-07-24,7083,650,"[3, 4, 7, 3, 4, 2, 2, 5, 2, 4, 2, 3, 3, 2, 5, 5, 2, 4]","[3, 4, 7, 3, 4, 2, 5, 2, 4, 2, 3, 2, 5, 2, 4]","[0, 75, 90, 150, 165, 225, 270, 300, 360, 375, 435, 495, 540, 570, 630]"
2022-07-24,7068,668,"[3, 3, 4, 3, 5, 3, 4, 2, 6, 7, 3, 4, 5, 0, 3, 0]","[3, 4, 3, 5, 3, 4, 2, 6, 7, 3, 4, 5, 0, 3, 0]","[0, 75, 90, 105, 165, 180, 225, 285, 345, 405, 465, 510, 555, 630, 660]"
2022-07-24,7061,623,"[5, 4, 6, 6, 3, 4, 7, 1, 4, 5, 4, 4, 2, 1, 2, 3, 3, 7]","[5, 4, 6, 3, 4, 7, 1, 4, 5, 4, 2, 1, 2, 3, 7]","[0, 30, 45, 90, 105, 120, 180, 255, 285, 330, 345, 405, 480, 525, 570]"
2022-07-24,7054,675,"[6, 4, 2, 3, 4, 7, 5, 6, 4, 0, 3, 3, 5, 1, 4, 3, 0]","[6, 4, 2, 3, 4, 7, 5, 6, 4, 0, 3, 5, 1, 4, 3]","[0, 45, 60, 150, 165, 210, 285, 315, 360, 375, 450, 510, 540, 615, 645]"
2022-07-24,7056,658,"[3, 4, 3, 2, 0, 4, 3, 4, 6, 2, 6, 6, 4, 5, 5, 3, 3, 5]","[3, 4, 3, 2, 0, 4, 3, 4, 6, 2, 6, 4, 5, 3, 5]","[0, 75, 90, 105, 180, 255, 285, 345, 360, 420, 465, 540, 585, 600, 645]"
2022-07-24,7473,674,"[5, 6, 5, 3, 7, 3, 4, 3, 4, 3, 1, 6, 5, 0, 5, 0]","[5, 6, 5, 3, 7, 3, 4, 3, 4, 3, 1, 6, 5, 0, 5, 0]","[0, 30, 60, 120, 135, 195, 210, 270, 315, 345, 390, 465, 525, 570, 645, 660]"
2022-07-24,6620,651,"[4, 7, 4, 1, 3, 3, 7, 2, 3, 4, 4, 3, 2, 2, 1, 4, 5]","[4, 7, 4, 1, 3, 7, 2, 3, 4, 3, 2, 1, 4, 5]","[0, 45, 90, 105, 195, 210, 285, 330, 390, 420, 480, 525, 600, 630]"
2022-07-24,7077,653,"[1, 4, 3, 4, 4, 6, 2, 2, 4, 7, 4, 3, 5, 4, 3, 5, 4]","[1, 4, 3, 4, 6, 2, 4, 7, 4, 3, 5, 4, 3, 5, 4]","[0, 120, 135, 150, 195, 255, 315, 330, 390, 420, 465, 510, 555, 600, 630]"
2022-07-24,7038,666,"[4, 7, 5, 2, 2, 2, 4, 2, 5, 4, 2, 1, 4, 5, 3, 5, 5, 0]","[4, 7, 5, 2, 4, 2, 5, 4, 2, 1, 4, 5, 3, 5, 0]","[0, 45, 90, 135, 225, 270, 345, 375, 390, 450, 510, 555, 600, 630, 660]"
2022-07-24,7532,656,"[6, 7, 3, 4, 3, 5, 4, 5, 0, 0, 4, 0, 4, 5, 4, 6, 6, 4]","[6, 7, 3, 4, 3, 5, 4, 5, 0, 4, 0, 4, 5, 4, 6, 4]","[0, 45, 90, 105, 120, 150, 180, 240, 270, 360, 375, 450, 495, 525, 570, 630]"
