日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-08-18,6067,672,"[6, 6, 6, 3, 5, 5, 5, 4, 6, 5, 3, 1, 3, 5, 3, 4, 4, 0]","[6, 3, 5, 4, 6, 5, 3, 1, 3, 5, 3, 4, 0]","[0, 45, 120, 135, 195, 255, 315, 360, 465, 525, 585, 630, 660]"
2022-08-18,6084,675,"[5, 4, 5, 6, 3, 3, 4, 2, 4, 6, 4, 6, 5, 5, 4, 4]","[5, 4, 5, 6, 3, 4, 2, 4, 6, 4, 6, 5, 4]","[0, 30, 90, 105, 165, 240, 300, 375, 435, 495, 540, 600, 645]"
2022-08-18,6081,669,"[6, 5, 6, 6, 6, 5, 4, 4, 3, 5, 3, 3, 2, 0, 3, 7, 4]","[6, 5, 6, 5, 4, 3, 5, 3, 2, 0, 3, 7, 4]","[0, 45, 60, 105, 120, 180, 255, 300, 360, 435, 525, 585, 645]"
2022-08-18,6065,661,"[6, 5, 5, 5, 6, 5, 3, 4, 4, 3, 3, 7, 4, 5, 2, 5, 4, 4]","[6, 5, 6, 5, 3, 4, 3, 7, 4, 5, 2, 5, 4]","[0, 45, 60, 105, 120, 195, 255, 315, 390, 450, 495, 585, 630]"
2022-08-18,6057,641,"[5, 6, 5, 4, 5, 4, 5, 1, 3, 7, 4, 6, 6, 3]","[5, 6, 5, 4, 5, 4, 5, 1, 3, 7, 4, 6, 3]","[0, 30, 60, 90, 150, 165, 210, 270, 360, 435, 495, 540, 600]"
2022-08-18,5595,674,"[2, 4, 5, 5, 5, 3, 4, 2, 5, 3, 1, 5, 5, 3, 5]","[2, 4, 5, 3, 4, 2, 5, 3, 1, 5, 3, 5]","[0, 30, 90, 105, 180, 240, 315, 390, 435, 525, 585, 630]"
2022-08-18,5639,666,"[2, 5, 5, 4, 4, 4, 6, 4, 1, 3, 4, 4, 5, 0, 3, 0]","[2, 5, 4, 6, 4, 1, 3, 4, 5, 0, 3, 0]","[0, 30, 45, 120, 180, 225, 330, 390, 450, 495, 600, 660]"
2022-08-18,6073,673,"[4, 4, 5, 7, 6, 5, 4, 4, 6, 3, 3, 6, 3, 5, 4, 4, 3]","[4, 5, 7, 6, 5, 4, 6, 3, 6, 3, 5, 4, 3]","[0, 60, 75, 135, 195, 255, 315, 360, 420, 480, 540, 585, 630]"
2022-08-18,6081,642,"[2, 5, 5, 4, 5, 4, 5, 7, 3, 5, 4, 4, 5, 5, 4, 4, 4, 4, 7]","[2, 5, 4, 5, 4, 5, 7, 3, 5, 4, 5, 4, 7]","[0, 30, 45, 120, 135, 195, 255, 330, 390, 435, 480, 540, 585]"
2022-08-18,6064,660,"[2, 6, 5, 4, 5, 4, 2, 2, 6, 3, 5, 0, 5, 4]","[2, 6, 5, 4, 5, 4, 2, 6, 3, 5, 0, 5, 4]","[0, 30, 60, 90, 150, 165, 210, 300, 360, 420, 465, 570, 630]"
