日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-08-01,7048,673,"[7, 6, 7, 2, 2, 5, 5, 2, 3, 4, 3, 4, 5, 4, 3, 2, 5, 5]","[7, 6, 7, 2, 5, 2, 3, 4, 3, 4, 5, 4, 3, 2, 5]","[0, 45, 90, 150, 225, 270, 315, 375, 405, 450, 495, 525, 555, 585, 660]"
2022-08-01,7031,673,"[5, 6, 5, 5, 0, 2, 2, 4, 5, 3, 2, 5, 4, 0, 4, 3, 4, 0]","[5, 6, 5, 0, 2, 4, 5, 3, 2, 5, 4, 0, 4, 3, 4]","[0, 30, 60, 120, 195, 255, 300, 345, 390, 450, 495, 510, 585, 615, 660]"
2022-08-01,7054,659,"[4, 7, 5, 4, 5, 2, 4, 6, 3, 6, 6, 3, 4, 6, 4, 3]","[4, 7, 5, 4, 5, 2, 4, 6, 3, 6, 3, 4, 6, 4, 3]","[0, 45, 90, 135, 180, 225, 285, 315, 375, 420, 480, 525, 540, 600, 630]"
2022-08-01,7054,640,"[5, 7, 4, 3, 6, 4, 4, 3, 7, 5, 5, 2, 5, 3, 4, 3, 4, 4]","[5, 7, 4, 3, 6, 4, 3, 7, 5, 2, 5, 3, 4, 3, 4]","[0, 30, 75, 120, 180, 240, 270, 315, 375, 420, 480, 510, 555, 585, 615]"
2022-08-01,7061,614,"[5, 4, 3, 6, 4, 3, 4, 0, 5, 5, 4, 5, 3, 4, 3, 4, 4]","[5, 4, 3, 6, 4, 3, 4, 0, 5, 4, 5, 3, 4, 3, 4]","[0, 30, 75, 135, 180, 225, 285, 315, 390, 420, 450, 480, 525, 555, 600]"
2022-08-01,7017,672,"[6, 4, 3, 3, 1, 6, 5, 1, 0, 4, 5, 4, 6, 4, 5, 4]","[6, 4, 3, 1, 6, 5, 1, 0, 4, 5, 4, 6, 4, 5, 4]","[0, 45, 90, 135, 210, 255, 300, 375, 450, 480, 510, 540, 585, 630, 660]"
2022-08-01,7075,671,"[5, 7, 3, 5, 4, 2, 4, 4, 4, 1, 3, 3, 3, 4, 7, 4, 3, 1, 0]","[5, 7, 3, 5, 4, 2, 4, 1, 3, 4, 7, 4, 3, 1, 0]","[0, 30, 75, 120, 180, 225, 285, 315, 390, 420, 450, 525, 555, 600, 660]"
2022-08-01,7026,634,"[5, 7, 3, 5, 6, 7, 5, 3, 5, 4, 2, 2, 2, 4, 3, 4, 3]","[5, 7, 3, 5, 6, 7, 5, 3, 5, 4, 2, 4, 3, 4, 3]","[0, 30, 75, 120, 180, 225, 300, 345, 390, 420, 450, 510, 525, 570, 600]"
2022-08-01,7026,674,"[7, 3, 5, 6, 3, 4, 5, 7, 7, 3, 4, 5, 1, 4, 5, 4]","[7, 3, 5, 6, 3, 4, 5, 7, 3, 4, 5, 1, 4, 5, 4]","[0, 45, 120, 165, 210, 270, 315, 345, 420, 450, 495, 525, 600, 615, 660]"
2022-08-01,7002,664,"[5, 5, 5, 5, 3, 5, 2, 4, 7, 1, 4, 2, 5, 4, 5, 6, 4, 5]","[5, 3, 5, 2, 4, 7, 1, 4, 2, 5, 4, 5, 6, 4, 5]","[0, 30, 90, 135, 210, 240, 300, 375, 420, 480, 510, 525, 570, 615, 645]"
