日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-07-20,8487,629,"[7, 4, 7, 5, 3, 4, 4, 3, 4, 3, 7, 5, 3, 0, 4, 6, 3, 5, 4]","[7, 4, 7, 5, 3, 4, 3, 4, 3, 7, 5, 3, 0, 4, 6, 3, 5, 4]","[0, 45, 75, 135, 165, 195, 225, 255, 270, 300, 360, 390, 405, 450, 495, 540, 570, 600]"
2022-07-20,7988,670,"[3, 5, 0, 4, 5, 0, 4, 7, 1, 7, 7, 5, 5, 2, 7, 3, 4, 3, 5, 0]","[3, 5, 0, 4, 5, 0, 4, 7, 1, 7, 5, 2, 7, 3, 4, 3, 5]","[0, 45, 75, 135, 165, 180, 240, 255, 315, 375, 435, 465, 510, 570, 600, 630, 660]"
2022-07-20,8418,667,"[4, 5, 4, 1, 4, 7, 0, 5, 2, 0, 3, 1, 5, 3, 5, 6, 6, 5, 4]","[4, 5, 4, 1, 4, 7, 0, 5, 2, 0, 3, 1, 5, 3, 5, 6, 5, 4]","[0, 30, 45, 75, 135, 165, 225, 285, 300, 345, 405, 435, 480, 510, 525, 555, 615, 630]"
2022-07-20,7992,623,"[5, 1, 4, 5, 6, 7, 3, 3, 4, 3, 2, 4, 2, 0, 5, 7, 3, 0]","[5, 1, 4, 5, 6, 7, 3, 4, 3, 2, 4, 2, 0, 5, 7, 3, 0]","[0, 30, 45, 75, 105, 165, 225, 255, 285, 315, 345, 375, 420, 465, 480, 540, 570]"
2022-07-20,8432,637,"[4, 1, 5, 3, 4, 3, 2, 6, 3, 2, 3, 5, 4, 2, 2, 5, 7, 2, 5]","[4, 1, 5, 3, 4, 3, 2, 6, 3, 2, 3, 5, 4, 2, 5, 7, 2, 5]","[0, 30, 45, 75, 120, 135, 180, 225, 300, 315, 360, 390, 420, 450, 495, 525, 585, 615]"
2022-07-20,7980,604,"[5, 4, 5, 7, 1, 2, 3, 4, 2, 4, 5, 3, 5, 2, 0, 3, 7]","[5, 4, 5, 7, 1, 2, 3, 4, 2, 4, 5, 3, 5, 2, 0, 3, 7]","[0, 30, 45, 75, 135, 180, 240, 270, 285, 330, 360, 390, 405, 435, 465, 525, 555]"
2022-07-20,7974,606,"[5, 6, 3, 7, 4, 4, 6, 6, 5, 4, 2, 4, 3, 3, 6, 3, 5, 4, 3, 0]","[5, 6, 3, 7, 4, 6, 5, 4, 2, 4, 3, 6, 3, 5, 4, 3, 0]","[0, 30, 60, 105, 165, 195, 240, 270, 285, 345, 360, 390, 465, 480, 510, 525, 555]"
2022-07-20,8416,666,"[5, 1, 6, 0, 5, 0, 2, 3, 2, 3, 4, 3, 2, 5, 3, 1, 1, 5, 7, 0]","[5, 1, 6, 0, 5, 0, 2, 3, 2, 3, 4, 3, 2, 5, 3, 1, 5, 7]","[0, 30, 45, 90, 150, 180, 225, 285, 315, 345, 375, 420, 435, 480, 495, 525, 585, 615]"
2022-07-20,7958,616,"[3, 2, 4, 3, 2, 3, 4, 1, 2, 5, 1, 1, 5, 4, 3, 5, 2, 5, 5]","[3, 2, 4, 3, 2, 3, 4, 1, 2, 5, 1, 5, 4, 3, 5, 2, 5]","[0, 45, 105, 135, 165, 225, 255, 270, 330, 390, 405, 465, 480, 510, 525, 555, 600]"
2022-07-20,8026,625,"[3, 3, 5, 3, 4, 2, 4, 4, 5, 5, 3, 4, 3, 2, 4, 2, 7, 4, 6, 0]","[3, 5, 3, 4, 2, 4, 5, 3, 4, 3, 2, 4, 2, 7, 4, 6, 0]","[0, 45, 75, 120, 135, 180, 210, 225, 270, 285, 315, 345, 375, 420, 480, 510, 570]"
