日付,lambda,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-08-10,4,3785.0,711,"[4, 7, 7, 7, 7, 7, 1, 3, 4, 2, 0, 1, 6, 1, 1, 3, 3, 7, 6, 5]","[4, 7, 1, 3, 4, 2, 0, 6]","[0, 60, 105, 240, 330, 390, 510, 675]"
2022-08-10,7,4675.0,743,"[6, 5, 3, 1, 2, 4, 3, 3, 5, 5, 0, 0, 3, 5, 5]","[6, 5, 3, 1, 2, 4, 3, 5, 0, 3]","[0, 45, 105, 210, 330, 450, 510, 585, 645, 660]"
2022-08-10,5,4204.0,716,"[5, 7, 4, 7, 1, 6, 1, 2, 5, 6, 2, 4, 2, 0, 1, 0]","[5, 7, 4, 7, 1, 6, 1, 2, 5]","[0, 30, 75, 150, 240, 345, 420, 540, 660]"
2022-08-10,7,4712.0,710,"[4, 3, 7, 4, 5, 4, 6, 3, 1, 3, 2, 5, 0, 5, 7, 7, 4]","[4, 3, 7, 4, 5, 4, 6, 3, 1, 3]","[0, 60, 165, 240, 300, 375, 435, 510, 585, 705]"
2022-08-10,9,5186.0,709,"[7, 5, 4, 5, 4, 3, 4, 7, 4, 6, 2, 1, 6, 5, 2, 2, 2]","[7, 5, 4, 5, 4, 3, 4, 7, 4, 6, 2]","[0, 45, 120, 195, 270, 330, 420, 480, 570, 645, 705]"
2022-08-10,2,3734.0,535,"[6, 6, 4, 5, 6, 6, 7, 6, 4, 6]","[6, 4, 5, 6, 7, 6, 4, 6]","[0, 45, 120, 195, 255, 330, 405, 480]"
2022-08-10,3,3748.0,742,"[5, 5, 0, 4, 5, 0, 7, 6, 2, 5, 5, 3, 7, 5, 0]","[5, 0, 4, 5, 0, 7, 6, 2]","[0, 30, 195, 270, 330, 480, 570, 630]"
2022-08-10,3,3752.0,737,"[4, 6, 0, 1, 2, 5, 5, 1, 4, 7, 5, 3, 6, 2, 6, 2, 6]","[4, 6, 0, 1, 2, 5, 1, 4]","[0, 60, 105, 270, 375, 495, 555, 690]"
2022-08-10,3,4693.0,680,"[7, 5, 7, 6, 3, 6, 4, 3, 6, 7]","[7, 5, 7, 6, 3, 6, 4, 3, 6, 7]","[0, 45, 120, 195, 255, 345, 420, 480, 570, 615]"
2022-08-10,8,3789.0,712,"[7, 2, 4, 3, 7, 1, 7, 1, 4, 4, 5, 7, 1, 3, 2, 1, 5]","[7, 2, 4, 3, 7, 1, 7, 1]","[0, 45, 165, 225, 330, 420, 525, 600]"
2022-08-10,10,4719.0,741,"[3, 5, 3, 4, 7, 4, 4, 3, 4, 4, 6, 3, 0, 2, 0]","[3, 5, 3, 4, 7, 4, 3, 4, 6, 3]","[0, 75, 135, 225, 300, 390, 450, 540, 600, 660]"
2022-08-10,5,4225.0,751,"[6, 7, 0, 6, 2, 1, 3, 6, 7, 0, 2, 0, 2, 0, 2, 0, 5, 1, 0, 4]","[6, 7, 0, 6, 2, 1, 3, 6, 7]","[0, 45, 90, 255, 300, 405, 540, 630, 675]"
2022-08-10,6,3750.0,744,"[6, 3, 7, 2, 1, 1, 5, 2, 0, 3, 1, 6, 3]","[6, 3, 7, 2, 1, 5, 2, 0]","[0, 45, 135, 225, 315, 435, 495, 615]"
2022-08-10,6,4213.0,715,"[4, 3, 1, 7, 5, 6, 6, 6, 5, 5, 4, 2, 3, 3, 1, 2]","[4, 3, 1, 7, 5, 6, 5, 4, 2]","[0, 60, 165, 285, 360, 420, 495, 555, 615]"
2022-08-10,5,4708.0,743,"[4, 6, 7, 7, 1, 6, 3, 4, 3, 7, 6, 3, 3, 0, 0, 4, 7, 0, 2, 3]","[4, 6, 7, 1, 6, 3, 4, 3, 7, 6]","[0, 60, 105, 195, 330, 405, 480, 555, 630, 705]"
2022-08-10,2,4238.0,707,"[4, 7, 4, 4, 3, 2, 7, 5, 2, 5, 0, 1, 2, 2, 6, 5, 3]","[4, 7, 4, 3, 2, 7, 5, 2, 5]","[0, 60, 105, 195, 285, 390, 465, 525, 660]"
