日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2023-08-11,4669,670,"[5, 5, 6, 2, 6, 4, 6, 7, 2, 7, 5]","[5, 6, 2, 6, 4, 6, 7, 2, 7, 5]","[0, 30, 75, 150, 225, 315, 375, 465, 555, 615]"
2023-08-11,4699,674,"[4, 6, 2, 5, 2, 2, 6, 4, 6, 4, 4, 7]","[4, 6, 2, 5, 2, 6, 4, 6, 4, 7]","[0, 30, 75, 150, 210, 285, 345, 465, 525, 615]"
2023-08-11,4686,665,"[4, 7, 4, 4, 5, 2, 5, 6, 5, 7, 4, 1]","[4, 7, 4, 5, 2, 5, 6, 5, 7, 4]","[0, 30, 105, 180, 240, 300, 375, 435, 510, 615]"
2023-08-11,4678,675,"[4, 6, 4, 5, 5, 3, 7, 5, 2, 2, 7, 5]","[4, 6, 4, 5, 3, 7, 5, 2, 7, 5]","[0, 30, 75, 150, 225, 330, 420, 495, 570, 660]"
2023-08-11,4720,664,"[4, 6, 2, 4, 4, 2, 2, 6, 2, 6, 7, 7, 4, 0]","[4, 6, 2, 4, 2, 6, 2, 6, 7, 4]","[0, 30, 75, 150, 240, 300, 360, 435, 510, 615]"
2023-08-11,4704,667,"[4, 7, 6, 4, 2, 2, 6, 5, 7, 4, 6]","[4, 7, 6, 4, 2, 6, 5, 7, 4, 6]","[0, 30, 105, 165, 240, 315, 375, 450, 510, 600]"
2023-08-11,4690,674,"[4, 5, 2, 5, 2, 7, 5, 3, 7, 4, 4]","[4, 5, 2, 5, 2, 7, 5, 3, 7, 4]","[0, 30, 75, 165, 225, 285, 390, 450, 540, 630]"
2023-08-11,4636,659,"[5, 4, 6, 6, 6, 5, 5, 4, 2, 5, 6, 5, 5, 2]","[5, 4, 6, 5, 4, 2, 5, 6, 5, 2]","[0, 30, 90, 165, 225, 315, 390, 465, 525, 585]"
2023-08-11,4660,669,"[4, 7, 5, 5, 2, 5, 6, 5, 6, 7, 2]","[4, 7, 5, 2, 5, 6, 5, 6, 7, 2]","[0, 30, 105, 165, 270, 330, 405, 465, 540, 615]"
2023-08-11,4682,673,"[4, 4, 6, 2, 7, 2, 2, 5, 6, 5, 4, 3]","[4, 6, 2, 7, 2, 5, 6, 5, 4, 3]","[0, 30, 75, 150, 225, 300, 375, 435, 510, 600]"
