日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-07-03,7033,670,"[4, 6, 5, 6, 3, 4, 7, 5, 5, 3, 4, 0, 3, 1, 5, 4, 4]","[4, 6, 5, 6, 3, 4, 7, 5, 3, 4, 0, 3, 1, 5, 4]","[0, 45, 90, 120, 180, 240, 270, 330, 375, 420, 450, 525, 570, 630, 660]"
2022-07-03,7037,667,"[2, 3, 5, 7, 6, 4, 3, 3, 0, 4, 4, 6, 5, 3, 4, 4, 5, 5, 0, 0]","[2, 3, 5, 7, 6, 4, 3, 0, 4, 6, 5, 3, 4, 5, 0]","[0, 30, 45, 90, 165, 225, 255, 300, 390, 420, 495, 510, 555, 585, 615]"
2022-07-03,7050,654,"[2, 3, 7, 5, 7, 5, 4, 1, 7, 4, 1, 4, 4, 1, 5, 4]","[2, 3, 7, 5, 7, 5, 4, 1, 7, 4, 1, 4, 1, 5, 4]","[0, 30, 45, 90, 135, 195, 225, 270, 345, 405, 450, 510, 540, 615, 630]"
2022-07-03,7071,673,"[2, 4, 5, 4, 0, 4, 4, 2, 4, 4, 1, 5, 3, 0, 0, 4, 5, 4]","[2, 4, 5, 4, 0, 4, 2, 4, 1, 5, 3, 0, 4, 5, 4]","[0, 30, 75, 105, 150, 240, 270, 345, 405, 465, 495, 540, 615, 630, 660]"
2022-07-03,6992,655,"[3, 6, 4, 5, 6, 2, 4, 5, 7, 5, 1, 5, 6, 4, 4, 2]","[3, 6, 4, 5, 6, 2, 4, 5, 7, 5, 1, 5, 6, 4, 2]","[0, 30, 60, 105, 150, 195, 285, 315, 345, 420, 450, 510, 525, 585, 615]"
2022-07-03,7052,671,"[2, 6, 6, 1, 7, 3, 4, 5, 4, 1, 4, 6, 4, 5, 2, 4]","[2, 6, 1, 7, 3, 4, 5, 4, 1, 4, 6, 4, 5, 2, 4]","[0, 30, 60, 180, 240, 285, 330, 360, 405, 465, 495, 540, 570, 600, 660]"
2022-07-03,7486,662,"[2, 3, 6, 5, 6, 5, 4, 3, 6, 5, 4, 4, 1, 4, 3, 2, 4, 0]","[2, 3, 6, 5, 6, 5, 4, 3, 6, 5, 4, 1, 4, 3, 2, 4]","[0, 30, 45, 90, 120, 180, 210, 255, 300, 360, 405, 450, 510, 540, 570, 645]"
2022-07-03,7036,669,"[2, 3, 6, 6, 4, 5, 5, 0, 7, 2, 5, 5, 3, 4, 4, 6, 1, 1, 4, 6]","[2, 3, 6, 4, 5, 0, 7, 2, 5, 3, 4, 6, 1, 4, 6]","[0, 30, 45, 90, 135, 165, 255, 315, 390, 420, 465, 495, 555, 615, 645]"
2022-07-03,7056,658,"[3, 5, 6, 2, 3, 6, 4, 1, 4, 5, 4, 0, 4, 3, 4, 4]","[3, 5, 6, 2, 3, 6, 4, 1, 4, 5, 4, 0, 4, 3, 4]","[0, 30, 60, 120, 180, 240, 300, 330, 420, 450, 480, 510, 585, 600, 630]"
2022-07-03,6998,642,"[4, 6, 6, 3, 7, 1, 4, 5, 5, 4, 4, 6, 6, 6, 5, 6, 5, 3, 4, 5]","[4, 6, 3, 7, 1, 4, 5, 4, 6, 5, 6, 5, 3, 4, 5]","[0, 45, 90, 165, 225, 300, 330, 375, 405, 465, 495, 540, 570, 600, 630]"
