日付,lambda,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-08-02,9,6558.0,725,"[0, 5, 7, 6, 1, 1, 4, 3, 3, 1, 3, 5, 4, 2, 5, 4, 5, 3, 2]","[0, 5, 7, 6, 1, 4, 3, 1, 3, 5, 4, 2, 5, 4]","[0, 120, 165, 225, 270, 345, 390, 450, 525, 570, 600, 615, 675, 705]"
2022-08-02,4,7092.0,728,"[6, 7, 6, 6, 3, 4, 2, 3, 3, 7, 2, 7, 2, 4, 3, 3, 3, 6, 1, 4]","[6, 7, 6, 3, 4, 2, 3, 7, 2, 7, 2, 4, 3, 6, 4]","[0, 45, 90, 150, 195, 240, 315, 330, 390, 450, 510, 570, 600, 645, 705]"
2022-08-02,5,6592.0,717,"[6, 4, 3, 0, 3, 3, 5, 7, 3, 3, 0, 5, 2, 4, 3, 0, 4, 0, 6]","[6, 4, 3, 0, 3, 5, 7, 3, 0, 5, 2, 4, 3, 0]","[0, 45, 90, 150, 225, 270, 300, 360, 420, 495, 510, 570, 600, 645]"
2022-08-02,2,6068.0,733,"[2, 1, 1, 2, 2, 6, 5, 3, 0, 2, 1, 3, 6, 5, 2, 4, 4, 6, 6]","[2, 1, 2, 6, 5, 3, 0, 2, 1, 3, 6, 5, 2]","[0, 105, 180, 240, 285, 330, 345, 420, 480, 540, 600, 660, 675]"
2022-08-02,6,6635.0,685,"[7, 4, 0, 0, 4, 4, 4, 2, 4, 7, 3, 4, 2, 3, 4, 6, 5]","[7, 4, 0, 4, 2, 4, 7, 3, 4, 2, 3, 4, 6, 5]","[0, 45, 90, 180, 225, 285, 330, 390, 450, 480, 540, 585, 615, 675]"
2022-08-02,7,4259.0,446,"[4, 7, 7, 5, 1, 0, 4, 3, 4, 0]","[4, 7, 5, 1, 0, 4, 3, 4, 0]","[0, 60, 105, 150, 210, 285, 315, 330, 390]"
2022-08-02,5,7527.0,721,"[7, 4, 2, 5, 7, 5, 4, 6, 4, 4, 1, 2, 4, 6, 4, 6, 2, 2, 5, 6]","[7, 4, 2, 5, 7, 5, 4, 6, 4, 1, 2, 4, 6, 4, 6, 2]","[0, 45, 90, 165, 210, 270, 300, 330, 390, 420, 480, 540, 570, 630, 645, 705]"
2022-08-02,2,5181.0,566,"[5, 6, 1, 4, 7, 3, 7, 4, 4, 4, 1, 7, 3]","[5, 6, 1, 4, 7, 3, 7, 4, 1, 7, 3]","[0, 30, 75, 150, 180, 240, 285, 360, 390, 465, 525]"
2022-08-02,4,6114.0,736,"[6, 7, 1, 3, 7, 6, 4, 3, 0, 5, 5, 1, 0, 7, 5, 4, 0, 1, 2]","[6, 7, 1, 3, 7, 6, 4, 3, 0, 5, 1, 0, 7]","[0, 45, 90, 150, 210, 270, 330, 375, 435, 495, 525, 600, 690]"
2022-08-02,7,6530.0,717,"[0, 5, 4, 7, 5, 6, 3, 6, 1, 5, 2, 0, 4, 5, 5, 0, 5, 3]","[0, 5, 4, 7, 5, 6, 3, 6, 1, 5, 2, 0, 4, 5]","[0, 120, 165, 195, 255, 285, 345, 375, 450, 510, 540, 600, 675, 705]"
