日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-08-13,6563,674,"[6, 7, 1, 6, 3, 4, 3, 2, 5, 3, 4, 2, 5, 3]","[6, 7, 1, 6, 3, 4, 3, 2, 5, 3, 4, 2, 5, 3]","[0, 45, 90, 180, 240, 300, 330, 390, 465, 495, 540, 570, 630, 660]"
2022-08-13,6525,670,"[6, 5, 2, 3, 5, 5, 5, 1, 6, 5, 5, 4, 5, 4, 2, 3, 4]","[6, 5, 2, 3, 5, 1, 6, 5, 4, 5, 4, 2, 3, 4]","[0, 45, 105, 195, 255, 300, 405, 465, 480, 510, 525, 555, 630, 660]"
2022-08-13,6556,625,"[6, 6, 5, 3, 0, 7, 4, 5, 6, 6, 3, 3, 5, 3, 0, 3, 4]","[6, 5, 3, 0, 7, 4, 5, 6, 3, 5, 3, 0, 3, 4]","[0, 45, 105, 165, 195, 255, 300, 330, 390, 435, 465, 510, 570, 615]"
2022-08-13,7007,671,"[4, 6, 7, 5, 5, 2, 5, 3, 6, 2, 4, 6, 6, 5, 4, 5, 4]","[4, 6, 7, 5, 2, 5, 3, 6, 2, 4, 6, 5, 4, 5, 4]","[0, 45, 90, 150, 180, 270, 315, 375, 435, 510, 525, 600, 615, 645, 660]"
2022-08-13,6955,648,"[5, 5, 6, 4, 5, 4, 5, 6, 6, 3, 5, 3, 5, 5, 1, 4, 4, 5, 3]","[5, 6, 4, 5, 4, 5, 6, 3, 5, 3, 5, 1, 4, 5, 3]","[0, 45, 75, 150, 180, 225, 270, 330, 390, 435, 480, 510, 585, 600, 630]"
2022-08-13,6550,672,"[6, 6, 7, 4, 4, 3, 0, 4, 3, 6, 2, 5, 6, 5, 4, 5]","[6, 7, 4, 3, 0, 4, 3, 6, 2, 5, 6, 5, 4, 5]","[0, 45, 90, 150, 210, 300, 345, 405, 465, 540, 570, 615, 645, 660]"
2022-08-13,7040,673,"[4, 3, 6, 5, 3, 5, 7, 3, 4, 1, 4, 3, 3, 4, 5, 3]","[4, 3, 6, 5, 3, 5, 7, 3, 4, 1, 4, 3, 4, 5, 3]","[0, 45, 120, 180, 210, 270, 315, 375, 420, 450, 555, 570, 615, 630, 645]"
2022-08-13,6602,671,"[4, 5, 0, 7, 4, 6, 3, 6, 4, 5, 7, 4, 3, 4, 1]","[4, 5, 0, 7, 4, 6, 3, 6, 4, 5, 7, 4, 3, 4]","[0, 45, 105, 210, 270, 315, 375, 435, 495, 510, 540, 600, 630, 660]"
2022-08-13,6547,655,"[4, 7, 3, 3, 3, 5, 2, 1, 5, 6, 5, 5, 5, 4, 3, 3, 7, 5, 4]","[4, 7, 3, 5, 2, 1, 5, 6, 5, 4, 3, 7, 5, 4]","[0, 45, 90, 165, 180, 270, 375, 405, 465, 480, 510, 555, 615, 645]"
2022-08-13,6552,672,"[5, 6, 2, 2, 5, 3, 4, 4, 4, 6, 6, 4, 7, 5, 6, 6, 4, 3, 3, 7]","[5, 6, 2, 5, 3, 4, 6, 4, 7, 5, 6, 4, 3, 7]","[0, 45, 75, 180, 210, 270, 315, 375, 405, 480, 495, 555, 570, 615]"
