日付,lambda,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-07-29,6,6622.0,721,"[7, 4, 2, 4, 6, 2, 7, 4, 2, 4, 2, 6, 5, 4, 6, 3, 0, 6]","[7, 4, 2, 4, 6, 2, 7, 4, 2, 4, 2, 6, 5, 4]","[0, 45, 105, 165, 210, 270, 345, 420, 450, 510, 540, 615, 660, 705]"
2022-07-29,9,6177.0,728,"[7, 7, 7, 2, 7, 6, 4, 7, 1, 4, 2, 7, 4, 2, 4, 3, 1, 2, 4, 3]","[7, 2, 7, 6, 4, 7, 1, 4, 2, 7, 4, 2, 4]","[0, 45, 135, 210, 270, 300, 360, 435, 465, 540, 615, 645, 705]"
2022-07-29,9,6095.0,673,"[7, 4, 4, 6, 7, 5, 5, 5, 7, 5, 2, 4, 6, 6, 3, 5, 7]","[7, 4, 6, 7, 5, 7, 5, 2, 4, 6, 3, 5, 7]","[0, 45, 105, 150, 225, 255, 330, 360, 435, 465, 540, 570, 615]"
2022-07-29,3,6990.0,738,"[7, 7, 3, 4, 5, 6, 3, 3, 5, 1, 5, 1, 5, 4, 4, 4, 0, 3, 6]","[7, 3, 4, 5, 6, 3, 5, 1, 5, 1, 5, 4, 0, 3, 6]","[0, 45, 105, 165, 195, 255, 300, 345, 420, 450, 525, 555, 600, 690, 705]"
2022-07-29,3,5650.0,654,"[2, 4, 7, 5, 4, 4, 1, 4, 3, 6, 6, 3, 3, 3, 1, 3]","[2, 4, 7, 5, 4, 1, 4, 3, 6, 3, 1, 3]","[0, 120, 165, 225, 270, 300, 375, 405, 450, 510, 540, 630]"
2022-07-29,5,5670.0,719,"[3, 7, 6, 3, 7, 5, 4, 7, 0, 7, 4, 4, 1, 3, 5, 2, 6, 6, 0]","[3, 7, 6, 3, 7, 5, 4, 7, 0, 7, 4, 1]","[0, 60, 120, 180, 240, 300, 330, 390, 450, 540, 615, 645]"
2022-07-29,4,6601.0,724,"[6, 7, 4, 1, 4, 7, 2, 3, 1, 0, 4, 5, 4, 6, 3, 3, 0]","[6, 7, 4, 1, 4, 7, 2, 3, 1, 0, 4, 5, 4, 6]","[0, 45, 90, 135, 195, 240, 300, 375, 420, 510, 600, 630, 660, 690]"
2022-07-29,7,6521.0,714,"[7, 5, 2, 6, 5, 3, 2, 5, 4, 3, 7, 7, 1, 5, 5, 6, 7, 0, 6, 1]","[7, 5, 2, 6, 5, 3, 2, 5, 4, 3, 7, 1, 5, 6]","[0, 45, 105, 165, 225, 270, 315, 390, 420, 450, 495, 555, 645, 690]"
2022-07-29,3,6597.0,718,"[5, 5, 7, 4, 7, 5, 0, 4, 2, 4, 6, 2, 4, 4, 6, 2, 4, 5]","[5, 7, 4, 7, 5, 0, 4, 2, 4, 6, 2, 4, 6, 2]","[0, 30, 75, 120, 195, 240, 315, 345, 420, 450, 510, 570, 600, 660]"
2022-07-29,6,6625.0,710,"[4, 5, 4, 7, 6, 4, 7, 5, 5, 0, 0, 4, 7, 4, 3, 7, 3, 5, 4, 2]","[4, 5, 4, 7, 6, 4, 7, 5, 0, 4, 7, 4, 3, 7]","[0, 45, 90, 150, 210, 270, 315, 375, 420, 495, 525, 585, 615, 645]"
2022-07-29,10,5591.0,659,"[6, 5, 3, 3, 4, 3, 5, 6, 3, 3, 1, 6, 6, 7, 1]","[6, 5, 3, 4, 3, 5, 6, 3, 1, 6, 7, 1]","[0, 45, 90, 150, 195, 240, 285, 345, 390, 465, 525, 600]"
2022-07-29,8,6599.0,721,"[3, 7, 2, 3, 5, 4, 4, 3, 3, 5, 4, 7, 3, 1, 2, 4, 5, 1, 6]","[3, 7, 2, 3, 5, 4, 3, 5, 4, 7, 3, 1, 2, 4]","[0, 60, 120, 195, 255, 285, 315, 360, 405, 435, 510, 540, 630, 705]"
2022-07-29,2,6131.0,717,"[3, 5, 3, 7, 3, 7, 2, 0, 3, 6, 3, 4, 2, 3, 5]","[3, 5, 3, 7, 3, 7, 2, 0, 3, 6, 3, 4, 2]","[0, 60, 105, 165, 240, 285, 345, 420, 495, 525, 600, 630, 660]"
2022-07-29,8,6591.0,707,"[5, 7, 5, 5, 4, 0, 2, 2, 4, 1, 4, 3, 7, 5, 4, 4, 2, 5, 0]","[5, 7, 5, 4, 0, 2, 4, 1, 4, 3, 7, 5, 4, 2]","[0, 30, 75, 120, 165, 255, 330, 375, 450, 495, 510, 585, 615, 645]"
2022-07-29,6,6615.0,715,"[4, 6, 4, 3, 3, 6, 4, 2, 2, 4, 7, 4, 2, 5, 4, 1, 3, 1, 6, 4]","[4, 6, 4, 3, 6, 4, 2, 4, 7, 4, 2, 5, 4, 1]","[0, 45, 90, 135, 195, 240, 300, 375, 405, 480, 510, 570, 615, 645]"
2022-07-29,10,7058.0,689,"[6, 7, 5, 4, 7, 5, 3, 7, 4, 5, 2, 3, 4, 7, 0, 3, 0, 0]","[6, 7, 5, 4, 7, 5, 3, 7, 4, 5, 2, 3, 4, 7, 3]","[0, 45, 90, 135, 180, 240, 285, 330, 405, 435, 480, 540, 585, 615, 675]"
2022-07-29,4,6115.0,717,"[1, 3, 4, 3, 4, 4, 4, 3, 4, 5, 5, 2, 0, 5, 6, 0, 4, 4, 3]","[1, 3, 4, 3, 4, 3, 4, 5, 2, 0, 5, 6, 4]","[0, 120, 180, 210, 270, 315, 360, 405, 450, 510, 600, 630, 690]"
2022-07-29,8,6584.0,670,"[3, 3, 3, 7, 5, 5, 1, 7, 6, 3, 5, 3, 4, 3, 4, 7, 3]","[3, 7, 5, 1, 7, 6, 3, 5, 3, 4, 3, 4, 7, 3]","[0, 60, 120, 165, 255, 315, 375, 420, 450, 495, 525, 555, 600, 660]"
2022-07-29,3,6103.0,745,"[5, 7, 7, 5, 5, 7, 6, 3, 7, 5, 7, 3, 3, 0, 7, 0, 3, 4, 6]","[5, 7, 5, 7, 6, 3, 7, 5, 7, 3, 0, 7, 0]","[0, 30, 75, 120, 195, 255, 285, 345, 390, 465, 495, 585, 645]"
2022-07-29,5,6566.0,735,"[5, 6, 1, 2, 4, 3, 5, 7, 2, 4, 5, 4, 3, 3, 0, 6, 2, 6]","[5, 6, 1, 2, 4, 3, 5, 7, 2, 4, 5, 4, 3, 0]","[0, 30, 60, 180, 240, 285, 330, 375, 450, 510, 540, 570, 600, 645]"
2022-07-29,7,6555.0,717,"[1, 2, 5, 2, 1, 6, 4, 3, 5, 3, 4, 5, 4, 7, 0, 0, 1, 2, 6]","[1, 2, 5, 2, 1, 6, 4, 3, 5, 3, 4, 5, 4, 7]","[0, 120, 180, 225, 300, 375, 435, 465, 495, 540, 570, 600, 645, 660]"
2022-07-29,2,6150.0,711,"[3, 6, 7, 2, 2, 4, 2, 4, 7, 4, 3, 5, 7, 2, 2, 4, 2, 0, 5, 3]","[3, 6, 7, 2, 4, 2, 4, 7, 4, 3, 5, 7, 2]","[0, 60, 105, 180, 240, 285, 360, 420, 495, 510, 555, 585, 645]"
2022-07-29,3,5683.0,617,"[7, 7, 4, 3, 7, 3, 3, 7, 0, 2, 4, 3, 5, 3]","[7, 4, 3, 7, 3, 7, 0, 2, 4, 3, 5, 3]","[0, 45, 105, 165, 225, 285, 345, 420, 480, 510, 555, 585]"
2022-07-29,5,7093.0,726,"[4, 3, 7, 7, 4, 3, 5, 5, 1, 6, 3, 4, 2, 4, 0, 3, 4, 2, 1, 5]","[4, 3, 7, 4, 3, 5, 1, 6, 3, 4, 2, 4, 0, 3, 4]","[0, 45, 105, 180, 210, 270, 300, 375, 435, 480, 495, 555, 600, 690, 705]"
2022-07-29,3,6150.0,722,"[4, 3, 1, 7, 4, 7, 6, 4, 7, 0, 5, 3, 7, 5, 3, 3, 0, 1, 0, 4]","[4, 3, 1, 7, 4, 7, 6, 4, 7, 0, 5, 3, 7]","[0, 45, 105, 180, 240, 285, 345, 420, 450, 525, 615, 645, 675]"
2022-07-29,3,5602.0,619,"[4, 4, 6, 2, 3, 5, 2, 6, 5, 2, 5, 4, 2]","[4, 6, 2, 3, 5, 2, 6, 5, 2, 5, 4, 2]","[0, 45, 90, 165, 225, 255, 330, 390, 420, 495, 525, 555]"
2022-07-29,5,6587.0,741,"[3, 7, 3, 5, 7, 3, 3, 0, 2, 2, 5, 3, 4, 6, 0, 2, 4, 2, 4]","[3, 7, 3, 5, 7, 3, 0, 2, 5, 3, 4, 6, 0, 2]","[0, 60, 120, 180, 225, 285, 330, 405, 465, 480, 510, 540, 585, 675]"
2022-07-29,3,7053.0,735,"[7, 4, 6, 3, 5, 2, 4, 4, 3, 4, 6, 4, 2, 7, 5, 0, 6, 7]","[7, 4, 6, 3, 5, 2, 4, 3, 4, 6, 4, 2, 7, 5, 6]","[0, 45, 105, 150, 210, 240, 315, 360, 405, 435, 510, 540, 600, 660, 705]"
2022-07-29,2,6126.0,732,"[5, 5, 7, 2, 5, 7, 4, 2, 3, 3, 7, 2, 6, 4, 0, 2, 6]","[5, 7, 2, 5, 7, 4, 2, 3, 7, 2, 6, 4, 0]","[0, 30, 75, 150, 195, 255, 285, 375, 420, 495, 555, 615, 645]"
2022-07-29,7,5179.0,555,"[4, 7, 6, 2, 3, 3, 7, 3, 4, 5, 3, 6]","[4, 7, 6, 2, 3, 7, 3, 4, 5, 3, 6]","[0, 45, 90, 165, 225, 285, 345, 390, 420, 465, 495]"
2022-07-29,10,5664.0,740,"[7, 7, 7, 6, 1, 2, 4, 4, 5, 4, 7, 7, 1, 0, 4, 0, 3, 5, 2, 0]","[7, 6, 1, 2, 4, 5, 4, 7, 1, 0, 4, 0]","[0, 45, 90, 195, 255, 285, 330, 375, 450, 525, 615, 645]"
2022-07-29,7,5183.0,726,"[4, 5, 2, 6, 4, 0, 3, 1, 0, 3, 0, 3, 4, 4, 6, 6, 1, 5, 1]","[4, 5, 2, 6, 4, 0, 3, 1, 0, 3, 0]","[0, 45, 90, 180, 240, 285, 375, 420, 510, 600, 630]"
2022-07-29,8,5138.0,645,"[5, 5, 2, 7, 1, 2, 2, 0, 5, 5, 3, 1, 4, 5]","[5, 2, 7, 1, 2, 0, 5, 3, 1, 4, 5]","[0, 30, 120, 195, 270, 345, 420, 465, 495, 585, 615]"
2022-07-29,2,6168.0,709,"[7, 4, 2, 2, 0, 1, 4, 5, 4, 0, 4, 0, 4, 3, 4, 0, 0, 2, 6, 1]","[7, 4, 2, 0, 1, 4, 5, 4, 0, 4, 0, 4, 3]","[0, 45, 105, 165, 255, 330, 390, 420, 450, 540, 585, 675, 705]"
2022-07-29,4,6163.0,706,"[4, 1, 0, 4, 0, 4, 2, 2, 4, 3, 5, 5, 4, 0, 2, 4, 3, 4, 1]","[4, 1, 0, 4, 0, 4, 2, 4, 3, 5, 4, 0, 2]","[0, 45, 165, 240, 300, 375, 420, 480, 510, 540, 570, 600, 690]"
2022-07-29,4,5158.0,554,"[5, 7, 2, 0, 4, 7, 3, 5, 4, 5, 1]","[5, 7, 2, 0, 4, 7, 3, 5, 4, 5, 1]","[0, 30, 75, 150, 225, 285, 345, 375, 420, 450, 480]"
2022-07-29,6,5642.0,732,"[2, 4, 7, 5, 2, 7, 5, 3, 6, 4, 7, 1, 1, 4, 0, 5]","[2, 4, 7, 5, 2, 7, 5, 3, 6, 4, 7, 1]","[0, 120, 165, 225, 270, 330, 420, 450, 495, 555, 585, 660]"
2022-07-29,6,5684.0,631,"[4, 7, 3, 2, 7, 3, 7, 0, 4, 4, 5, 5, 5, 3, 2]","[4, 7, 3, 2, 7, 3, 7, 0, 4, 5, 3, 2]","[0, 45, 90, 150, 210, 270, 315, 390, 465, 495, 525, 570]"
2022-07-29,10,6136.0,659,"[7, 6, 7, 1, 5, 7, 4, 6, 7, 3, 4, 2, 4, 4, 4]","[7, 6, 7, 1, 5, 7, 4, 6, 7, 3, 4, 2, 4]","[0, 45, 90, 150, 225, 270, 330, 375, 435, 510, 555, 585, 645]"
2022-07-29,10,5643.0,611,"[4, 7, 5, 3, 7, 4, 6, 3, 4, 2, 5, 5, 1]","[4, 7, 5, 3, 7, 4, 6, 3, 4, 2, 5, 1]","[0, 45, 90, 135, 195, 255, 300, 360, 405, 435, 495, 525]"
2022-07-29,5,6137.0,727,"[4, 6, 3, 7, 7, 4, 2, 3, 3, 2, 3, 0, 3, 5, 0, 2, 5]","[4, 6, 3, 7, 4, 2, 3, 2, 3, 0, 3, 5, 0]","[0, 45, 90, 150, 210, 255, 315, 360, 435, 480, 555, 600, 630]"
2022-07-29,8,6119.0,661,"[5, 4, 7, 4, 7, 3, 6, 2, 3, 0, 2, 5, 3, 3, 3, 3]","[5, 4, 7, 4, 7, 3, 6, 2, 3, 0, 2, 5, 3]","[0, 30, 75, 135, 180, 240, 300, 360, 435, 465, 540, 615, 645]"
2022-07-29,9,7480.0,716,"[6, 7, 3, 2, 5, 3, 5, 2, 3, 5, 3, 5, 4, 7, 6, 4, 3, 7, 4, 1]","[6, 7, 3, 2, 5, 3, 5, 2, 3, 5, 3, 5, 4, 7, 6, 4]","[0, 45, 90, 150, 210, 240, 300, 330, 405, 450, 480, 495, 540, 570, 630, 690]"
2022-07-29,5,5630.0,596,"[7, 5, 6, 6, 6, 6, 0, 6, 6, 5, 3, 4, 2, 4, 2, 3]","[7, 5, 6, 0, 6, 5, 3, 4, 2, 4, 2, 3]","[0, 45, 105, 150, 225, 285, 315, 360, 420, 480, 510, 570]"
2022-07-29,7,6092.0,720,"[3, 7, 2, 6, 3, 4, 5, 2, 6, 5, 5, 5, 2, 2, 4, 4, 1, 3, 4]","[3, 7, 2, 6, 3, 4, 5, 2, 6, 5, 2, 4, 1]","[0, 60, 120, 195, 255, 300, 330, 375, 435, 510, 540, 615, 645]"
2022-07-29,9,6543.0,748,"[4, 7, 6, 3, 6, 6, 2, 5, 6, 5, 1, 7, 5, 4, 7, 6, 1, 6, 6]","[4, 7, 6, 3, 6, 2, 5, 6, 5, 1, 7, 5, 4, 7]","[0, 45, 90, 165, 225, 270, 345, 390, 450, 480, 555, 630, 660, 690]"
2022-07-29,4,7078.0,723,"[5, 3, 6, 4, 7, 4, 4, 3, 2, 3, 3, 3, 5, 3, 4, 7, 4, 0, 3, 6]","[5, 3, 6, 4, 7, 4, 3, 2, 3, 5, 3, 4, 7, 4, 0]","[0, 30, 90, 165, 195, 255, 300, 345, 405, 450, 480, 510, 525, 600, 630]"
2022-07-29,5,5199.0,628,"[7, 4, 7, 0, 5, 3, 0, 2, 6, 4, 2]","[7, 4, 7, 0, 5, 3, 0, 2, 6, 4, 2]","[0, 45, 105, 165, 255, 285, 330, 405, 465, 525, 570]"
2022-07-29,5,6607.0,733,"[6, 1, 7, 4, 7, 4, 3, 5, 3, 7, 3, 7, 4, 6, 2, 3, 4, 7, 7]","[6, 1, 7, 4, 7, 4, 3, 5, 3, 7, 3, 7, 4, 6]","[0, 45, 150, 225, 270, 330, 390, 435, 465, 510, 570, 615, 675, 705]"
