日付,lambda,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-07-06,2,7485.0,629,"[7, 5, 5, 1, 4, 2, 0, 6, 5, 5, 3, 5, 1, 4, 6, 2, 1, 4]","[7, 5, 1, 4, 2, 0, 6, 5, 3, 5, 1, 4, 6, 2, 1, 4]","[0, 45, 75, 135, 165, 210, 270, 315, 345, 360, 390, 435, 465, 525, 570, 615]"
2022-07-06,7,8937.0,694,"[4, 6, 4, 5, 2, 1, 6, 4, 1, 0, 4, 0, 4, 0, 0, 5, 0, 3, 4, 5]","[4, 6, 4, 5, 2, 1, 6, 4, 1, 0, 4, 0, 4, 0, 5, 0, 3, 4, 5]","[0, 30, 75, 90, 120, 180, 225, 300, 315, 375, 420, 450, 495, 525, 570, 585, 630, 660, 675]"
2022-07-06,4,8455.0,731,"[6, 7, 4, 6, 4, 4, 4, 0, 5, 4, 3, 2, 7, 1, 3, 1, 0, 6, 5, 2]","[6, 7, 4, 6, 4, 0, 5, 4, 3, 2, 7, 1, 3, 1, 0, 6, 5, 2]","[0, 45, 90, 120, 180, 195, 255, 270, 300, 315, 375, 435, 480, 510, 555, 600, 675, 690]"
2022-07-06,8,8414.0,708,"[2, 5, 1, 7, 5, 0, 4, 5, 2, 6, 3, 5, 3, 7, 1, 0, 1, 0, 3, 4]","[2, 5, 1, 7, 5, 0, 4, 5, 2, 6, 3, 5, 3, 7, 1, 0, 1, 3]","[0, 30, 45, 120, 180, 195, 255, 270, 300, 345, 420, 435, 465, 480, 555, 600, 645, 690]"
2022-07-06,6,8050.0,708,"[4, 2, 4, 3, 7, 1, 4, 2, 2, 0, 4, 1, 0, 7, 1, 3, 1, 3, 5, 2]","[4, 2, 4, 3, 7, 1, 4, 2, 0, 4, 1, 0, 7, 1, 3, 1, 3]","[0, 30, 90, 120, 150, 210, 255, 285, 330, 390, 420, 465, 510, 570, 615, 645, 690]"
2022-07-06,8,7547.0,620,"[3, 7, 3, 4, 0, 1, 2, 0, 3, 2, 3, 2, 3, 0, 1, 5]","[3, 7, 3, 4, 0, 1, 2, 0, 3, 2, 3, 2, 3, 0, 1, 5]","[0, 45, 90, 135, 150, 210, 255, 315, 360, 390, 420, 450, 495, 525, 570, 600]"
2022-07-06,6,8493.0,698,"[7, 3, 4, 3, 4, 3, 0, 6, 0, 4, 2, 3, 3, 5, 5, 7, 2, 1, 6, 3]","[7, 3, 4, 3, 4, 3, 0, 6, 0, 4, 2, 3, 5, 7, 2, 1, 6, 3]","[0, 45, 90, 120, 150, 180, 195, 255, 315, 360, 390, 435, 465, 480, 540, 585, 630, 675]"
2022-07-06,9,7052.0,545,"[2, 4, 5, 7, 4, 3, 5, 7, 7, 0, 5, 5, 5, 5, 2, 3, 6, 4, 4, 2]","[2, 4, 5, 7, 4, 3, 5, 7, 0, 5, 2, 3, 6, 4, 2]","[0, 30, 45, 75, 135, 150, 180, 210, 270, 330, 345, 405, 420, 480, 510]"
2022-07-06,10,7542.0,539,"[3, 7, 0, 2, 4, 1, 5, 4, 3, 3, 7, 7, 4, 5, 3, 4, 5, 4, 4, 4]","[3, 7, 0, 2, 4, 1, 5, 4, 3, 7, 4, 5, 3, 4, 5, 4]","[0, 45, 90, 150, 210, 225, 270, 300, 315, 345, 405, 435, 450, 480, 495, 525]"
2022-07-06,10,7999.0,603,"[5, 7, 3, 4, 2, 3, 6, 6, 4, 3, 4, 6, 4, 0, 5, 7, 4, 5]","[5, 7, 3, 4, 2, 3, 6, 4, 3, 4, 6, 4, 0, 5, 7, 4, 5]","[0, 30, 75, 120, 135, 195, 225, 285, 315, 330, 360, 420, 435, 480, 495, 555, 585]"
