日付,lambda,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-08-13,6,6545.0,713,"[6, 7, 4, 5, 1, 4, 6, 2, 6, 1, 5, 3, 4, 1, 1, 4, 1, 7]","[6, 7, 4, 5, 1, 4, 6, 2, 6, 1, 5, 3, 4, 1]","[0, 45, 90, 150, 180, 270, 315, 375, 450, 510, 585, 600, 645, 660]"
2022-08-13,6,6174.0,708,"[7, 4, 0, 7, 3, 3, 4, 5, 3, 3, 7, 3, 4, 0, 4, 5, 3, 0, 5, 4]","[7, 4, 0, 7, 3, 4, 5, 3, 7, 3, 4, 0, 4]","[0, 45, 120, 225, 285, 345, 390, 435, 480, 555, 600, 615, 690]"
2022-08-13,9,6152.0,705,"[4, 3, 7, 4, 1, 7, 4, 0, 7, 7, 3, 4, 6, 5, 5]","[4, 3, 7, 4, 1, 7, 4, 0, 7, 3, 4, 6, 5]","[0, 45, 120, 180, 225, 315, 375, 405, 510, 570, 615, 630, 690]"
2022-08-13,4,5164.0,713,"[6, 7, 3, 1, 5, 0, 2, 3, 6, 7, 0, 3, 6, 4, 1, 1, 6, 2]","[6, 7, 3, 1, 5, 0, 2, 3, 6, 7, 0]","[0, 45, 90, 165, 240, 285, 405, 480, 525, 585, 645]"
2022-08-13,2,5648.0,710,"[5, 3, 7, 1, 7, 0, 1, 3, 5, 4, 7, 4, 0, 5, 3, 5]","[5, 3, 7, 1, 7, 0, 1, 3, 5, 4, 7, 4]","[0, 45, 120, 180, 270, 345, 450, 555, 585, 615, 630, 690]"
2022-08-13,4,5185.0,711,"[0, 1, 1, 0, 3, 7, 6, 4, 5, 2, 4, 3, 4, 5, 3, 1, 2, 7]","[0, 1, 0, 3, 7, 6, 4, 5, 2, 4, 3]","[0, 165, 255, 375, 420, 480, 555, 585, 600, 660, 690]"
2022-08-13,7,6147.0,684,"[7, 6, 4, 4, 4, 7, 2, 1, 4, 3, 7, 5, 4, 3, 7, 7, 7]","[7, 6, 4, 7, 2, 1, 4, 3, 7, 5, 4, 3, 7]","[0, 45, 90, 150, 210, 285, 390, 420, 480, 555, 570, 600, 630]"
2022-08-13,4,6139.0,729,"[7, 3, 7, 7, 4, 5, 7, 7, 3, 6, 3, 2, 7, 3, 2, 3, 3, 0, 3, 1]","[7, 3, 7, 4, 5, 7, 3, 6, 3, 2, 7, 3, 2]","[0, 45, 120, 195, 240, 285, 360, 420, 465, 510, 585, 645, 675]"
2022-08-13,10,6126.0,739,"[7, 3, 3, 4, 4, 4, 7, 7, 5, 3, 4, 3, 5, 7, 2, 6, 7, 5]","[7, 3, 4, 7, 5, 3, 4, 3, 5, 7, 2, 6, 7]","[0, 45, 120, 180, 240, 285, 345, 405, 450, 480, 555, 630, 675]"
2022-08-13,9,5221.0,729,"[2, 4, 6, 7, 3, 7, 4, 0, 1, 4, 7, 4, 3, 3, 3, 4, 1, 0, 7]","[2, 4, 6, 7, 3, 7, 4, 0, 1, 4, 7]","[0, 135, 180, 240, 300, 360, 450, 480, 585, 645, 675]"
2022-08-13,8,6603.0,691,"[3, 3, 2, 4, 6, 4, 7, 2, 4, 6, 4, 6, 3, 5, 4]","[3, 2, 4, 6, 4, 7, 2, 4, 6, 4, 6, 3, 5, 4]","[0, 75, 180, 225, 285, 315, 375, 450, 495, 555, 570, 630, 660, 675]"
2022-08-13,4,6540.0,738,"[4, 1, 2, 4, 4, 5, 6, 5, 7, 6, 5, 4, 1, 4, 6, 3, 5]","[4, 1, 2, 4, 5, 6, 5, 7, 6, 5, 4, 1, 4, 6]","[0, 45, 180, 270, 315, 345, 405, 450, 525, 585, 600, 630, 690, 705]"
