日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2023-07-14,6102,673,"[2, 6, 4, 7, 6, 3, 4, 4, 6, 6, 5, 4, 3, 4, 5]","[2, 6, 4, 7, 6, 3, 4, 6, 5, 4, 3, 4, 5]","[0, 60, 90, 165, 225, 270, 345, 405, 465, 510, 570, 630, 660]"
2023-07-14,6066,675,"[5, 6, 5, 5, 6, 4, 4, 2, 5, 4, 7, 2, 3, 3, 5, 4]","[5, 6, 5, 6, 4, 2, 5, 4, 7, 2, 3, 5, 4]","[0, 30, 60, 120, 180, 240, 315, 375, 420, 480, 570, 615, 660]"
2023-07-14,5629,667,"[4, 7, 5, 2, 5, 2, 1, 1, 5, 5, 5, 3, 3, 4, 3, 4, 4]","[4, 7, 5, 2, 5, 2, 1, 5, 3, 4, 3, 4]","[0, 30, 90, 135, 225, 270, 330, 435, 480, 540, 585, 645]"
2023-07-14,6058,658,"[5, 3, 2, 4, 5, 4, 6, 6, 4, 4, 5, 5, 4, 5, 3, 5]","[5, 3, 2, 4, 5, 4, 6, 4, 5, 4, 5, 3, 5]","[0, 30, 105, 180, 225, 285, 330, 390, 450, 495, 540, 585, 645]"
2023-07-14,5641,660,"[4, 5, 7, 2, 2, 3, 4, 5, 3, 6, 6, 4, 6, 4]","[4, 5, 7, 2, 3, 4, 5, 3, 6, 4, 6, 4]","[0, 30, 60, 120, 210, 285, 345, 405, 465, 540, 585, 630]"
2023-07-14,6024,660,"[5, 4, 4, 5, 6, 6, 3, 6, 5, 7, 5, 4, 4, 5, 4, 5]","[5, 4, 5, 6, 3, 6, 5, 7, 5, 4, 5, 4, 5]","[0, 30, 75, 135, 195, 270, 330, 390, 465, 495, 555, 600, 645]"
2023-07-14,6077,660,"[4, 6, 7, 7, 5, 7, 2, 7, 4, 5, 6, 5, 4, 5, 5, 5]","[4, 6, 7, 5, 7, 2, 7, 4, 5, 6, 5, 4, 5]","[0, 30, 75, 135, 180, 240, 315, 375, 435, 480, 555, 600, 645]"
2023-07-14,5632,675,"[6, 4, 6, 4, 4, 7, 6, 2, 4, 5, 4, 4, 6, 1]","[6, 4, 6, 4, 7, 6, 2, 4, 5, 4, 6, 1]","[0, 45, 105, 150, 210, 285, 345, 405, 465, 510, 555, 615]"
2023-07-14,6100,668,"[4, 4, 5, 4, 6, 7, 5, 3, 4, 4, 6, 4, 3, 3, 5, 4]","[4, 5, 4, 6, 7, 5, 3, 4, 6, 4, 3, 5, 4]","[0, 30, 60, 120, 180, 240, 300, 375, 435, 495, 540, 615, 645]"
2023-07-14,5625,657,"[4, 4, 6, 4, 3, 3, 5, 5, 2, 5, 4, 2, 6, 4, 6]","[4, 6, 4, 3, 5, 2, 5, 4, 2, 6, 4, 6]","[0, 30, 75, 135, 225, 270, 330, 390, 450, 510, 555, 600]"
