日付,lambda,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-07-11,4,7542.0,730,"[6, 7, 4, 3, 7, 3, 7, 5, 4, 3, 3, 6, 5, 5, 4, 2, 4, 2, 5]","[6, 7, 4, 3, 7, 3, 7, 5, 4, 3, 6, 5, 4, 2, 4, 2]","[0, 45, 90, 150, 195, 255, 300, 360, 390, 420, 465, 525, 555, 585, 645, 675]"
2022-07-11,10,6636.0,710,"[4, 4, 1, 4, 7, 1, 4, 0, 4, 2, 4, 2, 7, 0, 5, 2, 2, 4]","[4, 1, 4, 7, 1, 4, 0, 4, 2, 4, 2, 7, 0, 5]","[0, 45, 135, 180, 240, 300, 330, 405, 420, 480, 495, 555, 630, 690]"
2022-07-11,6,7511.0,653,"[5, 7, 4, 5, 4, 3, 5, 4, 7, 2, 4, 5, 3, 4, 7, 5]","[5, 7, 4, 5, 4, 3, 5, 4, 7, 2, 4, 5, 3, 4, 7, 5]","[0, 30, 75, 120, 165, 195, 255, 285, 315, 375, 450, 480, 495, 540, 585, 645]"
2022-07-11,3,6601.0,594,"[3, 4, 3, 7, 2, 1, 4, 3, 2, 4, 3, 5, 5, 4, 5]","[3, 4, 3, 7, 2, 1, 4, 3, 2, 4, 3, 5, 4, 5]","[0, 30, 60, 120, 180, 240, 315, 345, 390, 450, 480, 510, 540, 570]"
2022-07-11,7,7565.0,733,"[7, 5, 7, 4, 7, 3, 4, 7, 6, 4, 3, 3, 5, 0, 0, 3, 0, 4, 3, 4]","[7, 5, 7, 4, 7, 3, 4, 7, 6, 4, 3, 5, 0, 3, 0, 4]","[0, 45, 90, 150, 195, 255, 300, 330, 405, 450, 480, 510, 540, 615, 645, 705]"
2022-07-11,7,6166.0,587,"[3, 4, 2, 7, 4, 5, 7, 1, 4, 0, 4, 3, 4]","[3, 4, 2, 7, 4, 5, 7, 1, 4, 0, 4, 3, 4]","[0, 30, 60, 150, 210, 240, 270, 330, 405, 435, 495, 510, 555]"
2022-07-11,8,6603.0,708,"[2, 7, 6, 2, 3, 7, 3, 0, 7, 4, 5, 4, 7, 5, 5, 3, 4, 2]","[2, 7, 6, 2, 3, 7, 3, 0, 7, 4, 5, 4, 7, 5]","[0, 90, 165, 210, 270, 315, 375, 420, 480, 555, 585, 615, 630, 690]"
2022-07-11,10,6566.0,642,"[4, 7, 3, 3, 6, 6, 3, 6, 0, 3, 2, 5, 5, 4, 4, 5, 5, 5, 3, 1]","[4, 7, 3, 6, 3, 6, 0, 3, 2, 5, 4, 5, 3, 1]","[0, 45, 90, 150, 210, 255, 315, 375, 420, 465, 495, 525, 555, 585]"
2022-07-11,3,6627.0,714,"[7, 3, 4, 0, 2, 4, 3, 0, 6, 5, 2, 0, 7, 4, 3, 4, 2, 4, 3, 4]","[7, 3, 4, 0, 2, 4, 3, 0, 6, 5, 2, 0, 7, 4]","[0, 45, 105, 165, 225, 285, 315, 360, 420, 480, 510, 570, 630, 690]"
2022-07-11,4,6613.0,723,"[2, 7, 4, 7, 2, 5, 7, 5, 3, 7, 6, 4, 7, 4, 5, 0, 0, 2, 1]","[2, 7, 4, 7, 2, 5, 7, 5, 3, 7, 6, 4, 7, 4]","[0, 90, 165, 195, 255, 315, 360, 420, 465, 495, 555, 615, 645, 705]"
2022-07-11,3,6119.0,581,"[3, 5, 7, 2, 4, 1, 0, 6, 4, 3, 4, 5, 7, 7]","[3, 5, 7, 2, 4, 1, 0, 6, 4, 3, 4, 5, 7]","[0, 30, 60, 105, 180, 210, 285, 345, 420, 435, 480, 495, 525]"
2022-07-11,3,4706.0,517,"[1, 6, 4, 5, 1, 0, 2, 4, 7, 0]","[1, 6, 4, 5, 1, 0, 2, 4, 7, 0]","[0, 30, 75, 120, 165, 210, 270, 330, 390, 450]"
2022-07-11,5,7496.0,712,"[2, 5, 3, 5, 7, 5, 5, 7, 3, 5, 4, 7, 2, 4, 3, 0, 4, 1, 5, 2]","[2, 5, 3, 5, 7, 5, 7, 3, 5, 4, 7, 2, 4, 3, 4, 5]","[0, 90, 135, 195, 225, 285, 315, 375, 420, 450, 480, 540, 615, 630, 675, 690]"
2022-07-11,7,5173.0,487,"[5, 7, 1, 2, 4, 4, 3, 5, 0, 4, 3, 2]","[5, 7, 1, 2, 4, 3, 5, 0, 4, 3, 2]","[0, 30, 75, 135, 195, 225, 270, 300, 375, 405, 435]"
2022-07-11,5,7499.0,720,"[7, 3, 2, 4, 7, 5, 0, 6, 5, 5, 4, 5, 3, 0, 1, 4, 5, 3, 4]","[7, 3, 2, 4, 7, 5, 0, 6, 5, 4, 5, 3, 0, 1, 4, 5]","[0, 45, 105, 165, 210, 270, 300, 360, 420, 450, 480, 510, 555, 630, 675, 705]"
2022-07-11,6,7968.0,669,"[3, 5, 3, 4, 5, 1, 2, 3, 6, 2, 4, 5, 5, 4, 3, 4, 5, 5, 4]","[3, 5, 3, 4, 5, 1, 2, 3, 6, 2, 4, 5, 4, 3, 4, 5, 4]","[0, 30, 60, 105, 165, 210, 270, 330, 375, 435, 495, 510, 540, 570, 615, 630, 660]"
2022-07-11,2,7077.0,683,"[2, 4, 1, 0, 3, 4, 4, 6, 5, 3, 4, 2, 4, 3, 3, 4, 6, 6]","[2, 4, 1, 0, 3, 4, 6, 5, 3, 4, 2, 4, 3, 4, 6]","[0, 90, 150, 210, 270, 315, 345, 420, 450, 480, 495, 570, 600, 630, 645]"
2022-07-11,6,6599.0,572,"[5, 4, 3, 4, 5, 4, 4, 3, 7, 3, 4, 2, 4, 0, 5]","[5, 4, 3, 4, 5, 4, 3, 7, 3, 4, 2, 4, 0, 5]","[0, 30, 60, 120, 165, 195, 240, 270, 330, 375, 405, 465, 480, 540]"
2022-07-11,9,7095.0,717,"[3, 1, 0, 4, 3, 7, 7, 3, 5, 3, 3, 4, 2, 4, 2, 7, 3, 0, 5]","[3, 1, 0, 4, 3, 7, 3, 5, 3, 4, 2, 4, 2, 7, 3]","[0, 30, 135, 210, 240, 285, 345, 390, 420, 450, 480, 540, 570, 630, 690]"
2022-07-11,10,7085.0,706,"[3, 7, 1, 7, 4, 5, 4, 2, 6, 3, 0, 4, 2, 3, 2, 4, 5, 6, 4]","[3, 7, 1, 7, 4, 5, 4, 2, 6, 3, 0, 4, 2, 3, 2]","[0, 30, 75, 135, 195, 225, 255, 300, 360, 420, 450, 525, 555, 615, 645]"
2022-07-11,8,6629.0,729,"[2, 3, 4, 0, 4, 2, 7, 3, 5, 3, 3, 1, 4, 4, 0, 4, 3, 5, 0, 2]","[2, 3, 4, 0, 4, 2, 7, 3, 5, 3, 1, 4, 0, 4]","[0, 90, 150, 195, 270, 300, 360, 435, 465, 495, 540, 615, 645, 705]"
2022-07-11,8,5712.0,532,"[1, 4, 1, 7, 4, 7, 4, 0, 4, 7, 3, 4]","[1, 4, 1, 7, 4, 7, 4, 0, 4, 7, 3, 4]","[0, 30, 60, 135, 210, 240, 300, 330, 390, 420, 480, 510]"
2022-07-11,8,7532.0,723,"[2, 5, 2, 5, 4, 0, 4, 2, 5, 2, 3, 4, 3, 4, 3, 1, 3, 6, 4]","[2, 5, 2, 5, 4, 0, 4, 2, 5, 2, 3, 4, 3, 4, 3, 3]","[0, 90, 135, 210, 240, 270, 345, 390, 465, 480, 540, 570, 615, 645, 660, 690]"
2022-07-11,2,7022.0,721,"[0, 4, 0, 3, 5, 6, 4, 4, 7, 6, 3, 5, 1, 3, 5, 5, 2, 3, 6, 2]","[0, 4, 0, 3, 5, 6, 4, 7, 6, 3, 5, 1, 3, 5, 2]","[0, 105, 150, 225, 270, 300, 360, 390, 465, 525, 555, 600, 645, 690, 705]"
