日付,lambda,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-07-15,3,6139.0,725,"[3, 7, 2, 4, 0, 7, 0, 5, 5, 5, 3, 6, 6, 4, 6, 4, 0, 2]","[3, 7, 2, 4, 0, 7, 0, 5, 3, 6, 4, 6, 4]","[0, 60, 120, 195, 255, 345, 420, 510, 525, 585, 645, 660, 705]"
2022-07-15,5,2837.0,328,"[2, 2, 4, 2, 3, 3, 3, 7, 7, 6]","[2, 4, 2, 3, 7, 6]","[0, 30, 60, 135, 210, 270]"
2022-07-15,7,5653.0,730,"[2, 3, 5, 5, 5, 4, 5, 4, 4, 3, 4, 7, 2, 1, 0, 7, 2, 3]","[2, 3, 5, 4, 5, 4, 3, 4, 7, 2, 1, 0]","[0, 30, 90, 105, 150, 210, 255, 315, 375, 465, 540, 630]"
2022-07-15,7,6573.0,743,"[4, 5, 6, 2, 3, 5, 7, 0, 6, 4, 3, 1, 2, 0, 7, 3, 1]","[4, 5, 6, 2, 3, 5, 7, 0, 6, 4, 3, 1, 2, 7]","[0, 30, 60, 105, 195, 255, 285, 360, 450, 510, 540, 585, 675, 690]"
2022-07-15,4,5671.0,724,"[3, 4, 3, 2, 3, 2, 7, 1, 2, 3, 6, 4, 2, 4, 2, 4, 0, 2]","[3, 4, 3, 2, 3, 2, 7, 1, 2, 3, 6, 4]","[0, 60, 120, 180, 255, 315, 390, 465, 555, 615, 660, 705]"
2022-07-15,7,5660.0,746,"[5, 6, 0, 1, 4, 7, 4, 6, 4, 2, 0, 7, 7, 3, 3, 4, 2, 7, 2]","[5, 6, 0, 1, 4, 7, 4, 6, 4, 2, 0, 7]","[0, 45, 75, 195, 270, 315, 375, 420, 480, 510, 585, 690]"
2022-07-15,3,6537.0,709,"[6, 3, 4, 5, 2, 4, 2, 5, 4, 4, 4, 5, 1, 3, 5, 2, 3, 4]","[6, 3, 4, 5, 2, 4, 2, 5, 4, 5, 1, 3, 5, 2]","[0, 45, 105, 150, 210, 270, 315, 390, 420, 450, 480, 570, 615, 630]"
2022-07-15,7,5632.0,715,"[4, 6, 3, 0, 5, 1, 4, 5, 0, 2, 3, 2, 4, 3, 2, 4, 2, 0]","[4, 6, 3, 0, 5, 1, 4, 5, 0, 2, 3, 2]","[0, 30, 75, 135, 300, 345, 435, 465, 495, 585, 660, 705]"
2022-07-15,8,6127.0,716,"[7, 3, 4, 6, 4, 5, 5, 5, 7, 2, 3, 5, 4, 0, 2, 4, 4, 7, 0, 4]","[7, 3, 4, 6, 4, 5, 7, 2, 3, 5, 4, 0, 2]","[0, 45, 105, 165, 225, 270, 300, 375, 450, 495, 510, 540, 645]"
2022-07-15,10,5642.0,707,"[3, 2, 7, 6, 1, 5, 4, 3, 0, 3, 6, 4, 6, 7, 4, 0, 2, 3, 5, 2]","[3, 2, 7, 6, 1, 5, 4, 3, 0, 3, 6, 4]","[0, 60, 135, 210, 270, 360, 405, 435, 495, 585, 630, 690]"
2022-07-15,4,4250.0,499,"[5, 4, 5, 3, 3, 4, 4, 4, 4, 4, 0, 4, 7, 4]","[5, 4, 5, 3, 4, 0, 4, 7, 4]","[0, 45, 105, 120, 195, 240, 330, 390, 465]"
2022-07-15,9,5669.0,725,"[4, 4, 6, 6, 3, 2, 2, 4, 4, 4, 0, 5, 5, 4, 6, 7, 4, 0, 3, 3]","[4, 6, 3, 2, 4, 0, 5, 4, 6, 7, 4, 0]","[0, 30, 75, 135, 225, 270, 360, 405, 435, 510, 585, 615]"
2022-07-15,2,5627.0,718,"[1, 6, 4, 3, 4, 6, 2, 7, 5, 4, 5, 2, 3, 5, 0, 7, 6, 4, 6]","[1, 6, 4, 3, 4, 6, 2, 7, 5, 4, 5, 2]","[0, 120, 180, 240, 300, 330, 405, 480, 555, 585, 615, 645]"
2022-07-15,3,6088.0,740,"[7, 4, 6, 2, 5, 6, 1, 1, 5, 7, 4, 5, 4, 0, 2, 2, 3, 4, 0]","[7, 4, 6, 2, 5, 6, 1, 5, 7, 4, 5, 4, 0]","[0, 45, 105, 180, 240, 285, 345, 435, 465, 540, 585, 630, 660]"
2022-07-15,6,5138.0,539,"[2, 4, 3, 3, 3, 6, 6, 2, 3, 5, 7, 5, 5, 2, 5]","[2, 4, 3, 6, 2, 3, 5, 7, 5, 2, 5]","[0, 30, 60, 120, 195, 255, 315, 360, 435, 450, 525]"
2022-07-15,5,5678.0,669,"[7, 6, 7, 3, 4, 7, 5, 5, 2, 0, 3, 4, 7, 7, 1]","[7, 6, 7, 3, 4, 7, 5, 2, 0, 3, 4, 7]","[0, 45, 90, 150, 210, 255, 345, 375, 450, 540, 585, 615]"
2022-07-15,9,6558.0,720,"[5, 3, 2, 3, 4, 7, 7, 2, 0, 3, 3, 5, 3, 6, 2, 5, 5, 5, 7, 2]","[5, 3, 2, 3, 4, 7, 2, 0, 3, 5, 3, 6, 2, 5]","[0, 45, 105, 195, 240, 285, 360, 435, 525, 570, 615, 660, 690, 705]"
2022-07-15,6,6557.0,722,"[3, 6, 7, 1, 4, 7, 6, 5, 4, 1, 4, 6, 3, 5, 5, 6, 4, 6, 6]","[3, 6, 7, 1, 4, 7, 6, 5, 4, 1, 4, 6, 3, 5]","[0, 60, 105, 165, 240, 285, 360, 420, 450, 480, 570, 600, 675, 705]"
2022-07-15,2,5653.0,715,"[1, 3, 4, 7, 4, 2, 5, 4, 0, 0, 3, 5, 2, 5, 6, 2, 1, 1, 3, 2]","[1, 3, 4, 7, 4, 2, 5, 4, 0, 3, 5, 2]","[0, 120, 180, 240, 300, 345, 420, 435, 480, 570, 615, 645]"
2022-07-15,9,5614.0,745,"[2, 1, 5, 7, 2, 6, 2, 2, 5, 4, 2, 6, 2, 7, 1, 3, 5, 3]","[2, 1, 5, 7, 2, 6, 2, 5, 4, 2, 6, 2]","[0, 30, 135, 195, 255, 330, 390, 480, 495, 525, 600, 660]"
2022-07-15,5,5204.0,590,"[4, 2, 0, 4, 5, 5, 5, 7, 3, 4, 3, 4, 4, 6]","[4, 2, 0, 4, 5, 7, 3, 4, 3, 4, 6]","[0, 30, 105, 225, 270, 300, 375, 420, 465, 510, 540]"
2022-07-15,4,6589.0,747,"[5, 5, 3, 4, 6, 6, 4, 3, 0, 5, 4, 5, 4, 7, 0, 7, 5, 3, 1, 5]","[5, 3, 4, 6, 4, 3, 0, 5, 4, 5, 4, 7, 0, 7]","[0, 45, 105, 150, 210, 255, 315, 405, 435, 465, 495, 525, 600, 690]"
2022-07-15,6,5207.0,737,"[7, 3, 4, 4, 0, 1, 2, 4, 1, 2, 4, 1, 4, 1]","[7, 3, 4, 0, 1, 2, 4, 1, 2, 4, 1]","[0, 45, 105, 165, 255, 330, 405, 450, 540, 615, 645]"
2022-07-15,5,5626.0,718,"[5, 6, 5, 7, 0, 1, 0, 4, 6, 6, 4, 2, 3, 4, 5, 5, 4, 3]","[5, 6, 5, 7, 0, 1, 0, 4, 6, 4, 2, 3]","[0, 45, 75, 105, 165, 255, 345, 450, 495, 570, 600, 675]"
2022-07-15,10,6070.0,646,"[2, 2, 6, 3, 3, 3, 4, 5, 6, 3, 4, 4, 5, 3, 5, 5, 1, 7]","[2, 6, 3, 4, 5, 6, 3, 4, 5, 3, 5, 1, 7]","[0, 30, 60, 135, 165, 225, 285, 330, 405, 420, 465, 495, 585]"
2022-07-15,7,4677.0,426,"[4, 7, 5, 6, 3, 7, 3, 3, 5, 4, 5]","[4, 7, 5, 6, 3, 7, 3, 5, 4, 5]","[0, 30, 75, 90, 165, 225, 285, 345, 375, 405]"
2022-07-15,10,5207.0,724,"[1, 3, 7, 3, 2, 3, 7, 3, 4, 2, 3, 5, 5]","[1, 3, 7, 3, 2, 3, 7, 3, 4, 2, 3]","[0, 120, 180, 240, 300, 375, 420, 510, 555, 600, 690]"
2022-07-15,7,4703.0,747,"[0, 4, 6, 5, 2, 7, 2, 6, 0, 2, 6, 2, 3, 0, 4, 2, 3]","[0, 4, 6, 5, 2, 7, 2, 6, 0, 2]","[0, 120, 165, 225, 270, 345, 435, 510, 570, 660]"
2022-07-15,7,6126.0,747,"[4, 7, 4, 4, 5, 3, 5, 5, 3, 7, 6, 4, 4, 3, 3, 3, 0, 2, 6, 3]","[4, 7, 4, 5, 3, 5, 3, 7, 6, 4, 3, 0, 2]","[0, 30, 75, 135, 180, 240, 285, 330, 405, 480, 525, 570, 660]"
2022-07-15,8,5610.0,724,"[3, 5, 6, 1, 5, 2, 1, 4, 7, 2, 7, 6, 5, 5, 3, 4, 5, 7, 5]","[3, 5, 6, 1, 5, 2, 1, 4, 7, 2, 7, 6]","[0, 60, 90, 150, 225, 270, 345, 435, 480, 555, 630, 690]"
2022-07-15,8,6588.0,706,"[4, 3, 4, 5, 7, 3, 6, 3, 6, 5, 7, 4, 7, 3, 4, 4, 6, 7]","[4, 3, 4, 5, 7, 3, 6, 3, 6, 5, 7, 4, 7, 3]","[0, 30, 90, 135, 180, 240, 300, 360, 420, 480, 495, 570, 615, 675]"
2022-07-15,8,6081.0,708,"[5, 3, 4, 2, 6, 5, 3, 3, 4, 2, 4, 6, 5, 5, 2, 7, 5, 7, 2]","[5, 3, 4, 2, 6, 5, 3, 4, 2, 4, 6, 5, 2]","[0, 45, 105, 150, 225, 300, 330, 390, 435, 510, 540, 585, 630]"
2022-07-15,10,5635.0,716,"[1, 7, 7, 4, 5, 5, 5, 3, 1, 6, 3, 3, 4, 7, 4, 5, 5, 4, 3, 5]","[1, 7, 4, 5, 3, 1, 6, 3, 4, 7, 4, 5]","[0, 120, 195, 240, 300, 345, 435, 510, 555, 600, 675, 705]"
2022-07-15,6,6098.0,758,"[5, 5, 5, 7, 1, 4, 2, 3, 5, 3, 2, 5, 5, 5, 7, 2, 1, 7]","[5, 7, 1, 4, 2, 3, 5, 3, 2, 5, 7, 2, 7]","[0, 45, 90, 195, 240, 315, 375, 405, 450, 525, 555, 615, 705]"
2022-07-15,3,6124.0,645,"[4, 5, 5, 5, 1, 3, 4, 1, 6, 3, 2, 2, 4, 3, 4, 3]","[4, 5, 1, 3, 4, 1, 6, 3, 2, 4, 3, 4, 3]","[0, 30, 60, 180, 225, 285, 360, 435, 480, 495, 525, 570, 615]"
2022-07-15,3,5653.0,641,"[3, 6, 7, 7, 4, 6, 4, 4, 5, 5, 3, 7, 4, 6, 7]","[3, 6, 7, 4, 6, 4, 5, 3, 7, 4, 6, 7]","[0, 60, 105, 165, 210, 285, 330, 345, 405, 480, 510, 570]"
2022-07-15,7,6598.0,716,"[7, 3, 2, 2, 3, 2, 3, 4, 4, 6, 5, 5, 4, 3, 4, 4, 6, 3, 2]","[7, 3, 2, 3, 2, 3, 4, 6, 5, 4, 3, 4, 6, 3]","[0, 45, 105, 195, 255, 330, 390, 435, 495, 510, 540, 585, 615, 675]"
2022-07-15,6,5646.0,583,"[3, 6, 4, 3, 5, 4, 3, 2, 4, 5, 3, 3, 4]","[3, 6, 4, 3, 5, 4, 3, 2, 4, 5, 3, 4]","[0, 60, 105, 150, 210, 255, 300, 360, 435, 480, 495, 540]"
2022-07-15,8,5162.0,714,"[1, 7, 6, 6, 7, 2, 7, 5, 3, 5, 4, 2, 4, 7, 0, 3, 6]","[1, 7, 6, 7, 2, 7, 5, 3, 5, 4, 2]","[0, 120, 195, 255, 345, 420, 495, 510, 570, 600, 645]"
2022-07-15,4,6082.0,721,"[5, 3, 2, 7, 5, 7, 5, 5, 1, 7, 5, 3, 4, 7]","[5, 3, 2, 7, 5, 7, 5, 1, 7, 5, 3, 4, 7]","[0, 45, 105, 195, 255, 285, 360, 390, 480, 555, 585, 630, 660]"
2022-07-15,4,5634.0,638,"[4, 1, 5, 0, 4, 3, 3, 2, 4, 5, 4, 4, 3, 3, 3, 3, 5]","[4, 1, 5, 0, 4, 3, 2, 4, 5, 4, 3, 5]","[0, 30, 135, 195, 285, 330, 390, 480, 510, 525, 570, 630]"
2022-07-15,3,6582.0,742,"[6, 7, 0, 4, 3, 1, 5, 4, 3, 6, 4, 4, 5, 4, 2, 4, 3, 3]","[6, 7, 0, 4, 3, 1, 5, 4, 3, 6, 4, 5, 4, 2]","[0, 45, 90, 195, 255, 300, 375, 405, 450, 495, 570, 600, 630, 660]"
2022-07-15,3,5167.0,637,"[3, 7, 3, 5, 7, 2, 4, 1, 4, 1, 1, 5, 5, 5, 5, 5, 5]","[3, 7, 3, 5, 7, 2, 4, 1, 4, 1, 5]","[0, 60, 120, 195, 240, 300, 360, 405, 495, 525, 615]"
2022-07-15,8,5678.0,714,"[3, 4, 0, 7, 3, 7, 4, 5, 2, 3, 1, 4, 3, 1, 2, 0, 3]","[3, 4, 0, 7, 3, 7, 4, 5, 2, 3, 1, 4]","[0, 60, 120, 225, 300, 345, 435, 480, 495, 555, 600, 690]"
2022-07-15,8,6052.0,720,"[6, 7, 6, 2, 7, 4, 5, 6, 7, 6, 5, 1, 5, 4, 4, 5, 4, 6]","[6, 7, 6, 2, 7, 4, 5, 6, 7, 6, 5, 1, 5]","[0, 45, 90, 165, 240, 300, 345, 375, 435, 510, 570, 615, 705]"
2022-07-15,2,6082.0,710,"[5, 6, 7, 3, 7, 5, 4, 4, 6, 7, 2, 3, 3, 3, 2, 5, 4, 3, 0, 4]","[5, 6, 7, 3, 7, 5, 4, 6, 7, 2, 3, 2, 5]","[0, 45, 75, 135, 210, 270, 300, 345, 420, 495, 570, 615, 705]"
2022-07-15,2,6052.0,710,"[4, 5, 2, 6, 5, 6, 3, 1, 5, 3, 6, 2, 7, 7, 4, 4, 6, 2, 1, 2]","[4, 5, 2, 6, 5, 6, 3, 1, 5, 3, 6, 2, 7]","[0, 30, 60, 150, 195, 240, 300, 360, 435, 465, 510, 570, 645]"
2022-07-15,8,5622.0,682,"[6, 5, 4, 4, 3, 4, 1, 2, 6, 3, 6, 1, 4, 0]","[6, 5, 4, 3, 4, 1, 2, 6, 3, 6, 1, 4]","[0, 45, 75, 135, 210, 255, 345, 420, 480, 525, 585, 660]"
2022-07-15,3,6536.0,708,"[5, 6, 5, 4, 6, 5, 4, 0, 2, 5, 3, 4, 2, 3, 0, 0, 2, 5, 3, 3]","[5, 6, 5, 4, 6, 5, 4, 0, 2, 5, 3, 4, 2, 3]","[0, 45, 75, 105, 150, 210, 255, 300, 390, 480, 495, 540, 585, 675]"
2022-07-15,10,5684.0,722,"[7, 4, 4, 3, 7, 6, 3, 4, 4, 2, 4, 4, 3, 1, 2, 3, 2]","[7, 4, 3, 7, 6, 3, 4, 2, 4, 3, 1, 2]","[0, 45, 105, 180, 240, 300, 360, 390, 480, 510, 570, 645]"
2022-07-15,8,6097.0,715,"[4, 6, 2, 0, 4, 7, 1, 5, 3, 5, 0, 5, 4, 3, 4, 2, 2, 7, 0, 4]","[4, 6, 2, 0, 4, 7, 1, 5, 3, 5, 0, 5, 4]","[0, 30, 75, 150, 270, 330, 405, 480, 495, 555, 570, 675, 690]"
2022-07-15,8,6073.0,729,"[2, 2, 5, 0, 0, 5, 5, 2, 1, 4, 4, 3, 2, 3, 5, 6, 3]","[2, 5, 0, 5, 2, 1, 4, 3, 2, 3, 5, 6, 3]","[0, 30, 60, 195, 240, 315, 390, 435, 495, 555, 600, 630, 690]"
2022-07-15,3,5644.0,732,"[1, 6, 2, 5, 3, 7, 3, 6, 4, 3, 7, 4, 4, 5, 4, 2, 7, 0, 7]","[1, 6, 2, 5, 3, 7, 3, 6, 4, 3, 7, 4]","[0, 120, 180, 255, 300, 360, 435, 480, 555, 600, 645, 705]"
2022-07-15,6,6071.0,685,"[2, 1, 3, 3, 3, 2, 4, 7, 6, 5, 4, 5, 3, 3, 5, 6]","[2, 1, 3, 2, 4, 7, 6, 5, 4, 5, 3, 5, 6]","[0, 30, 135, 210, 270, 330, 405, 480, 495, 525, 540, 585, 630]"
