日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-08-06,5635,661,"[6, 6, 7, 2, 5, 3, 4, 3, 1, 5, 4, 4, 3, 3, 7]","[6, 7, 2, 5, 3, 4, 3, 1, 5, 4, 3, 7]","[0, 45, 90, 180, 225, 240, 300, 330, 435, 480, 540, 615]"
2022-08-06,5646,655,"[7, 6, 7, 6, 7, 4, 6, 4, 3, 3, 4, 5, 1]","[7, 6, 7, 6, 7, 4, 6, 4, 3, 4, 5, 1]","[0, 45, 90, 165, 225, 285, 345, 405, 465, 540, 600, 645]"
2022-08-06,6030,669,"[5, 4, 2, 5, 5, 3, 6, 5, 3, 6, 5, 7, 5, 2]","[5, 4, 2, 5, 3, 6, 5, 3, 6, 5, 7, 5, 2]","[0, 30, 90, 180, 225, 240, 300, 360, 420, 480, 540, 615, 660]"
2022-08-06,6028,672,"[5, 5, 6, 7, 7, 6, 5, 3, 1, 1, 6, 5, 5, 4, 6, 3, 6, 1, 0]","[5, 6, 7, 6, 5, 3, 1, 6, 5, 4, 6, 3, 6]","[0, 30, 60, 120, 165, 210, 240, 330, 390, 435, 495, 555, 630]"
2022-08-06,6087,662,"[4, 4, 6, 7, 6, 6, 6, 3, 1, 4, 5, 4, 5, 6, 4, 1]","[4, 6, 7, 6, 3, 1, 4, 5, 4, 5, 6, 4, 1]","[0, 45, 90, 165, 210, 240, 330, 405, 435, 495, 540, 600, 645]"
2022-08-06,5660,673,"[5, 7, 3, 4, 4, 2, 3, 2, 3, 5, 7, 7, 7, 4, 7]","[5, 7, 3, 4, 2, 3, 2, 3, 5, 7, 4, 7]","[0, 30, 75, 150, 210, 285, 300, 390, 465, 510, 570, 615]"
2022-08-06,6051,655,"[5, 3, 4, 5, 3, 5, 7, 5, 5, 3, 4, 3, 3, 5, 1, 1]","[5, 3, 4, 5, 3, 5, 7, 5, 3, 4, 3, 5, 1]","[0, 30, 90, 165, 210, 225, 285, 360, 420, 480, 525, 600, 645]"
2022-08-06,5652,671,"[4, 7, 7, 2, 3, 6, 7, 7, 5, 3, 5, 4, 7, 0]","[4, 7, 2, 3, 6, 7, 5, 3, 5, 4, 7, 0]","[0, 45, 90, 180, 240, 300, 375, 435, 495, 555, 600, 660]"
2022-08-06,5587,661,"[4, 4, 4, 4, 4, 5, 2, 2, 4, 3, 4, 5, 6, 6, 3, 5, 6, 6, 5]","[4, 5, 2, 4, 3, 4, 5, 6, 3, 5, 6, 5]","[0, 45, 105, 195, 240, 270, 330, 375, 435, 510, 555, 615]"
2022-08-06,6077,675,"[5, 6, 7, 5, 5, 3, 4, 3, 5, 4, 2, 5, 4, 2]","[5, 6, 7, 5, 3, 4, 3, 5, 4, 2, 5, 4, 2]","[0, 30, 60, 120, 165, 225, 285, 315, 360, 420, 495, 540, 585]"
