日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-07-05,7046,670,"[4, 6, 3, 3, 4, 7, 5, 7, 5, 1, 1, 3, 3, 5, 3, 4, 4, 3, 4]","[4, 6, 3, 4, 7, 5, 7, 5, 1, 3, 5, 3, 4, 3, 4]","[0, 45, 90, 135, 195, 255, 300, 360, 405, 480, 510, 540, 585, 615, 660]"
2022-07-05,7034,674,"[4, 7, 3, 3, 4, 6, 4, 5, 4, 7, 5, 3, 2, 5, 3, 3, 5, 1]","[4, 7, 3, 4, 6, 4, 5, 4, 7, 5, 3, 2, 5, 3, 5]","[0, 45, 90, 150, 195, 240, 285, 345, 390, 450, 495, 525, 600, 615, 660]"
2022-07-05,7063,667,"[4, 6, 4, 7, 2, 3, 7, 1, 1, 4, 3, 3, 3, 5, 3, 5, 3, 0]","[4, 6, 4, 7, 2, 3, 7, 1, 4, 3, 5, 3, 5, 3, 0]","[0, 45, 90, 135, 195, 270, 315, 375, 450, 480, 510, 540, 585, 615, 660]"
2022-07-05,7041,671,"[3, 4, 6, 6, 4, 6, 3, 2, 5, 2, 3, 4, 6, 4, 3, 5, 5]","[3, 4, 6, 4, 6, 3, 2, 5, 2, 3, 4, 6, 4, 3, 5]","[0, 30, 60, 105, 165, 225, 270, 345, 390, 465, 495, 525, 600, 615, 660]"
2022-07-05,7019,660,"[6, 5, 7, 4, 1, 5, 5, 4, 2, 4, 6, 4, 2, 5, 4, 5]","[6, 5, 7, 4, 1, 5, 4, 2, 4, 6, 4, 2, 5, 4, 5]","[0, 45, 75, 135, 195, 255, 300, 345, 420, 450, 510, 540, 600, 615, 645]"
2022-07-05,7078,672,"[7, 5, 2, 6, 4, 7, 2, 4, 4, 7, 4, 5, 6, 6, 4, 3, 4]","[7, 5, 2, 6, 4, 7, 2, 4, 7, 4, 5, 6, 4, 3, 4]","[0, 45, 90, 150, 210, 255, 315, 375, 420, 480, 510, 540, 600, 615, 660]"
2022-07-05,7023,668,"[3, 2, 5, 2, 5, 7, 7, 5, 7, 4, 2, 5, 5, 4, 5, 4, 0]","[3, 2, 5, 2, 5, 7, 5, 7, 4, 2, 5, 4, 5, 4, 0]","[0, 30, 105, 150, 210, 255, 315, 360, 435, 465, 540, 570, 615, 630, 660]"
2022-07-05,7026,665,"[2, 5, 3, 5, 0, 5, 4, 2, 4, 3, 4, 5, 4, 4, 5, 4, 4, 4]","[2, 5, 3, 5, 0, 5, 4, 2, 4, 3, 4, 5, 4, 5, 4]","[0, 90, 120, 180, 225, 285, 345, 390, 465, 495, 540, 570, 600, 630, 645]"
2022-07-05,7066,673,"[4, 5, 3, 3, 3, 0, 2, 4, 7, 7, 1, 7, 3, 4, 5, 4, 5, 0]","[4, 5, 3, 0, 2, 4, 7, 1, 7, 3, 4, 5, 4, 5, 0]","[0, 45, 75, 135, 195, 270, 315, 375, 450, 510, 555, 600, 615, 645, 660]"
2022-07-05,6605,658,"[3, 4, 6, 7, 3, 4, 3, 1, 3, 0, 4, 1, 5, 4]","[3, 4, 6, 7, 3, 4, 3, 1, 3, 0, 4, 1, 5, 4]","[0, 30, 60, 105, 165, 210, 255, 315, 390, 435, 525, 555, 615, 645]"
