日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-07-04,8444,672,"[5, 3, 7, 1, 5, 3, 5, 3, 4, 7, 1, 3, 4, 2, 0, 5, 5, 2, 4]","[5, 3, 7, 1, 5, 3, 5, 3, 4, 7, 1, 3, 4, 2, 0, 5, 2, 4]","[0, 30, 60, 120, 195, 225, 255, 285, 315, 330, 390, 435, 465, 480, 525, 585, 615, 660]"
2022-07-04,7967,665,"[0, 5, 2, 4, 4, 6, 3, 5, 2, 3, 2, 6, 3, 4, 5, 2, 1, 4]","[0, 5, 2, 4, 6, 3, 5, 2, 3, 2, 6, 3, 4, 5, 2, 1, 4]","[0, 90, 120, 165, 195, 240, 285, 300, 345, 375, 420, 480, 495, 525, 540, 600, 645]"
2022-07-04,8014,666,"[0, 2, 4, 3, 3, 4, 1, 1, 7, 5, 5, 7, 3, 5, 3, 0, 5, 4, 0, 4]","[0, 2, 4, 3, 4, 1, 7, 5, 7, 3, 5, 3, 0, 5, 4, 0, 4]","[0, 90, 135, 180, 210, 240, 285, 345, 375, 435, 450, 480, 495, 555, 570, 600, 645]"
2022-07-04,8440,669,"[4, 3, 2, 4, 2, 3, 6, 1, 5, 3, 6, 5, 3, 4, 4, 5, 3, 2, 7]","[4, 3, 2, 4, 2, 3, 6, 1, 5, 3, 6, 5, 3, 4, 5, 3, 2, 7]","[0, 30, 75, 120, 150, 210, 240, 285, 345, 375, 405, 450, 480, 495, 525, 540, 570, 615]"
2022-07-04,8434,634,"[5, 2, 5, 7, 0, 3, 2, 1, 5, 4, 5, 4, 2, 3, 4, 5, 3, 4]","[5, 2, 5, 7, 0, 3, 2, 1, 5, 4, 5, 4, 2, 3, 4, 5, 3, 4]","[0, 30, 90, 120, 180, 240, 270, 315, 375, 405, 420, 450, 465, 510, 540, 570, 585, 615]"
2022-07-04,8405,672,"[5, 6, 2, 3, 5, 5, 3, 1, 4, 2, 1, 5, 4, 2, 3, 5, 5, 7, 6, 3]","[5, 6, 2, 3, 5, 3, 1, 4, 2, 1, 5, 4, 2, 3, 5, 7, 6, 3]","[0, 30, 60, 120, 150, 180, 210, 270, 285, 345, 405, 420, 435, 495, 510, 540, 600, 660]"
2022-07-04,7958,624,"[5, 3, 2, 4, 3, 5, 4, 4, 6, 2, 6, 5, 0, 4, 3, 5, 3, 7]","[5, 3, 2, 4, 3, 5, 4, 6, 2, 6, 5, 0, 4, 3, 5, 3, 7]","[0, 30, 60, 120, 150, 180, 210, 240, 300, 345, 405, 435, 480, 510, 525, 555, 570]"
2022-07-04,7469,650,"[4, 0, 5, 5, 3, 5, 3, 3, 6, 1, 6, 2, 0, 2, 4, 5, 3, 5]","[4, 0, 5, 3, 5, 3, 6, 1, 6, 2, 0, 2, 4, 5, 3, 5]","[0, 30, 120, 150, 180, 210, 240, 300, 345, 420, 450, 510, 555, 585, 615, 630]"
2022-07-04,8425,602,"[4, 5, 6, 4, 3, 5, 2, 5, 4, 3, 2, 5, 4, 2, 5, 3, 2, 0]","[4, 5, 6, 4, 3, 5, 2, 5, 4, 3, 2, 5, 4, 2, 5, 3, 2, 0]","[0, 30, 45, 90, 120, 150, 180, 225, 255, 270, 300, 345, 375, 405, 450, 465, 495, 555]"
2022-07-04,8395,675,"[5, 4, 2, 3, 1, 6, 5, 4, 1, 5, 2, 5, 4, 0, 0, 5, 2, 1, 3, 3]","[5, 4, 2, 3, 1, 6, 5, 4, 1, 5, 2, 5, 4, 0, 5, 2, 1, 3]","[0, 30, 45, 120, 150, 210, 270, 300, 315, 390, 405, 450, 480, 495, 540, 570, 615, 660]"
