日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-07-04,7999,672,"[6, 7, 7, 4, 3, 1, 4, 2, 3, 2, 4, 2, 3, 3, 5, 1, 2, 5, 7]","[6, 7, 4, 3, 1, 4, 2, 3, 2, 4, 2, 3, 5, 1, 2, 5, 7]","[0, 45, 90, 120, 150, 210, 225, 285, 315, 360, 390, 450, 465, 495, 540, 600, 615]"
2022-07-04,8468,653,"[3, 4, 7, 7, 3, 5, 4, 3, 2, 4, 7, 4, 3, 5, 6, 4, 6, 5, 2]","[3, 4, 7, 3, 5, 4, 3, 2, 4, 7, 4, 3, 5, 6, 4, 6, 5, 2]","[0, 30, 60, 120, 150, 180, 195, 225, 270, 300, 360, 405, 435, 450, 510, 525, 585, 615]"
2022-07-04,8463,671,"[3, 6, 1, 3, 5, 2, 0, 3, 4, 4, 5, 2, 4, 2, 0, 4, 3, 2, 6]","[3, 6, 1, 3, 5, 2, 0, 3, 4, 5, 2, 4, 2, 0, 4, 3, 2, 6]","[0, 30, 75, 120, 150, 180, 225, 285, 315, 345, 360, 405, 435, 480, 540, 570, 585, 645]"
2022-07-04,8441,672,"[3, 4, 7, 5, 0, 2, 2, 3, 7, 6, 4, 3, 4, 5, 6, 5, 5, 7, 5, 3]","[3, 4, 7, 5, 0, 2, 3, 7, 6, 4, 3, 4, 5, 6, 5, 7, 5, 3]","[0, 30, 60, 120, 135, 210, 255, 285, 345, 420, 435, 465, 480, 495, 555, 570, 630, 660]"
2022-07-04,7973,675,"[5, 3, 0, 3, 5, 1, 7, 7, 3, 2, 6, 2, 3, 4, 3, 5, 2, 7, 7, 7]","[5, 3, 0, 3, 5, 1, 7, 3, 2, 6, 2, 3, 4, 3, 5, 2, 7]","[0, 30, 60, 135, 165, 195, 255, 300, 315, 375, 435, 480, 510, 525, 555, 570, 615]"
2022-07-04,8455,675,"[4, 3, 0, 7, 1, 4, 5, 0, 1, 4, 5, 3, 4, 2, 5, 3, 7, 5]","[4, 3, 0, 7, 1, 4, 5, 0, 1, 4, 5, 3, 4, 2, 5, 3, 7, 5]","[0, 30, 75, 135, 195, 255, 270, 300, 345, 405, 435, 450, 480, 495, 555, 570, 600, 660]"
2022-07-04,8446,661,"[7, 3, 4, 6, 4, 5, 6, 3, 5, 4, 7, 2, 1, 4, 5, 2, 3, 1, 0, 1]","[7, 3, 4, 6, 4, 5, 6, 3, 5, 4, 7, 2, 1, 4, 5, 2, 3, 1]","[0, 45, 90, 120, 180, 210, 225, 285, 300, 330, 360, 420, 450, 510, 525, 555, 600, 630]"
2022-07-04,7995,670,"[2, 5, 3, 6, 6, 7, 2, 0, 5, 3, 4, 2, 4, 0, 5, 2, 3, 4]","[2, 5, 3, 6, 7, 2, 0, 5, 3, 4, 2, 4, 0, 5, 2, 3, 4]","[0, 75, 90, 135, 195, 255, 315, 360, 375, 420, 435, 480, 495, 555, 570, 630, 645]"
2022-07-04,8439,611,"[3, 5, 6, 4, 7, 6, 4, 2, 5, 0, 4, 2, 4, 1, 5, 3, 4, 5]","[3, 5, 6, 4, 7, 6, 4, 2, 5, 0, 4, 2, 4, 1, 5, 3, 4, 5]","[0, 30, 45, 90, 120, 180, 240, 270, 300, 330, 390, 420, 450, 465, 525, 555, 570, 600]"
2022-07-04,7962,624,"[3, 4, 5, 6, 5, 1, 6, 3, 3, 4, 4, 5, 4, 3, 2, 1, 3, 2, 4]","[3, 4, 5, 6, 5, 1, 6, 3, 4, 5, 4, 3, 2, 1, 3, 2, 4]","[0, 30, 60, 75, 135, 165, 210, 285, 315, 330, 360, 390, 420, 465, 525, 540, 600]"
